rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
172,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",9,159,50,"75532"
173,"spotify:track:3YsnklkstFoHWUNw6Oqici","Maninho, Marisa Liz","Garota (feat. Marisa Liz)","Parlophone Portugal",55,133,30,"75272"
174,"spotify:track:0Fyqe4e5VjCaFjNSNYWa25","GIMS, Morad","Seya","Sativa Music",22,172,65,"74277"
175,"spotify:track:6SpI6YKn2u2oX7jSzoKDDl","Dillaz","Protagonista","Seventy Five",92,145,85,"74078"
176,"spotify:track:1xKyLu1AbYauopjoAi0bQU","Dillaz, Lhast","Gravidade","Seventy Five",7,188,110,"73919"
177,"spotify:track:42wdz3j7gstgUuhoFLCXqd","FloyyMenor","PELIGROSA","FloyyMenor under exclusive license to UnitedMasters LLC",164,189,7,"73496"
178,"spotify:track:1m5nbZiPpCIi9J2irLNoxh","Oruam, Didi, Dj Lc da Roça, MC K9, MC Smith, Mainstreet","Rolé na Favela de Nave","Mainstreet Records",17,-1,24,"73473"
179,"spotify:track:0ll8uFnc0nANY35E0Lfxvg","Keane","Somewhere Only We Know","Universal-Island Records Ltd.",119,198,42,"72945"
180,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",19,157,75,"72821"
181,"spotify:track:2XqznQosAqM7khgOKLlotw","Plutonio","FDP","Bridgetown Records",33,-1,15,"72815"
182,"spotify:track:4iJgbzZZBEEcA4p7sB3Bwz","Plutonio","Dissabores","Bridgetown Records",38,-1,13,"72485"
183,"spotify:track:2Uts1QFB4u2YNIMiqcb4de","Kendrick Lamar, AZ Chike","peekaboo (feat. azchike)","pgLang, under exclusive license to Interscope Records",58,86,4,"72259"
184,"spotify:track:3zXIfbjxSzPMNP6JDZsQsi","Orochi, Kizzy","Mitsubishi","Mainstreet Records",156,185,5,"72217"
185,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",88,181,23,"72087"
186,"spotify:track:6DDEfqOoLlasIbPdzboOu4","Tate McRae","Signs","RCA Records Label",186,-1,1,"71861"
187,"spotify:track:4QvTKF2UL2L8EAyDkzXlKK","Slow J","Teu Eternamente","Slow J",4,173,242,"71842"
188,"spotify:track:6393yGahSJ9slVdOwSxOVR","Chappell Roan","Pink Pony Club","Chappell Roan PS/ Island",121,150,3,"71538"
189,"spotify:track:4r4PT8ztky9NfGINelXcxM","LON3R JOHNY, Plutonio","PIÑA COLADA","LON3R JOHNY X Plutonio",7,-1,81,"71268"
190,"spotify:track:315aBOUD3xtj7sUMXtRgMV","Benson Boone","In The Stars","Night Street Records, Inc./Warner Records Inc.",86,165,36,"71188"
191,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",24,191,98,"71062"
192,"spotify:track:3BFh8rR6aMexy7ELu2UQy3","DELLAFUENTE, Morad","Manos Rotas","MAAS",109,176,28,"70902"
193,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",139,-1,23,"70607"
194,"spotify:track:4zbEItKoaRId1vRZkoO0Uh","Danny Ocean, Kapo","Imagínate","Atlantic Records",91,167,7,"70157"
195,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",3,199,106,"70122"
196,"spotify:track:3yKvL0225QoVUbf0Jlzy5o","Ivandro, Julinho Ksd","Chakras","Ivandro",1,196,96,"70117"
197,"spotify:track:4DhDNNhIDdduS6nZMbSMbs","Mc Rodrigo do CN, DJ JOAO DA INESTAN","Amantes da Foda","Mc Rodrigo Do CN",58,-1,11,"69950"
198,"spotify:track:15CoBMXezZjfJuFpvuhYK3","Oruam, Gigant, nobuddy, Goldgrain","22 Meu Vulgo","Oruam Distribuições",198,-1,1,"69255"
199,"spotify:track:7snQQk1zcKl8gZ92AnueZW","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",121,-1,12,"69106"
200,"spotify:track:64CovjRwInpOJW4PiGMprY","MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho","Faz um Vuk Vuk (Teto Espelhado)","MC Kevin o Chris",4,-1,73,"69031"
