,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
65,66,spotify:track:1eA6vc394WJF2l4lHLqJ2B,"Tobias Rahim, ICEKIID",Dark Room (feat. ICEKIID),Os Der Følger Floden,1,57,38,127560,6,Denmark
66,67,spotify:track:62EPQ5REuZwGqWoRsPP5Bx,APHACA,Hjertet På Gaden,a United Records release,29,42,4,127348,6,Denmark
67,68,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,11,62,25,123870,6,Denmark
68,69,spotify:track:1eTaznNW4Xxtx9za2SMTXB,Doechii,DENIAL IS A RIVER,Top Dawg Entertainment/Capitol Records,69,100,2,119097,6,Denmark
69,70,spotify:track:1UTeDUAusifkVapsAZxbSc,Gobs,Tak For Sidst,WM Denmark,1,74,88,118217,6,Denmark
70,71,spotify:track:2bFgjHMqGThTzlv6V94V5v,Noah Carter,Har Hørt Dig,Universal Music A/S Distributed Labels,3,61,18,118016,6,Denmark
71,72,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,21,56,23,117234,6,Denmark
72,73,spotify:track:0rcIh1T4A2EH5TzqXmu63m,"Benny Jamz, Gilli",Booty Up,Universal Music A/S,6,52,34,116688,6,Denmark
73,74,spotify:track:3aQzeklWllLWZSH4xk7Udj,D1MA,I KNOW,7OUMA Records,1,60,85,116138,6,Denmark
74,75,spotify:track:742ldXChILBv6QeqaXoOWi,"Gilli, KESI",555 (feat. KESI),Universal Music A/S,1,68,67,115866,6,Denmark
75,76,spotify:track:50XScTYQGylJMD55jXpjgJ,URO,Min Bror,Sony Music Entertainment,34,87,17,115594,6,Denmark
76,77,spotify:track:5RR4sBH4TRqyFp386kf99d,Gilli,Knokler Hårdt,disco:wax,46,64,62,114839,6,Denmark
77,78,spotify:track:2c94vIXsZfItT8dQqxpmv3,"URO, Mekdes",Føles Godt (feat. Mekdes),Sony Music Entertainment,13,90,105,114804,6,Denmark
78,79,spotify:track:6393yGahSJ9slVdOwSxOVR,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,79,-1,1,113650,6,Denmark
79,80,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,70,77,69,112603,6,Denmark
80,81,spotify:track:5tK3SkH5DfO24oo9Iw2Fq3,Lamin,H V D O L,Universal Music A/S,1,63,23,112209,6,Denmark
81,82,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,34,34,5,111290,6,Denmark
82,83,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,7,65,43,110345,6,Denmark
83,84,spotify:track:6WrM6GnzCkfv075p1KN6fi,Benjamin Hav,Dream team,Sony Music Entertainment,46,46,2,106623,6,Denmark
84,85,spotify:track:2zbr6Jls3FE4JCtLwCPD5N,"Artigeardit, Lamin",Sent,Universal Music A/S,1,67,54,106338,6,Denmark
85,86,spotify:track:1z8kbKSGPNRBSbgtkgCUwH,"Benny Jamz, Gilli",Chicagenhagen,Universal Music A/S,11,82,34,105773,6,Denmark
86,87,spotify:track:1JufAqONpGBVcy8tQffI14,"Omar, Tobias Rahim",911,Sony Music Entertainment,7,121,34,105710,6,Denmark
87,88,spotify:track:6YO3wxivgRbms3OrqvfnXY,URO,Godthåbsvej,Sony Music Entertainment,22,112,65,104532,6,Denmark
88,89,spotify:track:3c2wLkIpxt5DiyfXa07ilT,Miklo,Mennesker,MOMENTUM,89,89,2,103869,6,Denmark
89,90,spotify:track:6KhPSkuNT15R1LkD1inJZI,"Pil, andreas odbjerg",Omvendt,TheArrangement,53,98,81,102511,6,Denmark
90,91,spotify:track:3tOTcjG7X2fjAEeSrvQnyM,Malte Ebert,Fortæl mig hvis du vil noget andet,Universal Music A/S,48,135,22,102314,6,Denmark
91,92,spotify:track:6DpGj9bttRgHoT1vk8ezgj,Gobs,Alt Ved Dig,WM Denmark,1,108,40,100096,6,Denmark
92,93,spotify:track:334QzlFMweexntGh2LIJ5M,Omar,Locked Up,WM Denmark,52,97,5,98540,6,Denmark
93,94,spotify:track:5Zll07pbDGEStWriPWKwuP,"Ida Laurberg, andreas odbjerg",Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),Capitol Records Denmark,2,110,85,98096,6,Denmark
94,95,spotify:track:0qA2qykpcGdVl3tiiYum4g,"KESI, Hans Philip",Blå Himmel (feat. Hans Philip),MXIII,1,120,221,97913,6,Denmark
95,96,spotify:track:0BGEImCBesJKIm5kZ0fOkH,"Tobias Rahim, andreas odbjerg",STOR MAND (feat. Andreas Odbjerg),Sony Music Entertainment,1,124,178,97336,6,Denmark
96,97,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,90,119,26,96834,6,Denmark
97,98,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,46,116,95,95975,6,Denmark
98,99,spotify:track:5LAsl3k0Vas49Pnoj9GJr3,"Anton Westerlin, Lamin",Chanel Freestyle,Universal Music A/S,1,86,41,93725,6,Denmark
99,100,spotify:track:3D0VPp6nCN9dsyUjFv2BvP,The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,No3,26,140,303,93529,6,Denmark
100,101,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),101,118,18,93324,6,Denmark
101,102,spotify:track:7uhPcPV6M8eVz3CsKdVxAS,Saint clara,How I Love You,Universal Music A/S,102,-1,1,93093,6,Denmark
102,103,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,18,107,40,92123,6,Denmark
103,104,spotify:track:49clGe0PtbYUx3vB7tyk3A,Rocazino,All My Love,Universal Music A/S,21,106,288,92062,6,Denmark
104,105,spotify:track:689NPKXoBKWnqJif3uUVre,"Kundo, MAS",Signaler,No3,7,93,23,91428,6,Denmark
105,106,spotify:track:5tgSjvWO685Z0mYKefArMI,"Central Cee, Dave",CRG (feat. Dave),Columbia,53,83,3,91252,6,Denmark
106,107,spotify:track:2MTuvBUexLhmsiRpIozOL5,ozzy,Mit Ord,Universal Music A/S,28,91,5,90740,6,Denmark
107,108,spotify:track:2q7UKlD9Xkncp3BCurwHRz,Svea S,Svag,Universal Music A/S,108,-1,1,90649,6,Denmark
108,109,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,4,109,39,90436,6,Denmark
109,110,spotify:track:4Lmdqx9Yc6JWAUl4i1QFZy,D1MA,FEEL ALIVE,7OUMA Records,8,101,17,90414,6,Denmark
110,111,spotify:track:5dNSfOZb6AlEF0Xg6C970o,Ukendt Kunstner,Uden Dig,Universal Music A/S,1,95,91,90328,6,Denmark
111,112,spotify:track:5M2lX0ZAYSAzCs1xPPi9BX,"Sexyy Red, Bruno Mars",Fat Juicy & Wet,gamma. / Atlantic Records,44,50,3,90195,6,Denmark
112,113,spotify:track:14SOruOIAQOCIMr3ehLheI,Annika,De Evige Tre,Universal Music A/S,113,129,3,90155,6,Denmark
113,114,spotify:track:3fMbePeZAjLnyiZtVOFfg2,"Branco, Gobs",EUROPA (feat. Gobs),Branco,4,117,17,90066,6,Denmark
114,115,spotify:track:7aSvvFYDuR8fCurPx6hqwl,KALASET,Tag Mig Som Jeg Er,Capital Records Denmark,102,-1,5,89977,6,Denmark
115,116,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",46,186,38,89890,6,Denmark
116,117,spotify:track:5yiJTfrtlzDsVMDshFLUna,"Artigeardit, Lamin",vi ku' blive,Universal Music A/S,4,92,81,89578,6,Denmark
117,118,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,6,125,35,89515,6,Denmark
118,119,spotify:track:5lZny8ZmRtXueq7D3LTgb5,ozzy,Samme side,Ambivolume,50,81,22,89204,6,Denmark
119,120,spotify:track:5NjehIS8G8xWKsIJCiQov8,"Rune Rask, TOOMANYLEFTHANDS, Suspekt, Benjamin Hav",København (feat. Suspekt & Benjamin Hav),Universal Music A/S,2,115,36,88792,6,Denmark
120,121,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,75,102,27,88790,6,Denmark
121,122,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,78,128,24,87489,6,Denmark
122,123,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,11,-1,57,87344,6,Denmark
123,124,spotify:track:7vSUZ9T4AjaKiKcEexIXeb,MAS,Lønningsdag,Universal Music A/S,18,59,5,87227,6,Denmark
124,125,spotify:track:3aSWXU6owkZeVhh94XxEWO,"SZA, Kendrick Lamar",30 For 30 (with Kendrick Lamar),Top Dawg Entertainment/RCA Records,125,-1,1,86490,6,Denmark
125,126,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,34,75,8,86378,6,Denmark
126,127,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,7,168,18,86370,6,Denmark
127,128,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,3,113,44,85837,6,Denmark
128,129,spotify:track:3neYAjvKDOfvBUpIgReOkC,D1MA,MOONLIGHT,Universal Music A/S,1,99,98,85571,6,Denmark
129,130,spotify:track:3OtJnSQq23fgggHFZAe3w1,Mumle,Fra Jylland til København,Capitol Records,50,127,11,85470,6,Denmark
130,131,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,53,111,7,85458,6,Denmark
131,132,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,73,151,108,85422,6,Denmark
132,133,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,120,-1,6,85386,6,Denmark
133,134,spotify:track:2CsNcwVW6fUabGB0E4ASjF,Tobias Rahim,Jylland,Os Der Følger Floden,10,145,21,85133,6,Denmark
134,135,spotify:track:2Uts1QFB4u2YNIMiqcb4de,"Kendrick Lamar, AZ Chike",peekaboo (feat. azchike),"pgLang, under exclusive license to Interscope Records",101,-1,2,85091,6,Denmark
135,136,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,113,-1,15,83912,6,Denmark
136,137,spotify:track:4pftaoQbbheCXSdleWIeDK,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,39,76,4,83792,6,Denmark
137,138,spotify:track:54rvyOqazJREADJr7xjWLM,Miklo,Intro,MOMENTUM,138,138,2,83645,6,Denmark
138,139,spotify:track:315aBOUD3xtj7sUMXtRgMV,Benson Boone,In The Stars,"Night Street Records, Inc./Warner Records Inc.",11,-1,52,83042,6,Denmark
139,140,spotify:track:3pTMTsYbUS5Ey4HcBqGmbq,Benjamin Hav,Husk at vær' happy,Sony Music Entertainment,35,72,21,82663,6,Denmark
140,141,spotify:track:6HuHyXviAdpmnQu73JHfBz,Benson Boone,Ghost Town,"Night Street Records, Inc./Warner Records Inc.",9,-1,59,82620,6,Denmark
141,142,spotify:track:5BKvRShfSfa1phRGEKkSvb,"Baloosh, Omar",Danser Med Dæmoner,WM Denmark,3,132,67,82306,6,Denmark
142,143,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,120,162,23,81657,6,Denmark
143,144,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,12,161,21,80960,6,Denmark
144,145,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,3,122,77,80856,6,Denmark
145,146,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,110,153,28,80724,6,Denmark
146,147,spotify:track:2ReomS91v9imlj7ZzzEKqu,Gilli,Skarpt Lys,Universal Music A/S,1,126,71,80520,6,Denmark
147,148,spotify:track:43jK7qyJgxFIDSDbTeIjZ6,"JOSVA, andreas odbjerg",I Made It (feat. Andreas Odbjerg),Sony Music Entertainment,41,-1,30,80458,6,Denmark
148,149,spotify:track:4utLwWSxHMamLd9siyFv5Q,Gobs,Tro På Kærlighed,WM Denmark,4,141,114,80226,6,Denmark
149,150,spotify:track:1NaSrCqTnZdlusQ82SJhGN,GIVĒON,TWENTIES,Epic,150,-1,1,80074,6,Denmark
150,151,spotify:track:0H2DdxpCOXES3vw1dNmf4V,APHACA,Klip Klap Sandaler,a United Records release,132,157,5,80071,6,Denmark
151,152,spotify:track:5tAFJmTuNNrCnNbjWM2KAR,Larry,ANTISOCIAL,Gateway Music,152,-1,1,79725,6,Denmark
152,153,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,63,166,34,79635,6,Denmark
153,154,spotify:track:5xbVoqGASUuEV2mp5LXrRz,Nik & Jay,En Dag Tilbage,Parlophone Denmark,85,-1,29,79043,6,Denmark
154,155,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,89,171,24,78712,6,Denmark
155,156,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,44,123,7,78605,6,Denmark
156,157,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,103,136,28,78484,6,Denmark
157,158,spotify:track:3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,Red Zone Entertainment / IDJ,27,144,138,78388,6,Denmark
158,159,spotify:track:2kZ8BjIWd2TKzvOtFQpNkD,Lamin,+45,Universal Music A/S,72,85,10,78201,6,Denmark
159,160,spotify:track:4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,Elektra (NEK),133,175,21,78098,6,Denmark
160,161,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,69,137,61,78084,6,Denmark
161,162,spotify:track:5esSVR7UK3Nc7ymSOWJIc5,Mille,dagdrømmer,WM Denmark,38,-1,37,77709,6,Denmark
162,163,spotify:track:1OL1vwKA4R3UFMNr6hUZ4l,MAS,Blomster & Regnvejr,Universal Music A/S,24,70,4,77706,6,Denmark
163,164,spotify:track:7v8QWTqh1nIhr3Uak06BxK,"KESI, Lamin, Benny Jamz, MAS, Kundo, Kimbo",Brutalt,Universal Music A/S,2,139,26,77376,6,Denmark
164,165,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,82,159,129,77061,6,Denmark
165,166,spotify:track:6BxGGPBdNexcy53euZsrga,"Artigeardit, KESI","Er Her (Artigeardit, KESI)",Universal Music A/S,1,130,186,76735,6,Denmark
166,167,spotify:track:2RKQ6S9N9s0BHmW1zvjaoS,Rasmus Seebach,Under Stjernerne På Himlen,Universal Music A/S,106,143,195,76435,6,Denmark
167,168,spotify:track:0ppdjEVfuHUZQYK8t9uJ9Q,Saveus,Rush,The Bank Records,78,192,9,76336,6,Denmark
168,169,spotify:track:4EKSw9Jzun2WFvjm2HU58X,Tobias Rahim,Flyvende Faduma,Sony Music Entertainment,1,-1,122,76234,6,Denmark
169,170,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,42,-1,18,75851,6,Denmark
170,171,spotify:track:2ENexcMEMsYk0rVJigVD3i,Rihanna,Only Girl (In The World),Def Jam Recordings,71,167,44,75651,6,Denmark
171,172,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,10,160,309,75341,6,Denmark
172,173,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,199,96,75252,6,Denmark
173,174,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,63,184,37,75190,6,Denmark
174,175,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,24,172,175,75167,6,Denmark
175,176,spotify:track:2FGKofI4AJN91ofBNDmWWB,"Wale, Sam Dew",LoveHate Thing (feat. Sam Dew),MMG/Atlantic,176,-1,1,74828,6,Denmark
176,177,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,48,155,43,73994,6,Denmark
177,178,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,120,131,4,73097,6,Denmark
178,179,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,56,104,5,73007,6,Denmark
179,180,spotify:track:0bxRSMz5WY1VuMmOhanE4b,The Weeknd,Baptized In Fear,XO / Republic Records,54,54,2,72899,6,Denmark
180,181,spotify:track:1GeLUnMQ54ZcHi4SWIwXvJ,Ukendt Kunstner,Gennem Byen,No3,66,163,36,72645,6,Denmark
181,182,spotify:track:20tZk1ZuX1kZCvHmU3lMtj,"Otto, MGP",Sød Ligesom,Universal Music A/S,182,-1,1,72173,6,Denmark
182,183,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,118,148,19,72119,6,Denmark
183,184,spotify:track:1fYNJKlLilEEBAKWDKD2vC,Ukendt Kunstner,Neonlys,No3,35,-1,101,71868,6,Denmark
184,185,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,166,-1,7,71265,6,Denmark
185,186,spotify:track:3ESSGgWzRf1xvP7G5hHMhB,Fetty Wap,Again,300 Entertainment,152,152,2,71153,6,Denmark
186,187,spotify:track:1xAqlP0wv3XCSoEICoa3kf,Teddy Swims,Guilty,Warner Records,157,-1,2,70869,6,Denmark
187,188,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,197,70,70567,6,Denmark
188,189,spotify:track:503O8kwnrNMP4DfQ3u3hf1,OLIVVER,plastikhjerte,Immobiliare Records,103,-1,3,70535,6,Denmark
189,190,spotify:track:1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,Epic/Record Company TEN,97,180,38,70488,6,Denmark
190,191,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,26,190,48,70160,6,Denmark
191,192,spotify:track:7HDq8aEtkBeZq7gfzYjW28,GELO,Tweaker,LiAngelo Ball (G3) PS/Def Jam,105,181,5,69922,6,Denmark
192,193,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,28,150,39,69204,6,Denmark
193,194,spotify:track:24iwVwLUrHV2Y1Bmfyr5sq,Kundo,Energien,No3,81,185,28,69072,6,Denmark
194,195,spotify:track:7CqXOs881vXfqJlX7xgttw,"Spasministrene, MGP",Ud Med Regler!,Universal Music A/S,195,-1,1,68969,6,Denmark
195,196,spotify:track:7hBGy8DIYXuUZf5ZUjKHPO,Medina,Kun For Mig,:labelmade:,83,169,87,68925,6,Denmark
196,197,spotify:track:2SVWPpH1edfYve9fiDKBhn,ZUUZ,Remontada,Sony Music Entertainment,197,-1,1,68900,6,Denmark
197,198,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,Roc-A-Fella,49,200,92,68708,6,Denmark
198,199,spotify:track:0o5ibKv2wHgbjYXtGuKQ2r,"Gobs, ICEKIID",4 LIFE,WM Denmark,4,170,20,68668,6,Denmark
199,200,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,122,164,11,68603,6,Denmark
0,1,spotify:track:2EVJSQTl0bqHISNlJbhNIc,"Anton Westerlin, Annika",Blodigt (feat. Annika),Universal Music A/S,1,1,4,697210,7,Denmark
1,2,spotify:track:366GW0RsHtjyGeJSg0u9Ux,Gobs,når verden vælter,WM Denmark,2,-1,1,483296,7,Denmark
2,3,spotify:track:2v5RxyOtY5uSH2EAtz94SL,"Benjamin Hav, Lukas Graham",Du ligner din mor,Sony Music Entertainment,1,3,8,440256,7,Denmark
3,4,spotify:track:4GZt2BpQpWhkEAgmfUrQOu,Annika,Luk Mig Ind,Universal Music A/S,3,4,12,430048,7,Denmark
4,5,spotify:track:2p4cYfKQbg8xHXNG4eQaGo,"Omar, Mumle",Hele Vejen (feat. Mumle),WM Denmark,5,10,2,411981,7,Denmark
5,6,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",6,9,27,402423,7,Denmark
6,7,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,7,21,78,387103,7,Denmark
7,8,spotify:track:5zaXybxrzGiDd6IPWIHheW,"Zuloo, Lamin",SIKKE EN TYPE,ZULOOVERSE,2,2,3,362931,7,Denmark
8,9,spotify:track:7px3lmdf4nzNEMt6zaQ5yJ,"Marstein, Annika",SAMMEN,Universal Music AS,1,6,17,347466,7,Denmark
9,10,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,4,8,27,335911,7,Denmark
10,11,spotify:track:00Ma3dn1eTeuz8LYEpUXQo,"JOSVA, Artigeardit",Lonely (feat. Artigeardit),Sony Music Entertainment,1,7,7,331998,7,Denmark
11,12,spotify:track:1kOMrUv9xczMmR6hCmPMzR,Berg,Koldblodet Killer,Sony Music Entertainment,12,28,2,295139,7,Denmark
12,13,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,7,12,18,294233,7,Denmark
13,14,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",14,29,13,292669,7,Denmark
14,15,spotify:track:6KliOBbtUUSwHHFjDzYVPe,Annika,Knuser Hjerter,Universal Music A/S,6,13,52,290994,7,Denmark
15,16,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,8,11,40,280646,7,Denmark
16,17,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,17,22,2,280351,7,Denmark
17,18,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,6,14,12,278234,7,Denmark
18,19,spotify:track:6xm5NjUzitBPdgtUUXR6P6,"KESI, Noah Carter, Benny Jamz",Flad Af Grin (feat. Noah Carter & Benny Jamz),Universal Music A/S,5,5,3,258347,7,Denmark
19,20,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",20,27,13,253768,7,Denmark
20,21,spotify:track:7CW3Tjll8pUMZxsuo8GZgV,"Suspekt, URO",Tænker Ik På Andre (feat. URO),Universal Music A/S,1,17,25,253052,7,Denmark
21,22,spotify:track:3ZNTae1ZOrSaURxMZAVFq6,"Ankerstjerne, Daniel Schulz, Panamah",Børn Af Natten (Hola Bonita),10 Lions Ent,2,23,46,251835,7,Denmark
22,23,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",7,16,18,247551,7,Denmark
23,24,spotify:track:0fFMt9cc1EEQDIWLGDcqKd,Annika,Så længe jeg er sexy.,Universal Music A/S,2,15,29,242485,7,Denmark
24,25,spotify:track:0nVUuzrVZc5t9S48ifesg6,APHACA,Smelter Under Månen,a United Records release,12,20,26,234923,7,Denmark
25,26,spotify:track:6ZC9iIWBCy4VtBhoY1YTuR,Annika,Hun,Universal Music A/S,17,24,41,231744,7,Denmark
26,27,spotify:track:1ZatLEMZsAslxDA5zw3S6V,"Lamin, Ukendt Kunstner",Tro På Det,Universal Music A/S,1,26,22,219722,7,Denmark
27,28,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,28,45,23,210511,7,Denmark
28,29,spotify:track:3xJeUxbt51wpvGk3YzqxLi,"Benny Jamz, Gilli",Reposado,Universal Music A/S,2,32,35,199712,7,Denmark
29,30,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,9,43,61,198476,7,Denmark
30,31,spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Sabrina Carpenter,Busy Woman,Island Records,31,-1,1,196670,7,Denmark
31,32,spotify:track:6vdsc40TnfCdZsWj7GecQV,Mumle,Det Modsatte,Capitol Records,6,38,63,190618,7,Denmark
32,33,spotify:track:65C4AmFA6oyMJ2lwLNPiIB,D1MA,CLEOPATRA,7OUMA Records,4,35,21,188206,7,Denmark
33,34,spotify:track:5O2NovuSaij0nsULxUt8V5,Ella Augusta,Baglæns,The Bank Records,32,37,44,186531,7,Denmark
34,35,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",3,33,57,183122,7,Denmark
35,36,spotify:track:6EfIo8vxfIBT2IZrzGHbpP,"Mumle, Svea S",Hvor Solen Ik' Skinner,Capitol Records,13,36,31,178461,7,Denmark
36,37,spotify:track:2OTOQORiKv9quS92KRjqz4,"TopGunn, Thor Farlov",Mere End Et Sekund (feat. Thor Farlov),Duffel Music,37,-1,1,178009,7,Denmark
37,38,spotify:track:2j59di23XCFfbdJPE5KuNw,"Lamin, Gilli",Hva Du På (feat. Gilli),Universal Music A/S,1,40,38,177108,7,Denmark
38,39,spotify:track:0oCtlIqcU9Y4RzZCfjb4J5,Annika,Tilbage,Universal Music A/S,39,39,11,174380,7,Denmark
39,40,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,8,31,21,173498,7,Denmark
40,41,spotify:track:2ZwOtQXG5k1M7gHmTmTMgw,"MAS, Lamin, Kundo",Småting (feat. Lamin & Kundo),Universal Music A/S,5,25,5,171922,7,Denmark
41,42,spotify:track:1ByKkALevy63Nd0VBw1ToD,"KESI, Lamin",To Gange,Universal Music A/S,1,47,29,169381,7,Denmark
42,43,spotify:track:2xe4Zk82EJMOjonx4U5jEp,"DeDerDrenge, Mille",Fald Ned (feat. Mille),WM Denmark,43,-1,1,168501,7,Denmark
43,44,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,3,52,45,168276,7,Denmark
44,45,spotify:track:2c94vIXsZfItT8dQqxpmv3,"URO, Mekdes",Føles Godt (feat. Mekdes),Sony Music Entertainment,13,78,106,166252,7,Denmark
