,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
27,28,spotify:track:1QAvmMUR9gDtKr9OCtCzh1,"Moncho Chavea, Morad",SE FUE,Virgin Music Spain,11,27,6,1601736,4,Spain
28,29,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,4,20,8,1541634,4,Spain
29,30,spotify:track:5AGnkbWCiF9u4ra54N9X1a,"Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61",DALE PLAY Records,23,28,5,1520338,4,Spain
30,31,spotify:track:0Sr7ssScx54yxdM2ols7nW,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,Mr. 305 Records / Rimas Entertainment,1,37,19,1451534,4,Spain
31,32,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,11,34,11,1403108,4,Spain
32,33,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,25,41,15,1381822,4,Spain
33,34,spotify:track:2318Aoqig6HS9YkHGlAm8T,"Rels B, J Abecia",Te Regalo,DALE PLAY Records / Flakk Team,4,35,8,1377749,4,Spain
34,35,spotify:track:58ldPuiCULxm08TCZ8qX4D,"Quevedo, La Pantera",HALO,2024 DQE Productions Distribuido por RIMAS Entertainment,7,32,10,1369340,4,Spain
35,36,spotify:track:2mnehJ4xPqFe4cNi7BG2rc,JC Reyes,STAR,JC Reyes,8,36,15,1314683,4,Spain
36,37,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,18,26,4,1284184,4,Spain
37,38,spotify:track:0glj70T9fN3kyJzYmTKzy1,"Los Sufridos, Bad Gyal",Duro De Verdad pt.2,Interscope Records,2,40,20,1270965,4,Spain
38,39,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,24,30,4,1255504,4,Spain
39,40,spotify:track:3YrTrs2hJbLklaBdhr4TrH,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",ETA - RMX,UMLE - Latino,22,43,8,1236777,4,Spain
40,41,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,20,29,4,1233013,4,Spain
41,42,spotify:track:064fLCSLFvjocxzHXAyA0W,"Jombriel, Alex Krack, Jøtta",Parte & Choke,WEA Latina,42,69,8,1211077,4,Spain
42,43,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,26,45,24,1197299,4,Spain
43,44,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,15,31,5,1196143,4,Spain
44,45,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,22,33,4,1166221,4,Spain
45,46,spotify:track:3BvR83k9fPwDZUBwFxBPpu,"Sebastian Yatra, Bad Gyal",2AM,UMLE - Latino,19,44,10,1108308,4,Spain
46,47,spotify:track:28uKuAQpVIB9mTr3BLGu66,"Beny Jr, Julianno Sosa",Triple Impacto,LF BABYS,47,51,4,1102321,4,Spain
47,48,spotify:track:6mnfGyPzbzSe8olYGM44pU,Beny Jr,Luna llena,LF BABYS,4,47,30,1093205,4,Spain
48,49,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,2,48,61,1042751,4,Spain
49,50,spotify:track:67LKV40NfSSGIJnm0xz6fi,"Quevedo, Pitbull",MR. MOONDIAL,2024 DQE Productions Distribuido por RIMAS Entertainment,6,46,10,1041679,4,Spain
50,51,spotify:track:1fTjqf10accJCDYstPwwZ6,Kapo,Ohnana,Sony Music Latin/La Industria,2,50,31,967060,4,Spain
51,52,spotify:track:0fKK51bU6lcCCwdNnv64t3,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,WEA Latina,26,39,11,963656,4,Spain
52,53,spotify:track:53OKRnaKKAT3bCkF8WIY8C,"Rvfv, Youka, Wesh Music",Hm Hm Hm - Remix,NASTU MUSIC,12,49,9,931204,4,Spain
53,54,spotify:track:3LBYHlDSJOeUWSvCHXDWy5,Danny Ocean,VITAMINA,Atlantic Records,54,-1,1,889278,4,Spain
54,55,spotify:track:4eo11GQla5DlqMHQ76ym3l,Gonzy,FRIKI,"Virgin Music Latin / Visonare Recordings, LLC",8,54,41,882040,4,Spain
55,56,spotify:track:1Hg0e997pObvZ91w1FCPFk,Bad Bunny,LO QUE LE PASÓ A HAWAii,Rimas Entertainment LLC.,28,42,4,878412,4,Spain
56,57,spotify:track:3tMftGMXTPbQlmjh4FzXpZ,Dani Fernández,Me has invitado a bailar,WM Spain,17,53,23,870166,4,Spain
57,58,spotify:track:0w0e3Te2Rd4t8gGKi3sU6a,Yan Block,Vacile,SONAR LLC.,17,56,27,851199,4,Spain
58,59,spotify:track:03IpZ9yqJlo3EIgDQUgBSF,"Duki, Myke Towers",Nueva Era,DALE PLAY Records / SSJ Records,4,60,13,836215,4,Spain
59,60,spotify:track:70JnnNNAxPjvZGPwjJfX47,"La La Love You, Axolotes Mexicanos",El Fin del Mundo,Subterfuge Records distributed by Altafonte,38,63,238,806889,4,Spain
60,61,spotify:track:0iVEujJcafOBnxa654fJYu,Maluma,Cosas Pendientes,Royalty Records/Sony Music Latin,22,52,10,805033,4,Spain
61,62,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,FloyyMenor under exclusive license to UnitedMasters LLC,3,65,28,804518,4,Spain
62,63,spotify:track:25CfEf59PmRAhV18oZRMNr,"Manuel Turizo, Kapo",Qué Pecao,La Industria/Sony Music Latin,13,59,17,789607,4,Spain
63,64,spotify:track:6RqD0fpAaKEZvQd0QrTj7j,"Morad, Beny Jr, Rvfv",Lo Que Tiene,M.D.L.R,6,67,47,777935,4,Spain
64,65,spotify:track:1o4xkdBe0RjSf2u6VXi4OI,"Yan Block, Panda Black",444,SONAR LLC.,65,93,26,777018,4,Spain
65,66,spotify:track:1iP7aZUNvyt2EtmpjSbtRz,Quevedo,CHAPIADORA.COM,2024 DQE Productions Distribuido por RIMAS Entertainment,16,57,10,760413,4,Spain
66,67,spotify:track:6mP16Mr2X3ZU2bNmWBUqzK,Quevedo,KASSANDRA,2024 DQE Productions Distribuido por RIMAS Entertainment,2,55,10,756800,4,Spain
67,68,spotify:track:3bE8SznOXJ990MK1ElQnfr,Marta Santos,Algo Sencillito,Sound Blaster Records,51,66,87,731841,4,Spain
68,69,spotify:track:6opCVD6WJNDyBAxvrzKLnH,Dei V,Martini,Encore Recordings,14,58,40,721377,4,Spain
69,70,spotify:track:06JM1fuKPQOrSL6s9mzDvV,Lola Indigo,LA REINA,Universal Music Spain S.L.,4,62,33,716319,4,Spain
70,71,spotify:track:3BFh8rR6aMexy7ELu2UQy3,"DELLAFUENTE, Morad",Manos Rotas,MAAS,1,61,63,712625,4,Spain
71,72,spotify:track:5ER5Fr1Cv7N3chJhAapt66,"Ghost Killer Track, Kidd Keo",Celine (with Kidd Keo),DBT Empire,10,74,31,710822,4,Spain
72,73,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,2,68,62,709531,4,Spain
73,74,spotify:track:6Gs0ljTHKNdr0uJrSLIkGd,Kapo,Aloh Aloh,Sony Music Latin/La Industria,74,116,3,703374,4,Spain
74,75,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,1,75,82,693307,4,Spain
75,76,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",56,71,14,685034,4,Spain
76,77,spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,Sony Music Latin/La Industria,2,72,24,676576,4,Spain
77,78,spotify:track:3OJDtCdYs8QJnui708tEU3,Shakira,Soltera,Sony Music Latin,5,73,18,676239,4,Spain
78,79,spotify:track:4YnmQG1fnJR9LnTZtix70T,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,SONAR LLC.,26,78,35,675374,4,Spain
79,80,spotify:track:0eeX8L0DWvGth1F6xVkvv7,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,3,64,40,662153,4,Spain
80,81,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,81,140,662081,4,Spain
81,82,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,82,95,6,659020,4,Spain
82,83,spotify:track:41VnmHAkCUsCStYdDUibpp,Quevedo,SHIBATTO,2024 DQE Productions Distribuido por RIMAS Entertainment,2,70,10,654746,4,Spain
83,84,spotify:track:6doVTElb0aU40nVrQ8Supq,"JC Reyes, Camin",34 Amor y Mafia,JC Reyes,22,77,72,650556,4,Spain
84,85,spotify:track:39Pc4a04VgCtcc7m0XKi9M,Myke Towers,TAMBIÉN,WEA Latina,6,82,23,644121,4,Spain
85,86,spotify:track:4z46E3coZuv7TeGawEd4Ze,"Yan Block, NTG, SAIKO",Juguete,SONAR LLC.,73,80,13,640759,4,Spain
86,87,spotify:track:5orb2qBX5ISKtsSy20v8SK,"Gonzy, SAIKO, Arcángel",X'CLUSIVO - REMIX,"Virgin Music Latin / Visonare Recordings, LLC",1,85,48,634667,4,Spain
87,88,spotify:track:0TkIQ2I48rz4kpk1XpfyHq,"Rvfv, Rels B",Mi Luz - ft. Rels B,NASTU MUSIC,9,86,157,632805,4,Spain
88,89,spotify:track:1dXfyBNV1Dv6Qj73bCtdrk,"Yami Safdie, Camilo",Querida Yo,WEA Latina,89,122,2,626043,4,Spain
89,90,spotify:track:1emJPywtseFLmLCcPY92dW,"Dei V, Cris Mj",Rapido (with Cris Mj),Encore Recordings,6,84,33,621030,4,Spain
90,91,spotify:track:0ZPIxt9oYjX53iJOfLseHB,"iZaak, De La Rose",EX ASS,WEA Latina,91,-1,1,617149,4,Spain
91,92,spotify:track:2toy3ciZldadGuBSYTdbS4,"Naiara, Natos y Waor",Veneno,Universal Music Spain S.L.,71,79,3,616331,4,Spain
92,93,spotify:track:2S8bH7ABqJ02bWeH8bgQfU,"Blessd, Anuel AA, Ovy On The Drums",MIRAME REMIX,WEA Latina,26,76,7,612120,4,Spain
93,94,spotify:track:3ng8tfwvzR4BBwa9yaMms6,"SAIKO, JC Reyes, Dei V",BADGYAL,2024 SAIKONETA,1,94,40,590886,4,Spain
94,95,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,"Sebastian Yatra, Manuel Turizo, Beéle",Vagabundo,UMLE - Latino,3,92,90,589692,4,Spain
95,96,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,89,85,573657,4,Spain
96,97,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,56,88,37,573456,4,Spain
97,98,spotify:track:4cIADL8ZSxyz78stzb4F6X,Morad,Olvidar,M.D.L.R,81,90,4,567900,4,Spain
98,99,spotify:track:5xtxxuIqInrLDSfjA6Co3o,Bad Gyal,Fiebre - Prod. King DouDou,Bad Gyal distributed by Altafonte,91,91,80,567531,4,Spain
99,100,spotify:track:33VIvWmmCUgix6Htm1WdOJ,"JC Reyes, De La Ghetto",FARDOS,JC Reyes,1,96,50,566360,4,Spain
100,101,spotify:track:1VB4sadHjFcFklHcZuoROi,Estopa,Como Camarón,Ariola,42,104,213,565931,4,Spain
101,102,spotify:track:0PtLrH95CQ2lKf6pym5LmA,"Pepe y Vizio, Delaossa, KIDDO",El Patio,Helsinkipro,8,125,84,562373,4,Spain
102,103,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,1,97,43,556396,4,Spain
103,104,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,87,50,548882,4,Spain
104,105,spotify:track:2beS6dD5rovBxSA1zYoSHR,"JHAYCO, J Balvin, Bad Bunny",No Me Conoce - Remix,N&E Entertainment LLC,4,98,221,542840,4,Spain
105,106,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,"Anuel AA, Haze",Amanece,House of Haze,6,110,163,540439,4,Spain
106,107,spotify:track:62sv8pbKqGwVeN4F20DSXM,Melendi,Un violinista en tu tejado,Parlophone Spain,85,127,96,535698,4,Spain
107,108,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,6,103,197,531252,4,Spain
108,109,spotify:track:6onnX1hYWcqP2dXgfvExNG,"Luar La L, Dei V",Dame La Verde,WEA Latina,57,99,19,530376,4,Spain
109,110,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,64,106,50,530160,4,Spain
110,111,spotify:track:6vRQqxOhUFd78p5tL8jXr7,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,66,108,20,523219,4,Spain
111,112,spotify:track:3v1dCP3hk2djfWryqfp7sx,Melendi,Caminando por la vida,Parlophone Spain,82,123,170,513855,4,Spain
112,113,spotify:track:24UStI5AYA7g5ufFDh3LH0,Fito y Fitipaldis,Por la boca vive el pez,DRO/Spain,113,140,95,506597,4,Spain
113,114,spotify:track:79j3Cl3AEAEhXK9cjjfd02,JC Reyes,RAPAPA,JC Reyes,11,102,15,497947,4,Spain
114,115,spotify:track:3mg9jYNC1NihbthlglzrWP,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,Bichota/Interscope Records,10,105,12,497146,4,Spain
115,116,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,41,137,87,493419,4,Spain
116,117,spotify:track:6xqQDwzjswlToEEHgvA3KM,"Lola Indigo, Manuel Turizo",1000COSAS,Universal Music Spain S.L.,4,114,47,491979,4,Spain
117,118,spotify:track:5KbBVSj6AJZ5662fO8EYFh,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,117,100,488832,4,Spain
118,119,spotify:track:6yCjU5j6YHbux2VQCBTTE1,Melendi,Tu jardín con enanitos,WM Spain,87,138,130,485226,4,Spain
119,120,spotify:track:6LB49nISRDX9hK0d28SfY1,"Dei V, Myke Towers",Trending Remix (with Myke Towers),Encore Recordings,10,113,57,484964,4,Spain
120,121,spotify:track:0EhmTBq33eARyOz3SIi4P2,"Yami Safdie, Lasso",En Otra Vida,WM Chile,67,121,14,484332,4,Spain
121,122,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,98,124,41,484101,4,Spain
122,123,spotify:track:2dK99lWPkBVwNen6gK1AtI,Chayanne,Bailando Bachata,Sony Music Latin,49,120,63,483423,4,Spain
123,124,spotify:track:1gKnoWS17Nf8ZxEev7d3vd,Quevedo,IGUALES,2024 DQE Productions Distribuido por RIMAS Entertainment,4,101,10,482835,4,Spain
124,125,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Beéle,frente al mar,5020 Records,67,115,17,482595,4,Spain
125,126,spotify:track:3S2W0ZX1Cc74sl7ch0ZYQ3,Amaia,Tengo Un Pensamiento,Universal Music Spain S.L.,21,111,6,482287,4,Spain
126,127,spotify:track:18Eb38xeQJQxs0R3n3VBQa,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,17,128,72,480179,4,Spain
127,128,spotify:track:1KBVkz8PGjKlMwqCmuKSGN,Dei V,Quickie,Encore Recordings,42,100,9,479929,4,Spain
128,129,spotify:track:3ZcUKMaqWY7jGEzAoU5mQs,"Lola Indigo, Paulo Londra",PERREITO PA LLORAR,Universal Music Spain S.L.,27,83,9,478662,4,Spain
129,130,spotify:track:5osSgKDiyrzhLjsEABO6c9,Young Cister,miau,Sony Music Entertainment Chile S.A,130,142,3,478344,4,Spain
130,131,spotify:track:5ticDLxAM5Y5r0mkGO1AHs,Luis Cortés,Que Me Lleve el Aire,Sound Blaster Records,48,119,26,477275,4,Spain
131,132,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,5,107,102,476740,4,Spain
132,133,spotify:track:5Txf0ApheFvyRr1s4DxMb5,Marta Santos,Contigo,WM Spain,112,112,6,472398,4,Spain
133,134,spotify:track:5q2JbCNi4FcnglgPfxcV65,"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",Sola (Remix),"Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,131,88,470854,4,Spain
134,135,spotify:track:5xKUXB7fsIEpDYc6mBfSwT,"Alejandro Sanz, Grupo Frontera",Hoy no me siento bien,Sony Music Entertainment,135,-1,1,467100,4,Spain
135,136,spotify:track:5q86iSKkBtOoNkdgEDY5WV,Quevedo,VISTA AL MAR,Quevedo,2,135,124,466157,4,Spain
136,137,spotify:track:4sykJxUsqdXZRqRv1J9fEQ,"Omar Montes, JC Reyes",Goteras,Sony Music Latin,2,129,31,465418,4,Spain
137,138,spotify:track:5Gis9Pxk7Cl9hAoV6rwj50,"Jombriel, Ryan Castro, Alex Krack",Parte & Choke (with Ryan Castro) - Remix,WEA Latina,138,-1,1,455168,4,Spain
138,139,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,70,134,29,451571,4,Spain
139,140,spotify:track:7eNwwoxDR8KVzNAuGvliAO,"Omar Courtz, De La Rose, Haze",Kyoto,House of Haze,64,147,16,449663,4,Spain
140,141,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,8,151,77,445896,4,Spain
141,142,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,2,144,68,445129,4,Spain
142,143,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,76,132,27,438870,4,Spain
143,144,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,Sony Music Latin,1,143,36,437734,4,Spain
144,145,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,19,126,94,435495,4,Spain
145,146,spotify:track:35ttE4t8lQZA2vuCYDg4G7,Milo j,M.A.I,DALE PLAY Records,5,148,31,434349,4,Spain
146,147,spotify:track:6tZI1nTl6m40HG5Rs7QuHL,"La La Love You, Samuraï",El Principio de algo,Subterfuge Records distributed by Altafonte,66,118,69,434292,4,Spain
147,148,spotify:track:1txhQHV26PyOJJarkYtkOn,"YOVNGCHIMI, Dei V",TU$$I (with Dei V),Glizzy Gvng Inc./Encore,13,141,56,430464,4,Spain
148,149,spotify:track:0eVborSuxUeSg0meWYd9dZ,Fito y Fitipaldis,Soldadito marinero,DRO/EastWest Spain,111,162,340,429420,4,Spain
149,150,spotify:track:0ffPRT5WW86ecgGWGf5CyY,"Quevedo, Rels B",LOS DÍAS CONTADOS,2024 DQE Productions Distribuido por RIMAS Entertainment,5,109,10,428435,4,Spain
150,151,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,Borro Cassette,Sony Music Latin,19,154,53,427184,4,Spain
151,152,spotify:track:6ifUES3keWjwXgae8pXI3o,Danny Ocean,Me Rehúso,Atlantic Records,2,179,318,426261,4,Spain
152,153,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,42,146,41,424558,4,Spain
153,154,spotify:track:7quuwATpqJ08SMd21aXLVM,Bryant Myers,Hasta Que Me Muera,Get Low Records LLC,154,-1,1,423268,4,Spain
154,155,spotify:track:6VFZJ2XxsZpKNupeG7ePr8,Beny Jr,VALKYRIE,LF BABYS,96,136,20,421945,4,Spain
155,156,spotify:track:4Dl8bEzhAEGbcwkQawS1XG,"C. Tangana, ROSALÍA",Antes de Morirme - feat. ROSALÍA,Agorazein distributed by Altafonte,23,152,240,421857,4,Spain
156,157,spotify:track:63ZedTAVRCICh2CNLWnsPZ,"Beny Jr, Morad, K y B",Sigue,K y B distributed by Altafonte,16,165,84,421586,4,Spain
157,158,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,7,176,144,420928,4,Spain
158,159,spotify:track:0duM6rfxvpnpAALDHFmTFS,"Juseph, Cruz Cafuné, Wiso Rivera",Muchoperro,Juseph,23,-1,29,420356,4,Spain
159,160,spotify:track:4DxbTPS1DUzTKzpNfCbYjy,"Quevedo, De La Rose, De La Ghetto",AMANECIÓ,2024 DQE Productions Distribuido por RIMAS Entertainment,18,133,10,420250,4,Spain
160,161,spotify:track:1mAUVEQWn2PRxWnRhQreBo,"Sky Rompiendo, Dei V",CRUSH,Sony Music Latin,16,183,62,416905,4,Spain
161,162,spotify:track:6NXPhNtKgDn7OJaLaELuSH,"Manuel Carrasco, Camilo",Salitre,Universal Music Spain S.L.,52,178,57,415787,4,Spain
162,163,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",DALE PLAY Records,1,169,135,414820,4,Spain
163,164,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,"Nicky Jam, J Balvin, Maluma, Ozuna",X (feat. Maluma & Ozuna) - Remix,Sony Music Latin,11,187,27,413963,4,Spain
164,165,spotify:track:5n2XTRsYFlZwNBp06KAjDX,"Cosculluela, Bad Bunny",Madura,"Rottweilas, Inc.",7,180,98,411678,4,Spain
165,166,spotify:track:4waqcUQWdj0yH26STWl2Rq,La Oreja de Van Gogh,Rosas,Columbia,46,155,36,409237,4,Spain
166,167,spotify:track:5cDb5zMz121WQde65PLZY4,Dei V,Quién es Dei V?,Encore Recordings,11,177,64,407725,4,Spain
167,168,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,6,185,145,407703,4,Spain
168,169,spotify:track:0Qe2g06yzLBuuSvVmFiweP,"Nanpa Básico, Beéle",Hasta Aquí Llegué,5020 Records,79,167,20,405207,4,Spain
169,170,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,121,149,24,404797,4,Spain
170,171,spotify:track:10nuAvGnApitxCpNgodmv8,Walls,haz lo que quieras conmigo,WM Spain,43,153,15,400307,4,Spain
171,172,spotify:track:6s9PpYbExKlHuJ8JMyep21,"Yailin la Mas Viral, Puyalo Pantera",Bing Bong,"Iris Live Music, LLC",127,145,5,397084,4,Spain
172,173,spotify:track:7MmrcXVA7A5zZ2CbDuGHNa,Rels B,A Mí,DALE PLAY Records / Flakk Team,55,174,57,396699,4,Spain
173,174,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,53,181,137,394842,4,Spain
174,175,spotify:track:2LsbizbOeNa4x6qsi2jAMb,Jarabe De Palo,La flaca,Parlophone Spain,58,193,53,393497,4,Spain
175,176,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",21,159,51,392536,4,Spain
176,177,spotify:track:7ulBZOeFHaCeN2ubZxHxsg,Isabel Aaiún,Potra Salvaje,Níquel Records distributed by Altafonte,23,161,33,392480,4,Spain
177,178,spotify:track:3r5mTZiiECjgezzeI9bqgq,"Milo j, TINI",LO QUE ME CAUSA,DALE PLAY Records,178,-1,1,389681,4,Spain
178,179,spotify:track:2mYlSgPvC5Np4mDg9DU5Mc,"Ana Mena, Emilia",CARITA TRISTE,Sony Music Entertainment,14,166,22,389403,4,Spain
179,180,spotify:track:4rKQ8daoK0aklVptea8A9E,"Lola Indigo, Quevedo",EL TONTO,Universal Music Spain S.L.,1,156,94,389397,4,Spain
180,181,spotify:track:1EC0JRoSi9YL5zExd3Euc3,Los Ronaldos,No Puedo Vivir Sin Ti,Subterfuge Records distributed by Altafonte,115,164,45,389271,4,Spain
181,182,spotify:track:5xSt1wxZobFcLzHrFakv6z,SAIKO,COSAS QUE NO TE DIJE,WM Spain,9,195,75,385460,4,Spain
182,183,spotify:track:5jFA0f4ZDGLbQP4nxzL8D4,Lomiiel,HAY LUPITA,Open Shift Distribution,3,186,36,385325,4,Spain
183,184,spotify:track:5zRbKyT1z1TsYOVy1aLLtf,"Cano, Rvfv",Orgullosa De Papá,WM Spain,52,-1,13,385261,4,Spain
184,185,spotify:track:2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,DILUVIO,Sony Music Latin/Duars Entertainment,3,190,62,382977,4,Spain
185,186,spotify:track:3eIvjtwoYC16ElxYE6ph7J,Ele A El Dominio,Hace Mucho Tiempo,"InnerCat Music Group, LLC",155,-1,6,382338,4,Spain
186,187,spotify:track:4HsjtyUDFGAxRF3AaA6q07,"SAIKO, Feid, Quevedo, Mora",POLARIS - Remix,2024 SAIKONETA,1,-1,80,381924,4,Spain
187,188,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,10,188,127,381004,4,Spain
188,189,spotify:track:6jfp0rIQSdBoijRTR7TC9l,"iZaak, Clarent",TRAQUETO,WEA Latina,85,163,14,379350,4,Spain
189,190,spotify:track:18W8cuvcub2B9NQzm5rZxf,"JC Reyes, Pedro Calderon, Blacknife",A 300,JC Reyes,11,-1,84,379213,4,Spain
190,191,spotify:track:1A9PKAFEHMWgXNLpgf7k4J,Myke Towers,Piensan,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",29,-1,77,378091,4,Spain
191,192,spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,Quevedo,2,189,110,377944,4,Spain
192,193,spotify:track:48gfUjITHQLHuRnnNVNUzJ,Luis Cortés,AL ALBA,Sound Blaster Records,98,173,25,377207,4,Spain
193,194,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,3,168,95,377179,4,Spain
194,195,spotify:track:4kJP8Z888wREJ8bRMWNMuk,Extremoduro,La vereda de la puerta de atrás,DRO/EastWest Spain,165,196,9,376140,4,Spain
195,196,spotify:track:5OaqffbeQyVVqtnA71Ci7K,Estopa,Por la Raja de Tu Falda,Ariola,107,-1,47,375760,4,Spain
196,197,spotify:track:2GJyBJWPmnM7pK961cB6iV,Melendi,La promesa,WM Spain,159,-1,7,375257,4,Spain
197,198,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,Linked Music / Dynamic Records / EMPIRE,2,194,229,374724,4,Spain
198,199,spotify:track:5sUbra1c8ZDnD9chdM4cUf,"GRECAS, JCC",ES COMO FAK,GRECAS,114,182,10,373862,4,Spain
199,200,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,78,191,11,373628,4,Spain
0,1,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,1,3,10,4226705,5,Spain
