,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
143,144,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,Always Remember Us This Way,A Star is Born OST,19,146,153,89818,7,Belgium
144,145,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,1,155,127,89493,7,Belgium
145,146,spotify:track:58154G6v5HoJXSPNn5oq07,"Hannah Mae, MAKSIM",Ik Wil Dat Je Liegt,"Universal Music, a division of Universal International Music BV",17,76,39,89209,7,Belgium
146,147,spotify:track:6QupfGE0pKJoDUMjhREF3z,Marine,Ma faute,Columbia,147,-1,2,88813,7,Belgium
147,148,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,9,186,33,88725,7,Belgium
148,149,spotify:track:6P3HLPsc5pWu3sZYxL0S9N,SANTA,Recommence-moi,999 Productions / Parlophone,69,125,19,88582,7,Belgium
149,150,spotify:track:4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,Elektra (NEK),143,160,15,86924,7,Belgium
150,151,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,10,153,58,86850,7,Belgium
151,152,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,53,149,229,86310,7,Belgium
152,153,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,136,273,86213,7,Belgium
153,154,spotify:track:6C0SXfD7rR46MpWK5VJSEw,"Tiakola, Ryflo, Oskoow",MANON B,M3lo World / Atlantic Records,11,178,21,86109,7,Belgium
154,155,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"GIMS, Morad",Seya,Sativa Music,36,177,44,85908,7,Belgium
155,156,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,54,142,124,85891,7,Belgium
156,157,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,196,291,85810,7,Belgium
157,158,spotify:track:6D8y7Bck8h11byRY88Pt2z,Dua Lipa,Houdini,Warner Records,6,134,66,85762,7,Belgium
158,159,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,2,127,67,85729,7,Belgium
159,160,spotify:track:3Byu179ofnuChb4zF1fMhu,Werenoi,Pétunias,AllPoints,58,131,12,85628,7,Belgium
160,161,spotify:track:1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,Epic/Record Company TEN,55,154,63,85355,7,Belgium
161,162,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,58,151,12,85159,7,Belgium
162,163,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,XL Recordings,49,156,106,84998,7,Belgium
163,164,spotify:track:2ENexcMEMsYk0rVJigVD3i,Rihanna,Only Girl (In The World),Def Jam Recordings,110,183,18,84955,7,Belgium
164,165,spotify:track:15vGti1ooNZFlDUdlLukX6,"Booba, SDM",Dolce Camara,Universal Music Distribution Deal,18,179,46,84784,7,Belgium
165,166,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,XL Recordings,117,150,51,84770,7,Belgium
166,167,spotify:track:1aOl53hkZGHkl2Snhr7opL,Dean Lewis,How Do I Say Goodbye,Universal Music Australia Pty. Ltd.,13,188,76,84498,7,Belgium
167,168,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,7,157,69,84343,7,Belgium
168,169,spotify:track:5oePa8PlOTPAlRaGs2OZ3A,Ninho,Putana,Rec. 118 / Mal Luné Music,28,-1,19,84241,7,Belgium
169,170,spotify:track:2hIFhSltVcRU1oJ3kf8Zy4,Roxy Dekker,Sugardaddy,Warner Music Benelux,10,138,45,84048,7,Belgium
170,171,spotify:track:0Xh6R6XLoTDRBYriQRgkHj,"David Guetta, Kid Cudi",Memories (feat. Kid Cudi),Parlophone (France),92,-1,39,83966,7,Belgium
171,172,spotify:track:0M3oxmcIljJfjIPhpEwcyH,GIMS,OHMA TOKITA,Play Two,112,-1,7,83893,7,Belgium
172,173,spotify:track:4nyF5lmSziBAt7ESAUjpbx,Gracie Abrams,"I miss you, I’m sorry","Gracie Abrams, under exclusive license to Interscope Records",87,152,19,83384,7,Belgium
173,174,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,Kid Ina Korner / Interscope,73,166,122,83182,7,Belgium
174,175,spotify:track:1B62o4CbdL9ckGvwsz2cgn,SYML,Where's My Love,Nettwerk Music Group,89,159,45,83121,7,Belgium
175,176,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,2,-1,166,82911,7,Belgium
176,177,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,20,162,33,82745,7,Belgium
177,178,spotify:track:0TwBtDAWpkpM3srywFVOV5,"Beyoncé, JAY-Z",Crazy In Love (feat. JAY-Z),Columbia,87,144,24,82655,7,Belgium
178,179,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",17,176,187,82632,7,Belgium
179,180,spotify:track:1Jo0Zg7XlrA6z0mFTZVdkn,Rihanna,Don't Stop The Music,Def Jam Recordings,180,-1,1,82148,7,Belgium
180,181,spotify:track:0EzNyXyU7gHzj2TN8qYThj,SDM,Bolide allemand,92i / Capitol Music France,15,184,104,82015,7,Belgium
181,182,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,116,189,32,81973,7,Belgium
182,183,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,55,173,36,81542,7,Belgium
183,184,spotify:track:2NcvQ8N9ugSMforAJT0A4Y,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",Petit génie,Universal Music Distributed Labels,6,-1,72,81214,7,Belgium
184,185,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,89,135,110,81064,7,Belgium
185,186,spotify:track:2Uts1QFB4u2YNIMiqcb4de,"Kendrick Lamar, AZ Chike",peekaboo (feat. azchike),"pgLang, under exclusive license to Interscope Records",125,-1,2,80669,7,Belgium
186,187,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,40,164,143,80564,7,Belgium
187,188,spotify:track:2N66X8ltrzANr0o6rfwIRi,Cigarettes After Sex,Apocalypse,Partisan Records,60,143,62,80451,7,Belgium
188,189,spotify:track:4CPuDVC8jhhK6lA2DIt8Cf,"LISA, Doja Cat, RAYE",Born Again (feat. Doja Cat & RAYE),Lloud Co./RCA Records,92,92,2,80387,7,Belgium
189,190,spotify:track:5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Chasing Cars,Polydor Records,169,169,4,80335,7,Belgium
190,191,spotify:track:6IyY7st5UooM84lDO3odza,SANTA,Popcorn Salé,999 Productions / Parlophone,32,-1,42,80274,7,Belgium
191,192,spotify:track:4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,Interscope,35,180,209,80151,7,Belgium
192,193,spotify:track:3ejfcz0QPyV717Vd3ta04V,Calvin Harris,My Way,Columbia,29,-1,24,79885,7,Belgium
193,194,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Pitbull, Kesha",Timber,Mr.305/Polo Grounds Music/RCA Records,119,185,14,79461,7,Belgium
194,195,spotify:track:2lftd3hyoAZ0DdxwyUqBw5,GIMS,Où aller,Play Two,46,187,19,79413,7,Belgium
195,196,spotify:track:44A0o4jA8F2ZF03Zacwlwx,Patrick Watson,Je te laisserai des mots,Secret City Records,63,175,131,79360,7,Belgium
196,197,spotify:track:7jmHyHMEqm9MJWiMAneF05,Ben E. King,Stand By Me,Rhino Atlantic,97,-1,15,79223,7,Belgium
197,198,spotify:track:4ZBslg1i1eHVOMhZZoX5fx,Bouss,Parler tout bas,Le Grand Carré / Level Up Music,125,174,17,78983,7,Belgium
198,199,spotify:track:7jPBHQ9vRgMxjRcREZKKGI,"DVM, Favé, La Mano 1.9",No stress,DVM Records,199,-1,1,78624,7,Belgium
199,200,spotify:track:6Qr4ufjYXdEd0KNFd7sJxx,"Jaden Bojsen, David Guetta, Sami Brielle",Let's Go,Spinnin' Records,159,-1,5,78490,7,Belgium
0,1,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,1,19,546146,8,Belgium
1,2,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,2,6,14,516698,8,Belgium
2,3,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,2,2,13,457755,8,Belgium
3,4,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,3,28,439025,8,Belgium
4,5,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1,5,19,388584,8,Belgium
5,6,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",4,4,29,331002,8,Belgium
6,7,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,2,7,41,314014,8,Belgium
7,8,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,5,13,32,291226,8,Belgium
8,9,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,8,58,266179,8,Belgium
9,10,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,10,11,23,258319,8,Belgium
10,11,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,7,16,42,251107,8,Belgium
11,12,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,2,10,7,247826,8,Belgium
12,13,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,13,14,3,247572,8,Belgium
13,14,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,2,12,26,243767,8,Belgium
14,15,spotify:track:2uBKQbVcw8G9m34lGYM6VA,GIMS,NINAO,Play Two,15,-1,1,230675,8,Belgium
15,16,spotify:track:2VyvDGdcVY04cNYou9MFVX,"PAWSA, The Adventures Of Stevie V",Dirty Cash (Money Talks),Altra Moda Music,9,15,11,228130,8,Belgium
16,17,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,5,9,28,222522,8,Belgium
17,18,spotify:track:4liOLSxxEllQ61qaR4pFJL,L2B,Pélican,Universal Music Distribution Deal,18,73,2,220904,8,Belgium
18,19,spotify:track:2z9FUHRkbkV4BObNzbHsFU,Damiano David,Born With a Broken Heart,Sony Music Italy / Arista Records,14,18,16,214554,8,Belgium
19,20,spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,Lady Gaga,Abracadabra,Interscope Records,11,20,4,210777,8,Belgium
20,21,spotify:track:541sN2qNfIlllGn9nGOQoC,Tate McRae,Revolving door,RCA Records Label,21,-1,1,208377,8,Belgium
21,22,spotify:track:6lGSvbcSYpjgfsCaUc7Djo,GIMS,DIANA,Play Two,22,65,3,205908,8,Belgium
22,23,spotify:track:4il87YHqSV9UqbBkXM7z7m,Tate McRae,Sports car,RCA Records Label,23,55,5,200714,8,Belgium
23,24,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,9,17,41,198802,8,Belgium
24,25,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,1,19,14,197225,8,Belgium
25,26,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,4,21,75,194809,8,Belgium
26,27,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,10,23,31,193229,8,Belgium
27,28,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,22,26,211,191462,8,Belgium
28,29,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,2,30,13,189932,8,Belgium
29,30,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,21,27,37,177718,8,Belgium
30,31,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,2,25,46,177235,8,Belgium
31,32,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,15,37,363,175040,8,Belgium
32,33,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,1,28,32,174416,8,Belgium
33,34,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,4,29,219,174183,8,Belgium
34,35,spotify:track:1pqKCnjkTBcAX6NyzSDahf,Charlotte Cardin,Feel Good,Parlophone (France),35,39,6,170919,8,Belgium
35,36,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,18,35,31,166772,8,Belgium
36,37,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,2,34,25,163764,8,Belgium
37,38,spotify:track:32cwemsMJdzzsOYjVzfYMS,Helena,Mauvais Garçon,RCA Group,23,36,15,163185,8,Belgium
38,39,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,12,32,39,162669,8,Belgium
39,40,spotify:track:6393yGahSJ9slVdOwSxOVR,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,40,43,3,158181,8,Belgium
40,41,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",22,22,12,157530,8,Belgium
41,42,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,11,41,35,152913,8,Belgium
42,43,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",3,38,50,152672,8,Belgium
43,44,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",24,24,12,152364,8,Belgium
44,45,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,15,31,22,151839,8,Belgium
45,46,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,9,33,27,150903,8,Belgium
46,47,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,29,40,208,150295,8,Belgium
47,48,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,42,42,14,147647,8,Belgium
48,49,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,1,45,38,144492,8,Belgium
49,50,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,1,49,22,144354,8,Belgium
50,51,spotify:track:1y7dY7Xu4nWM4SK2dEnoAT,"Damso, Kalash",Alpha,Trente-quatre centimes,4,50,15,142369,8,Belgium
51,52,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,41,44,7,141133,8,Belgium
52,53,spotify:track:5WxgTw93avI4V8O6kAiObp,GIMS,BABY,Play Two,53,-1,1,136156,8,Belgium
53,54,spotify:track:7ifFhxRIvYbe4IuzIkY2Qi,Bouss,Ça parle mal,Le Grand Carré / Level Up Music,17,57,25,135733,8,Belgium
54,55,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,54,54,17,135669,8,Belgium
55,56,spotify:track:3AWDeHLc88XogCaCnZQLVI,The Weeknd,Cry For Me,XO / Republic Records,18,46,4,134171,8,Belgium
56,57,spotify:track:6GOOcBV0wLoHrH5D9AWA32,"Morgan Seatree, Florence + The Machine",Say My Name - Remix,Positiva,57,81,3,133352,8,Belgium
57,58,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,15,47,44,131724,8,Belgium
58,59,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,1,52,81,131158,8,Belgium
59,60,spotify:track:6waAB6UXCmo4nQOpqZ1n4b,"Soolking, GIMS",CARRÉ OK,Universal Music MENA Distributed Labels,60,68,8,130840,8,Belgium
60,61,spotify:track:2FGKofI4AJN91ofBNDmWWB,"Wale, Sam Dew",LoveHate Thing (feat. Sam Dew),MMG/Atlantic,48,48,3,130733,8,Belgium
61,62,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",14,53,29,130392,8,Belgium
62,63,spotify:track:4xvEn1vhrF9JbPFWqTXsH4,"Tate McRae, The Kid LAROI",I know love (feat. The Kid LAROI),RCA Records Label,63,-1,1,127361,8,Belgium
63,64,spotify:track:2ETQsbiuGm2WLOSOr2I19A,Tate McRae,Dear god,RCA Records Label,64,-1,1,125242,8,Belgium
64,65,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,14,66,268,122372,8,Belgium
65,66,spotify:track:5cAzaNbU7AEgfsJgL9sbtX,Linh,Je pense à vous,Jo&Co / Black Star Music,66,80,8,120378,8,Belgium
66,67,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,43,56,165,119644,8,Belgium
67,68,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,12,51,7,119155,8,Belgium
68,69,spotify:track:1eTaznNW4Xxtx9za2SMTXB,Doechii,DENIAL IS A RIVER,Top Dawg Entertainment/Capitol Records,58,67,4,116918,8,Belgium
69,70,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,59,63,88,115664,8,Belgium
70,71,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,32,62,222,115255,8,Belgium
71,72,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,70,70,71,114338,8,Belgium
72,73,spotify:track:7dzuYJwwtNnfcptmbD58aJ,Joé Dwèt Filé,4 Kampé,Play Two,63,91,17,113624,8,Belgium
73,74,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,10,82,49,113407,8,Belgium
74,75,spotify:track:4Q9ExJGFgL9Jd9kmYH3nXs,Tate McRae,Miss possessive,RCA Records Label,75,-1,1,113236,8,Belgium
75,76,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,37,59,54,111719,8,Belgium
76,77,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,5,76,52,111138,8,Belgium
77,78,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,7,60,48,110656,8,Belgium
78,79,spotify:track:0ydx75YiFzLjjQknKFNFwt,Alex Warren,Burning Down,Atlantic Records,71,71,12,109785,8,Belgium
79,80,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,50,74,380,109702,8,Belgium
80,81,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,3,64,42,109576,8,Belgium
81,82,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,82,89,64,109223,8,Belgium
82,83,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,60,77,26,109060,8,Belgium
83,84,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,17,75,357,108143,8,Belgium
84,85,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,85,182,33,107249,8,Belgium
85,86,spotify:track:6RAYjbw8M4gZ5lkZKipWFC,"Gradur, Ninho, Damso, Josman, Youssoupha, Kalash Criminel",FREE CONGO,Grand Sheguey,86,-1,1,106774,8,Belgium
86,87,spotify:track:6WfnzeciIa1Ta661GY9hue,Ninho,Vrais,Rec. 118 / Mal Luné Music,87,95,4,106077,8,Belgium
87,88,spotify:track:5jX61gvbNenSDMldQrbtsU,SDM,POUR ELLE,Universal Music Division Capitol Music France,3,106,22,105992,8,Belgium
88,89,spotify:track:0lHAMNU8RGiIObScrsRgmP,"David Guetta, Sia",Titanium (feat. Sia),Parlophone (France),89,113,34,105961,8,Belgium
89,90,spotify:track:2bqLj0NvdtGbPCl9PdBtP2,Tate McRae,Purple lace bra,RCA Records Label,90,-1,1,105851,8,Belgium
90,91,spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,XL Recordings,37,88,155,105707,8,Belgium
91,92,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,1,78,49,105544,8,Belgium
92,93,spotify:track:4mNttG8qiVh4BKrMUrUhCI,Dr. Yaro,Minimum ça,ELEVA,47,85,21,105253,8,Belgium
93,94,spotify:track:1XRpRDBpJPjjcj406euOpa,Roxy Dekker,Ga Dan!,Warner Music Benelux,16,72,6,104683,8,Belgium
94,95,spotify:track:2UntklImLREdP8pMAzr4c4,"Rim'K, SDM",Run,MB,95,109,7,104438,8,Belgium
95,96,spotify:track:3q8VDAS1z0x5VavigoDXHl,"Omdat Het Kan, Average Rob",On Met La Patate (Belgian Anthem),Omdat Het Kan,8,98,32,103751,8,Belgium
96,97,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,62,101,65,103740,8,Belgium
97,98,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,43,94,232,103524,8,Belgium
98,99,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,57,103,51,103467,8,Belgium
99,100,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,4,104,47,103188,8,Belgium
100,101,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,29,87,101,103010,8,Belgium
101,102,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,37,97,63,102630,8,Belgium
102,103,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,12,100,62,102457,8,Belgium
103,104,spotify:track:5650jkmPhrqy7sdXQ9O9mL,"Pommelien Thijs, MEAU",Het Midden,Sony Music Entertainment,6,79,20,102290,8,Belgium
104,105,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,48,108,184,102066,8,Belgium
105,106,spotify:track:0Jh6iWjna1wk5le0Ahn7No,Ninho,La vie qu'on mène,Rec. 118 / Mal Luné Music,22,112,161,101780,8,Belgium
106,107,spotify:track:52dEZA0A4siRTuA4e8w3ll,"Martin Garrix, Jex",Told You So,Virgin,79,90,8,101654,8,Belgium
107,108,spotify:track:3OfqwyE7RrZrtuxCRixfII,Tate McRae,It's ok I'm ok,RCA Records Label,51,-1,7,101533,8,Belgium
108,109,spotify:track:0M3oxmcIljJfjIPhpEwcyH,GIMS,OHMA TOKITA,Play Two,109,172,8,101164,8,Belgium
109,110,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,1,92,335,101008,8,Belgium
110,111,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,23,61,10,100975,8,Belgium
111,112,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,3,107,82,100633,8,Belgium
112,113,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,GIMS,Est-ce que tu m'aimes ? - Pilule bleue,Jive Epic,76,124,14,100233,8,Belgium
113,114,spotify:track:4yFPKNzjkCS0PpRzhcvy1d,"Selena Gomez, benny blanco, Gracie Abrams",Call Me When You Break Up (with Gracie Abrams),SMG Music LLC & Friends Keep Secrets under exclusive license to Interscope Records,114,-1,1,100042,8,Belgium
114,115,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,5,84,41,99830,8,Belgium
115,116,spotify:track:6QupfGE0pKJoDUMjhREF3z,Marine,Ma faute,Columbia,116,147,3,99276,8,Belgium
116,117,spotify:track:0WouBx1UMK02ZO4br1fgWh,"DJ Kawest, Attachingboy",Chambre 04,Juston Records,117,-1,1,99188,8,Belgium
117,118,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,23,86,10,99187,8,Belgium
118,119,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,120,141,98388,8,Belgium
119,120,spotify:track:0Xh6R6XLoTDRBYriQRgkHj,"David Guetta, Kid Cudi",Memories (feat. Kid Cudi),Parlophone (France),92,171,40,98368,8,Belgium
120,121,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Pitbull, Kesha",Timber,Mr.305/Polo Grounds Music/RCA Records,119,194,15,98025,8,Belgium
