,Unnamed: 0,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
1917,117,118,spotify:track:7FOgcfdz9Nx5V9lCNXdBYv,Chappell Roan,Red Wine Supernova,Chappell Roan PS/ Island,34,90,44,674076,10,United Kingdom
1918,118,119,spotify:track:3OfqwyE7RrZrtuxCRixfII,Tate McRae,It's ok I'm ok,RCA Records Label,26,69,21,673568,10,United Kingdom
1919,119,120,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,The Fray,How to Save a Life,Epic,115,115,13,670611,10,United Kingdom
1920,120,121,spotify:track:7yNQ5oPcuCC4wTqTcMRIrE,Ely Oaks,Running Around,Robots & Humans,116,116,2,662789,10,United Kingdom
1921,121,122,spotify:track:3HrHhTWonBqF4mDasi8xvC,"Chase & Status, Stormzy",BACKBONE,EMI,1,86,31,661835,10,United Kingdom
1922,122,123,spotify:track:3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight,Sony Soho Square,60,109,287,656929,10,United Kingdom
1923,123,124,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,69,121,46,654873,10,United Kingdom
1924,124,125,spotify:track:0TVV2gFROJaB3kIZyCUvIY,"Clean Bandit, Jess Glynne",Rather Be (feat. Jess Glynne),Atlantic Records UK,125,-1,1,654440,10,United Kingdom
1925,125,126,spotify:track:2uvE4L5ZsYKpv8hbK4TIOt,Leon Thomas,MUTT,EZMNY Records/Motown Records,108,108,3,651554,10,United Kingdom
1926,126,127,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,4,113,83,651288,10,United Kingdom
1927,127,128,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,22,123,138,645902,10,United Kingdom
1928,128,129,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,71,71,16,644517,10,United Kingdom
1929,129,130,spotify:track:3Y1EvIgEVw51XtgNEgpz5c,Charli xcx,Von dutch,Atlantic Records,60,96,18,639089,10,United Kingdom
1930,130,131,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,32,141,114,636668,10,United Kingdom
1931,131,132,spotify:track:4EIFwndJvGpgFjsEbNuYif,"JENNIE, Doechii",ExtraL (feat. Doechii),OA Entertainment/Columbia,97,157,3,633131,10,United Kingdom
1932,132,133,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,75,118,10,625363,10,United Kingdom
1933,133,134,spotify:track:6GOOcBV0wLoHrH5D9AWA32,"Morgan Seatree, Florence + The Machine",Say My Name - Remix,Positiva,94,94,4,620150,10,United Kingdom
1934,134,135,spotify:track:285hMzLhJwHVLe9QT9qilk,The Script,Breakeven,Epic/Phonogenic,123,135,14,619532,10,United Kingdom
1935,135,136,spotify:track:2gam98EZKrF9XuOkU13ApN,"Nelly Furtado, Timbaland",Promiscuous,Mosley / Geffen,93,140,103,614648,10,United Kingdom
1936,136,137,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,4,152,53,614539,10,United Kingdom
1937,137,138,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,19,142,227,613754,10,United Kingdom
1938,138,139,spotify:track:2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,Island Records,18,-1,51,611956,10,United Kingdom
1939,139,140,spotify:track:0rhoLQVFCojDGFyl0nsdVZ,Empire Of The Sun,We Are The People,Capitol Records,140,-1,1,611084,10,United Kingdom
1940,140,141,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,Warner Records,9,150,55,609181,10,United Kingdom
1941,141,142,spotify:track:5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Chasing Cars,Polydor Records,99,126,114,605512,10,United Kingdom
1942,142,143,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,Island Records,22,-1,48,603845,10,United Kingdom
1943,143,144,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,5,110,80,603809,10,United Kingdom
1944,144,145,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,UMC (Universal Music Catalogue),37,138,170,602666,10,United Kingdom
1945,145,146,spotify:track:2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Trap Queen,300 Entertainment,146,195,2,602371,10,United Kingdom
1946,146,147,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,61,122,60,601122,10,United Kingdom
1947,147,148,spotify:track:7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Dancing In the Dark,Columbia,79,143,40,600100,10,United Kingdom
1948,148,149,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,20,149,35,599976,10,United Kingdom
1949,149,150,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),94,133,20,599906,10,United Kingdom
1950,150,151,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,30,131,13,598670,10,United Kingdom
1951,151,152,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,The Cranberries,Linger,Island Records,41,147,59,598003,10,United Kingdom
1952,152,153,spotify:track:0TwBtDAWpkpM3srywFVOV5,"Beyoncé, JAY-Z",Crazy In Love (feat. JAY-Z),Columbia,102,129,34,596105,10,United Kingdom
1953,153,154,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",13,155,51,593470,10,United Kingdom
1954,154,155,spotify:track:16mWm9eOeEeUQku9OLp29t,The Temper Trap,Sweet Disposition,Infectious Music,142,146,15,591672,10,United Kingdom
1955,155,156,spotify:track:20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Take Me Out,Domino Recording Co,112,174,36,591444,10,United Kingdom
1956,156,157,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,28,160,39,589755,10,United Kingdom
1957,157,158,spotify:track:1gihuPhrLraKYrJMAEONyc,Calvin Harris,Feel So Close - Radio Edit,Columbia,88,-1,29,589595,10,United Kingdom
1958,158,159,spotify:track:6CltzquypraYIlWFp48m1O,Sam Fender,Hypersonic Missiles,Polydor Records,66,120,62,588752,10,United Kingdom
1959,159,160,spotify:track:0ydx75YiFzLjjQknKFNFwt,Alex Warren,Burning Down,Atlantic Records,58,-1,10,587151,10,United Kingdom
1960,160,161,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,144,-1,8,586665,10,United Kingdom
1961,161,162,spotify:track:244AvzGQ4Ksa5637JQu5Gy,Florence + The Machine,You've Got The Love,Universal-Island Records Ltd.,71,163,133,585348,10,United Kingdom
1962,162,163,spotify:track:3aSWXU6owkZeVhh94XxEWO,"SZA, Kendrick Lamar",30 For 30 (with Kendrick Lamar),Top Dawg Entertainment/RCA Records,43,114,8,585309,10,United Kingdom
1963,163,164,spotify:track:4zFHwVj4A8s0G5f7aOlpKo,Adele,Hometown Glory,XL Recordings,123,-1,2,582110,10,United Kingdom
1964,164,165,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,3,156,105,581650,10,United Kingdom
1965,165,166,spotify:track:2FGKofI4AJN91ofBNDmWWB,"Wale, Sam Dew",LoveHate Thing (feat. Sam Dew),MMG/Atlantic,111,145,5,581067,10,United Kingdom
1966,166,167,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,14,151,213,581024,10,United Kingdom
1967,167,168,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,78,165,13,577956,10,United Kingdom
1968,168,169,spotify:track:7e8utCy2JlSB8dRHKi49xM,Arctic Monkeys,Fluorescent Adolescent,Domino Recording Co,40,168,266,577721,10,United Kingdom
1969,169,170,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,2,176,167,575219,10,United Kingdom
1970,170,171,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,23,154,11,574839,10,United Kingdom
1971,171,172,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,The Kooks,She Moves In Her Own Way,Virgin Records,83,153,244,570713,10,United Kingdom
1972,172,173,spotify:track:5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,No. 1 Party Anthem,Domino Recording Co,71,171,16,569711,10,United Kingdom
1973,173,174,spotify:track:2ETQsbiuGm2WLOSOr2I19A,Tate McRae,Dear god,RCA Records Label,36,77,3,567297,10,United Kingdom
1974,174,175,spotify:track:1LjSbD1yQ0RQc6mwxGHw4m,Bhad Bhabie,Ms. Whitman,B.H.A.D. Music,175,181,2,567108,10,United Kingdom
1975,175,176,spotify:track:1qDrWA6lyx8cLECdZE7TV7,"Gotye, Kimbra",Somebody That I Used To Know,Universal-Island Records Ltd.,136,-1,11,566309,10,United Kingdom
1976,176,177,spotify:track:40SBS57su9xLiE1WqkXOVr,LF SYSTEM,Afraid To Feel,Warner Records,1,200,95,566229,10,United Kingdom
1977,177,178,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,Frank Ocean,White Ferrari,Boys Don't Cry,90,170,20,566093,10,United Kingdom
1978,178,179,spotify:track:0uoWOZeZZiC90RMNDQBqj4,Lady Gaga,Don't Call Tonight,Interscope Records,179,-1,1,565868,10,United Kingdom
1979,179,180,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,99,194,167,563222,10,United Kingdom
1980,180,181,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,85,161,201,562878,10,United Kingdom
1981,181,182,spotify:track:4PMqSO5qyjpvzhlLI5GnID,SZA,Good Days,Top Dawg Entertainment/RCA Records,4,159,40,562508,10,United Kingdom
1982,182,183,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,1,-1,83,560571,10,United Kingdom
1983,183,184,spotify:track:6JY1IdkZGeIcPegKxjSKeb,Kelly Clarkson,Since U Been Gone,RCA Records Label,140,-1,4,559487,10,United Kingdom
1984,184,185,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,7,166,42,555245,10,United Kingdom
1985,185,186,spotify:track:19RybK6XDbAVpcdxSbZL1o,Charli xcx,Apple,Atlantic Records,12,144,34,554585,10,United Kingdom
1986,186,187,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,Mario,Let Me Love You,J Records,123,167,14,551309,10,United Kingdom
1987,187,188,spotify:track:181yGUB8xEh4LfK8KhC4Wa,Tate McRae,Siren sounds (bonus),RCA Records Label,130,130,2,549433,10,United Kingdom
1988,188,189,spotify:track:2bqLj0NvdtGbPCl9PdBtP2,Tate McRae,Purple lace bra,RCA Records Label,51,103,3,547874,10,United Kingdom
1989,189,190,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,85,193,124,545995,10,United Kingdom
1990,190,191,spotify:track:4iZxeyibg6w4EFCOoAQ6Eh,Two Door Cinema Club,What You Know,Glassnote - VMG,45,180,137,545909,10,United Kingdom
1991,191,192,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,32,-1,24,545576,10,United Kingdom
1992,192,193,spotify:track:4Q9ExJGFgL9Jd9kmYH3nXs,Tate McRae,Miss possessive,RCA Records Label,47,82,3,545279,10,United Kingdom
1993,193,194,spotify:track:5rb9QrpfcKFHM1EUbSIurX,"USHER, Lil Jon, Ludacris",Yeah! (feat. Lil Jon & Ludacris),LaFace Records,98,187,14,543645,10,United Kingdom
1994,194,195,spotify:track:57iDDD9N9tTWe75x6qhStw,The Verve,Bitter Sweet Symphony - Remastered 2016,UMC (Universal Music Catalogue),150,197,7,543321,10,United Kingdom
1995,195,196,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,2,190,111,542857,10,United Kingdom
1996,196,197,spotify:track:3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Brown Eyed Girl,Columbia/Legacy,46,-1,40,541730,10,United Kingdom
1997,197,198,spotify:track:6MzofobZt2dm0Kf1hTThFz,Addison Rae,Diet Pepsi,Columbia,22,-1,26,541165,10,United Kingdom
1998,198,199,spotify:track:2ixsaeFioXJmMgkkbd4uj1,George Ezra,Budapest,Columbia,66,-1,132,539945,10,United Kingdom
1999,199,200,spotify:track:07GvNcU1WdyZJq3XxP0kZa,Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rhino/Warner Records,62,188,212,539087,10,United Kingdom
2000,0,1,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,1,4,6,3435950,11,United Kingdom
2001,1,2,spotify:track:3LPLRNr58Z9Pn0clnEtkXb,Doechii,Anxiety,Top Dawg Entertainment/Capitol Records,2,7,2,2764748,11,United Kingdom
2002,2,3,spotify:track:5xHgo5JN0wfsV41HnRaos5,Chappell Roan,The Giver,Chappell Roan PS/ Island,3,-1,1,2718281,11,United Kingdom
2003,3,4,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1,1,22,2534013,11,United Kingdom
2004,4,5,spotify:track:6393yGahSJ9slVdOwSxOVR,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,3,3,39,2527022,11,United Kingdom
2005,5,6,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,1,2,18,2450502,11,United Kingdom
2006,6,7,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,4,6,22,2201825,11,United Kingdom
2007,7,8,spotify:track:6iycYUk3oB0NPMdaDUrN1w,Playboi Carti,EVIL J0RDAN,AWGE/Interscope Records,8,-1,1,2119654,11,United Kingdom
2008,8,9,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,2,8,50,2003662,11,United Kingdom
2009,9,10,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,3,5,31,1928428,11,United Kingdom
2010,10,11,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1,9,44,1906784,11,United Kingdom
2011,11,12,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,1,13,34,1894633,11,United Kingdom
2012,12,13,spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Sabrina Carpenter,Busy Woman,Island Records,13,16,5,1876178,11,United Kingdom
2013,13,14,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,1,12,30,1860862,11,United Kingdom
2014,14,15,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,1,14,49,1787906,11,United Kingdom
2015,15,16,spotify:track:68qeaZhtMZ6abrJCYt6nQn,"Playboi Carti, The Weeknd",RATHER LIE (with The Weeknd),AWGE/Interscope Records,16,-1,1,1779741,11,United Kingdom
2016,16,17,spotify:track:5UJbgR4XF4y1DvbkxEqe8S,Tate McRae,Sports car,RCA Records Label,10,10,8,1777732,11,United Kingdom
2017,17,18,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",1,11,45,1728743,11,United Kingdom
2018,18,19,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,18,61,1635138,11,United Kingdom
2019,19,20,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,2,17,120,1539312,11,United Kingdom
2020,20,21,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,4,15,7,1494627,11,United Kingdom
2021,21,22,spotify:track:2u9S9JJ6hTZS3Vf22HOZKg,Drake,NOKIA,OVO Sound,22,25,5,1457142,11,United Kingdom
2022,22,23,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,8,24,14,1434248,11,United Kingdom
2023,23,24,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,7,22,30,1410293,11,United Kingdom
2024,24,25,spotify:track:541sN2qNfIlllGn9nGOQoC,Tate McRae,Revolving door,RCA Records Label,15,19,4,1407859,11,United Kingdom
2025,25,26,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",5,21,17,1401931,11,United Kingdom
2026,26,27,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,3,23,70,1375220,11,United Kingdom
2027,27,28,spotify:track:5NRpxJxtR6JkUhQS4F0um6,Sleep Token,Emergence,Sleep Token/RCA Records,28,-1,1,1354972,11,United Kingdom
2028,28,29,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,1,29,51,1325471,11,United Kingdom
2029,29,30,spotify:track:1eTaznNW4Xxtx9za2SMTXB,Doechii,DENIAL IS A RIVER,Top Dawg Entertainment/Capitol Records,14,20,11,1304701,11,United Kingdom
2030,30,31,spotify:track:4evMMKc2HD6fV9slMfgkMx,"Playboi Carti, Skepta",TOXIC (with Skepta),AWGE/Interscope Records,31,-1,1,1284884,11,United Kingdom
2031,31,32,spotify:track:3VdooJLOy4tLxKpnn46SMP,"Playboi Carti, Travis Scott",CRUSH (with Travis Scott),AWGE/Interscope Records,32,-1,1,1279526,11,United Kingdom
2032,32,33,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,1,27,41,1257645,11,United Kingdom
2033,33,34,spotify:track:21B4gaTWnTkuSh77iWEXdS,Sabrina Carpenter,Juno,Island Records,19,34,30,1248816,11,United Kingdom
2034,34,35,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,35,39,38,1227249,11,United Kingdom
2035,35,36,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,30,30,25,1202030,11,United Kingdom
2036,36,37,spotify:track:7EW7Yivb93qKAtp5qEm5of,Lil Tecca,Dark Thoughts,Galactic / Republic Records,37,-1,1,1174672,11,United Kingdom
2037,37,38,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,12,36,430,1158313,11,United Kingdom
2038,38,39,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,26,35,172,1150306,11,United Kingdom
2039,39,40,spotify:track:3j6CeoBBlm40Msn1JE1SPD,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,8,40,42,1147141,11,United Kingdom
2040,40,41,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",6,28,37,1137260,11,United Kingdom
2041,41,42,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,7,33,45,1133997,11,United Kingdom
2042,42,43,spotify:track:63Pi2NAx5yCgeLhCTOrEou,Imogen Heap,Headlock,Megaphonic,26,32,17,1133352,11,United Kingdom
2043,43,44,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,3,37,49,1131430,11,United Kingdom
2044,44,45,spotify:track:4WFgvKVfEhb3IUAFGrutTR,Ravyn Lenae,Love Me Not,Atlantic Records,45,49,5,1117891,11,United Kingdom
2045,45,46,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,7,50,25,1115917,11,United Kingdom
2046,46,47,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,1,38,77,1097228,11,United Kingdom
2047,47,48,spotify:track:2n9fC0A4ptmWqYeMXEVaok,"Playboi Carti, Kendrick Lamar",GOOD CREDIT (with Kendrick Lamar),AWGE/Interscope Records,48,-1,1,1080532,11,United Kingdom
2048,48,49,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,11,53,64,1078205,11,United Kingdom
2049,49,50,spotify:track:6OFCzD4d8kjBOJHxz41gqA,"Dream Supplier, Baby Sleeps, Background White Noise",Clean Baby Sleep White Noise (Loopable),Dream Supplier,23,48,65,1066629,11,United Kingdom
2050,50,51,spotify:track:3wo3d0I5H8KjkwGvnz8WbB,"Sonny Fodera, Jazzy, D.O.D",Somedays,Solotoko,23,46,33,1039916,11,United Kingdom
2051,51,52,spotify:track:6gBjUipB0ZxHd1BvwdJTDQ,Sam Fender,People Watching,Polydor Records,14,42,18,1038842,11,United Kingdom
2052,52,53,spotify:track:5SIvP6TdWc9DNvKbENjnYc,"Playboi Carti, Travis Scott",PHILLY (with Travis Scott),AWGE/Interscope Records,53,-1,1,1036082,11,United Kingdom
2053,53,54,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,54,73,3,1031139,11,United Kingdom
2054,54,55,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,27,43,45,1027773,11,United Kingdom
2055,55,56,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,11,44,44,1018497,11,United Kingdom
2056,56,57,spotify:track:0rNgWFQJtfttOYIHfDOHCg,"Playboi Carti, Kendrick Lamar, Jhené Aiko",BACKD00R (feat. Kendrick Lamar & Jhené Aiko),AWGE/Interscope Records,57,-1,1,1016386,11,United Kingdom
2057,57,58,spotify:track:1zhvxTuSha22nsUT5Nw8gE,Sabrina Carpenter,15 Minutes,Island Records,27,41,5,1012531,11,United Kingdom
2058,58,59,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,17,51,255,1010933,11,United Kingdom
2059,59,60,spotify:track:3WRUvGqySBZC6RkB5c2w1S,Playboi Carti,MOJO JOJO,AWGE/Interscope Records,60,-1,1,1003538,11,United Kingdom
2060,60,61,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,8,55,56,1000199,11,United Kingdom
2061,61,62,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,1,47,33,993929,11,United Kingdom
2062,62,63,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,23,56,123,974338,11,United Kingdom
2063,63,64,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,31,52,19,972489,11,United Kingdom
2064,64,65,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,3,58,45,956484,11,United Kingdom
2065,65,66,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",9,45,17,941079,11,United Kingdom
2066,66,67,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,12,54,40,937035,11,United Kingdom
2067,67,68,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,27,57,142,930124,11,United Kingdom
2068,68,69,spotify:track:00iLTetTLAeImmBlh6jOJh,Playboi Carti,K POP,AWGE/Interscope Records,69,-1,1,919207,11,United Kingdom
2069,69,70,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,40,59,208,911225,11,United Kingdom
2070,70,71,spotify:track:3j3SfV4hAcR4XjCvW393Gr,Playboi Carti,POP OUT,AWGE/Interscope Records,71,-1,1,899040,11,United Kingdom
2071,71,72,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,39,68,238,873059,11,United Kingdom
2072,72,73,spotify:track:79mFFAOYcG8ZF6AN1JecAL,Playboi Carti,FINE SHIT,AWGE/Interscope Records,73,-1,1,868313,11,United Kingdom
2073,73,74,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,Paramore,Hard Times,Fueled By Ramen,33,69,16,852959,11,United Kingdom
2074,74,75,spotify:track:3FjK86616FbluOfTxNK2gY,"Sleepy Hallow, Doechii",ANXIETY (feat. Doechii),Winners Circle/RCA Records,18,26,4,844579,11,United Kingdom
2075,75,76,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,21,64,228,842040,11,United Kingdom
2076,76,77,spotify:track:2VyvDGdcVY04cNYou9MFVX,"PAWSA, The Adventures Of Stevie V",Dirty Cash (Money Talks),Altra Moda Music,38,65,18,835602,11,United Kingdom
2077,77,78,spotify:track:6q2PbvM9UEig4r8xku7VIb,Playboi Carti,HBA,AWGE/Interscope Records,78,-1,1,832094,11,United Kingdom
