,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
0,1,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Mc Rodrigo do CN, Dj Lc da Roça, MC K9, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim,Mainstreet Records,1,1,3,801306,1,Portugal
1,2,spotify:track:5lGXgWvY60L80gKGk5Clgc,Plutonio,Interestelar,Bridgetown Records,1,2,10,584177,1,Portugal
2,3,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo",Fui Mlk,WMD,3,5,6,445293,1,Portugal
3,4,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,4,21,408967,1,Portugal
4,5,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",5,7,12,368269,1,Portugal
5,6,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,2,3,12,355972,1,Portugal
6,7,spotify:track:0NQyryTVbjGMtWMA1eSqIn,"J. Eskine, Alef Donk",Resenha do Arrocha,Latin Brega by HITLAB Records,6,6,4,311314,1,Portugal
7,8,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,6,10,12,307149,1,Portugal
8,9,spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Supernova Ent, G.A, Ghard, Veigh, Niink","Adora a bunda, odeia o rosto (feat. Veigh & Niink)",Supernova Entertainment,9,9,4,294402,1,Portugal
9,10,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,2,11,34,291690,1,Portugal
10,11,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,"PEDRO SAMPAIO, Marina Sena",ESCADA DO PRÉDIO,WM Brazil,8,17,14,262064,1,Portugal
11,12,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,3,8,9,261213,1,Portugal
12,13,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,10,15,16,258585,1,Portugal
13,14,spotify:track:0qGRWcPOMkkt7edm4wMVRf,Plutonio,País das Maravilhas,Bridgetown Records,3,13,10,236137,1,Portugal
14,15,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,12,12,11,235021,1,Portugal
15,16,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,16,22,4,231591,1,Portugal
16,17,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Sua Música Digital,17,20,9,228203,1,Portugal
17,18,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,2,14,28,221804,1,Portugal
18,19,spotify:track:2drZGdAOxfE2KoMGTkidmq,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael",365 Dias (Vida Mansa),Legenda Records,16,16,14,205663,1,Portugal
19,20,spotify:track:4VhSwcMCrXQgEfwls3s46o,Plutonio,Deja Vu,Bridgetown Records,2,19,9,202078,1,Portugal
20,21,spotify:track:1UQvRmRhbX3WxSLW3NbUIU,Calema,Amar Pela Metade,Klasszik / Mondja,18,28,14,197657,1,Portugal
21,22,spotify:track:6vBuEFImAx36hDYiYqBtkZ,"Dillaz, Plutonio",Alô,Dillaz,1,18,47,195970,1,Portugal
22,23,spotify:track:3TnSAp3TfGMYptOqv234uK,"MC Tuto, Grelo",Do Job,Sonar Music,23,32,5,195586,1,Portugal
23,24,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,6,26,62,193947,1,Portugal
24,25,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,5,30,15,188374,1,Portugal
25,26,spotify:track:1hdWqiFAy5hNRxyVpDy81P,"Mizzy Miles, Van Zee, Bispo",Bênção (with Van Zee & Bispo),Sony Music Entertainment,1,24,45,183608,1,Portugal
26,27,spotify:track:0fPOFtS7ZylYKcC9b64cSj,Slow J,Tata,Slow J,1,25,59,182758,1,Portugal
27,28,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,28,106,2,176134,1,Portugal
28,29,spotify:track:38adAyMqsOEwCdXETWCPPa,"Bluay, Julinho Ksd",Faz Bem,Universal Music Portugal SA,17,29,51,173852,1,Portugal
29,30,spotify:track:1M7pnSHpd4i5xFE2nUGq2W,Plutonio,Acordar,Bridgetown Records,24,33,33,170684,1,Portugal
30,31,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,13,41,34,164338,1,Portugal
31,32,spotify:track:5G0kKNRYFCoORvJ2VzwvrY,"Mc Livinho, DJ TOPO",MTG PASSA PASSA PRA EU SARRAR,Mc Livinho,32,63,14,164255,1,Portugal
32,33,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,23,34,162145,1,Portugal
33,34,spotify:track:1yjYtmNf1DpfQMjBpVy5rg,Plutonio,Luxemburgo,Bridgetown Records,10,31,14,161906,1,Portugal
34,35,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",20,39,23,160858,1,Portugal
35,36,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,21,50,160775,1,Portugal
36,37,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,4,27,39,160613,1,Portugal
37,38,spotify:track:1X3ltingEVNGRoJf1dvZfQ,Plutonio,Somos Iguais,Bridgetown Records,5,34,206,155141,1,Portugal
38,39,spotify:track:44BehH5rk8B5K4OtRxqpez,"MC Tuto, Oldilla",E Aí Como Que Tá ?,Sonar Music,35,35,9,151104,1,Portugal
39,40,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",6,43,7,150714,1,Portugal
40,41,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,1,38,31,140141,1,Portugal
41,42,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",A Danada Me Ligando,Love Funk,37,40,18,138668,1,Portugal
42,43,spotify:track:1cTamrfYAUHnoiMf2gpq55,"Richie Campbell, Van Zee, FRANKIEONTHEGUITAR",Even,Bridgetown Records,8,54,30,135166,1,Portugal
43,44,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,18,47,32,134762,1,Portugal
44,45,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,6,50,18,134370,1,Portugal
45,46,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,14,45,24,134228,1,Portugal
46,47,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,11,55,41,133864,1,Portugal
47,48,spotify:track:4FbYt9D0katV4nXZaC01Yt,"Mc Negão Original, DJ Guh Mix, DJ Japa NK",Medley de Igaratá 3,Cria Hit BR,42,42,4,130298,1,Portugal
48,49,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,6,46,20,128532,1,Portugal
49,50,spotify:track:71Aj0joTSW4wv8olaHNBvK,Plutonio,Montanha,Bridgetown Records,20,52,9,127387,1,Portugal
50,51,spotify:track:2y5mEYDDPoQCgz55sP3eUz,Miguel Luz,Amor De Ganga,Miguel Luz,11,62,11,127030,1,Portugal
51,52,spotify:track:0vfN1RYc1aDmf46CpE7EsC,Plutonio,Casa Melhor,Bridgetown Records,6,48,9,125614,1,Portugal
52,53,spotify:track:4zww0H1u0yYvyBGixrRCb9,Dillaz,Mo Boy,Seventy Five,20,44,247,119217,1,Portugal
53,54,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,21,78,61,119139,1,Portugal
54,55,spotify:track:23PQOfRFXeQ6ZR4q7ZfM5r,Bispo,O Teu Cheiro,Bispo,4,70,13,118864,1,Portugal
55,56,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,2,67,18,117763,1,Portugal
56,57,spotify:track:0ZEQ6vnAHTARAgpxFF8NLS,Van Zee,Amar De Cor,Van Zee,21,76,76,116484,1,Portugal
57,58,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,7,68,7,116065,1,Portugal
58,59,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,53,53,17,114493,1,Portugal
59,60,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,60,-1,1,113185,1,Portugal
60,61,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,3,69,11,112305,1,Portugal
61,62,spotify:track:2GXRtFY3WNis04B2L1d7ua,Van Zee,Alma Nua,Van Zee,3,59,79,111766,1,Portugal
62,63,spotify:track:6RzcNTnS02dnqoQMdTkQwi,"Brenno & Matheus, DJ Ari SL",Descer Pra BC,New Music,51,51,4,111205,1,Portugal
63,64,spotify:track:6x6EA3N9xXgptSakS7VZUg,"GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes",FANTASMA (versão GORDÃO DO PC),Alt Music,64,-1,1,111001,1,Portugal
64,65,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,56,56,14,110365,1,Portugal
65,66,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,66,66,69,110111,1,Portugal
66,67,spotify:track:7ldcYtMOjtX1eFVEYzj2kJ,"Luísa Sonza, KayBlack",Sagrado Profano,Sony Music Entertainment,1,64,32,108854,1,Portugal
67,68,spotify:track:5CtXR89REICvEZljUEK8r1,"DJ L30, MC Thaizinha",Do Jeito Que Você Mete,Conquista Records Agenciamento Artístico,57,57,14,108788,1,Portugal
68,69,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,69,80,11,107434,1,Portugal
69,70,spotify:track:6jYDGIdyhygAwxvaSpyXQR,Plutonio,1000 Bocados,Bridgetown Records,12,71,9,104419,1,Portugal
70,71,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,50,79,78,103943,1,Portugal
71,72,spotify:track:0bPP5cDG1ZnbAVCEa3ZbQ1,Grelo,Só Fé,Henrique & Juliano,1,49,22,102666,1,Portugal
72,73,spotify:track:0w7vodPWFEcuEYvWpbNbOu,WIU,Rainha da Finesse,30PRAUM,14,83,27,102535,1,Portugal
73,74,spotify:track:3YsnklkstFoHWUNw6Oqici,"Maninho, Marisa Liz",Garota (feat. Marisa Liz),Parlophone Portugal,55,89,23,101835,1,Portugal
74,75,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,75,-1,1,101264,1,Portugal
75,76,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,76,-1,1,101259,1,Portugal
76,77,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,5,74,31,101110,1,Portugal
77,78,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,31,94,219,100774,1,Portugal
78,79,spotify:track:5nYYQ85x9DwEiEpETQNlNC,"Bispo, Julinho Ksd",Contra Probabilidades,Mentalidade Free,52,102,29,100657,1,Portugal
79,80,spotify:track:2XqznQosAqM7khgOKLlotw,Plutonio,FDP,Bridgetown Records,33,81,9,100228,1,Portugal
80,81,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,8,97,146,100138,1,Portugal
81,82,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,78,96,19,98785,1,Portugal
82,83,spotify:track:5KZJORKMEkrsNRD4dfBw1X,Wet Bed Gang,Devia Ir,Responsablembrace,1,75,338,98485,1,Portugal
83,84,spotify:track:31pd4crQES4hOaWHGIpzXI,"Kappa Jotta, Bispo",FIM DA NOITE,KAPPA JOTTA,24,84,7,97907,1,Portugal
84,85,spotify:track:6YvBWNtX8L8VBxahAqo954,Gson,Farda,iM,58,113,96,97462,1,Portugal
85,86,spotify:track:1WGmyxoPCfOrk7uT2z3Zuu,"PEDRO SAMPAIO, Gasparzinho, MC Meno K",CAVALINHO,WM Brazil,19,36,48,97292,1,Portugal
86,87,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,30,93,140,96471,1,Portugal
87,88,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,88,-1,1,96362,1,Portugal
88,89,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,89,-1,1,96133,1,Portugal
89,90,spotify:track:4MF0VMffyxHsy3GZwwUnAs,Matuê,A Morte do Autotune,30PRAUM,90,101,11,95783,1,Portugal
90,91,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,91,132,8,95683,1,Portugal
91,92,spotify:track:0xKBEEJwpjaLn1QhCdyKcf,Calema,A Nossa Dança,Klasszik,12,77,92,95612,1,Portugal
92,93,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,62,100,37,95538,1,Portugal
93,94,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",15,105,7,94893,1,Portugal
94,95,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,11,110,111,94744,1,Portugal
95,96,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,72,40,93727,1,Portugal
96,97,spotify:track:0KVuFaXvgC5v4xRlSIiitI,Maninho,Até ao Fim,Parlophone Portugal,65,99,45,92935,1,Portugal
97,98,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,86,91,83,92730,1,Portugal
98,99,spotify:track:5DrDpWyvharQkhsloNTN9W,"Mc J Mito, DJ Borest",Clack Bum,MK,25,61,25,92617,1,Portugal
99,100,spotify:track:4DhDNNhIDdduS6nZMbSMbs,"Mc Rodrigo do CN, DJ JOAO DA INESTAN",Amantes da Foda,Mc Rodrigo Do CN,58,58,6,92531,1,Portugal
100,101,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,101,124,6,92390,1,Portugal
101,102,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,27,130,70,92354,1,Portugal
102,103,spotify:track:64CovjRwInpOJW4PiGMprY,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,4,60,68,92153,1,Portugal
103,104,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,112,181,91490,1,Portugal
104,105,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,19,85,68,91243,1,Portugal
105,106,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,87,68,90144,1,Portugal
106,107,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,8,95,46,89999,1,Portugal
107,108,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,67,197,81,89582,1,Portugal
108,109,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,58,116,75,88324,1,Portugal
109,110,spotify:track:35JnGLuFh6oMY7oV0e1SjY,Plutonio,Tal e Qual,Bridgetown Records,35,108,9,88157,1,Portugal
110,111,spotify:track:50yECsT0BYrk3BeqJanW7E,Slow J,Sem Ti,Slow J,8,115,80,87414,1,Portugal
111,112,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),90,122,17,87184,1,Portugal
112,113,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,113,119,16,87063,1,Portugal
113,114,spotify:track:3yKvL0225QoVUbf0Jlzy5o,"Ivandro, Julinho Ksd",Chakras,Ivandro,1,104,89,86943,1,Portugal
114,115,spotify:track:4UzqpJRQcimoTGzD1uSqj2,Plutonio,Mapa Cor de Rosa,Bridgetown Records,28,92,9,86733,1,Portugal
115,116,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,36,-1,17,86272,1,Portugal
116,117,spotify:track:02iIJMe5jh7rdnTO6dcPQL,PEDRO SAMPAIO,POCPOC,WM Brazil,1,65,57,86128,1,Portugal
117,118,spotify:track:4iJgbzZZBEEcA4p7sB3Bwz,Plutonio,Dissabores,Bridgetown Records,38,114,9,85890,1,Portugal
118,119,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,70,88,23,85649,1,Portugal
119,120,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f,"NATTAN, Léo Foguete",Última Noite,Nattan,86,86,3,85436,1,Portugal
120,121,spotify:track:5kr0kja5gbZAaT7w3TGKts,Calema,Te Amo,Klasszik,8,98,252,84748,1,Portugal
121,122,spotify:track:1STXKGtCJeeP791CzEAqf5,Mc Jacaré,Pelo Menos,Croco Hits,82,82,7,84186,1,Portugal
122,123,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,12,129,287,83377,1,Portugal
123,124,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,3,139,34,83136,1,Portugal
124,125,spotify:track:1OjAoIz5Gl36rzm9RKEQeG,"Gson, Slow J, Sam The Kid","3,14",i.M,5,136,109,83120,1,Portugal
125,126,spotify:track:2ZDJ94vF5qbZuIoA0K5ajQ,Plutonio,Sala de Audiências,Bridgetown Records,15,111,9,82865,1,Portugal
126,127,spotify:track:0gp9v2rrbNE3BN5OAcYLhi,Plutonio,Como 1 Rei,Bridgetown Records,19,125,9,82591,1,Portugal
127,128,spotify:track:6elFmzmHRGXeqyya232ZFu,Nininho Vaz Maia,Foste Embora,Nininho Vaz Maia,74,173,19,82553,1,Portugal
128,129,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,9,140,43,82410,1,Portugal
129,130,spotify:track:5yS8wgwBnmjpXwGislck0n,"Bárbara Bandeira, Dillaz",Carro (feat. Dillaz),Parlophone Portugal,2,90,66,82018,1,Portugal
130,131,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",64,-1,36,81865,1,Portugal
131,132,spotify:track:1xKyLu1AbYauopjoAi0bQU,"Dillaz, Lhast",Gravidade,Seventy Five,7,135,104,81221,1,Portugal
132,133,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,133,-1,1,81174,1,Portugal
133,134,spotify:track:3p5b0fr7ynsuGeE8EJCJk9,Slow J,Fogo,Slow J,6,127,58,80755,1,Portugal
134,135,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,135,152,2,80433,1,Portugal
135,136,spotify:track:0Mt4MqKdU2Z5wcBE9vybbi,"SYRO, Bispo",Brutos Diamantes,"Altafonte Portugal, Lda. sob licença exclusiva de SYRO/808",25,128,52,79744,1,Portugal
136,137,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,8,73,94,79487,1,Portugal
137,138,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,138,-1,1,79408,1,Portugal
138,139,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,139,157,2,79143,1,Portugal
139,140,spotify:track:31w82iq7jsYmPAsM8YChIy,Dillaz,Habibi,Dillaz,2,107,47,77574,1,Portugal
140,141,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,29,192,50,77180,1,Portugal
141,142,spotify:track:3CpaYsotb6gvM1RGtksLlr,T-Rex,VOLTA,We The Gang,50,164,85,76995,1,Portugal
142,143,spotify:track:5KYxsXz9RnMHED7ggDLfbv,Ivandro,Lua,Ivandro,3,123,151,76963,1,Portugal
143,144,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"GIMS, Morad",Seya,Sativa Music,22,158,58,76606,1,Portugal
144,145,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,7,134,62,76347,1,Portugal
145,146,spotify:track:414pUhs59nDyiOVDQ7psiB,Plutonio,Perguntam Como,Bridgetown Records,20,121,9,76204,1,Portugal
146,147,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,156,96,75481,1,Portugal
147,148,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,57,143,44,75415,1,Portugal
148,149,spotify:track:6zp1J0CsOIiGLbRKFh5kGe,Calema,Perfume,Klasszik / Mondja,81,159,43,75149,1,Portugal
149,150,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Sua Música Digital,141,141,2,75140,1,Portugal
150,151,spotify:track:3BFh8rR6aMexy7ELu2UQy3,"DELLAFUENTE, Morad",Manos Rotas,MAAS,109,-1,21,75023,1,Portugal
151,152,spotify:track:54FV2rMVwLusAVnzROB0c1,"Orochi, Caio Luccas, Pedro Lotto, Mainstreet, Galdino, Ribb",Mesma História,Mainstreet Records,91,148,51,74941,1,Portugal
152,153,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,9,120,41,74688,1,Portugal
153,154,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,154,-1,1,74412,1,Portugal
154,155,spotify:track:3Id1PlGjXzHJRoX1l58WTK,"Ivandro, Van Zee",Chamadas,Ivandro,4,162,66,74327,1,Portugal
155,156,spotify:track:6zFpImDYig0CQhLL2NIfyN,"AgroPlay, Ana Castela",Nosso Quadro,AgroPlay,2,109,100,74092,1,Portugal
156,157,spotify:track:4QvTKF2UL2L8EAyDkzXlKK,Slow J,Teu Eternamente,Slow J,4,146,235,73348,1,Portugal
157,158,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,158,-1,1,73161,1,Portugal
158,159,spotify:track:3XqGBLVhC04xNCxRXB2pvF,"Dillaz, Julinho Ksd",Nota 100,Dillaz,4,131,47,72793,1,Portugal
159,160,spotify:track:4r4PT8ztky9NfGINelXcxM,"LON3R JOHNY, Plutonio",PIÑA COLADA,LON3R JOHNY X Plutonio,7,149,76,72231,1,Portugal
160,161,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,70,163,71,71492,1,Portugal
161,162,spotify:track:4h28q7QSDbmiTKw9ziSujA,Plutonio,6am Em Paris,Bridgetown Records,21,144,9,71416,1,Portugal
162,163,spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,Sony Music Entertainment,25,138,34,71398,1,Portugal
163,164,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,24,118,92,70839,1,Portugal
164,165,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,2,167,134,70723,1,Portugal
165,166,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,132,-1,4,70443,1,Portugal
166,167,spotify:track:5jrQZnYInM6YUjr2yFSa3E,"MC PH, Vulgo FK, Veigh, Pedro Lotto, prodbyeros",Vem Desestressar,GR6 Music,16,174,39,70141,1,Portugal
167,168,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,63,117,54,70035,1,Portugal
168,169,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,2,-1,41,69888,1,Portugal
169,170,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,11,126,64,69293,1,Portugal
170,171,spotify:track:0r1WiGIHk8ys95AvbqCbwW,"Bispo, Bárbara Tinoco",Planeta,Bispo,1,182,93,69146,1,Portugal
171,172,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,15,170,80,69009,1,Portugal
172,173,spotify:track:0dcHD9QhnWRA41zoLnC83X,"MC Cabelinho, Dallass",X1,MC Cabelinho,86,155,56,68934,1,Portugal
173,174,spotify:track:31AOj9sFz2gM0O3hMARRBx,R.E.M.,Losing My Religion,Concord Records,174,-1,1,68767,1,Portugal
174,175,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,3,-1,102,68389,1,Portugal
