,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
104,105,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,109,210,653319,10,Germany
105,106,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,54,110,115,648425,10,Germany
106,107,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,126,52,640345,10,Germany
107,108,spotify:track:6393yGahSJ9slVdOwSxOVR,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,52,95,5,637183,10,Germany
108,109,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,Warner Records,3,112,25,634913,10,Germany
109,110,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,9,133,33,634835,10,Germany
110,111,spotify:track:0dAorlY72lV0wIFf7ZWLsd,LACAZETTE,S&S,LACAZETTE,9,113,15,630255,10,Germany
111,112,spotify:track:26rTaeKpaLCsa8xZ1yd9Up,FiNCH,WENN DU DUMM BiST,Walk This Way Records,8,71,7,623249,10,Germany
112,113,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,1,116,52,623094,10,Germany
113,114,spotify:track:1d4VELKuRjmSWWXSssqLjL,Jazeek,LV,NINETYNINE MUSIC x Good Kid Records x Ventura Records,10,100,5,617980,10,Germany
114,115,spotify:track:6eWAWHm0cuOaPGDWhoLJ7s,Myles Smith,Nice To Meet You,RCA Records Label,115,156,12,615094,10,Germany
115,116,spotify:track:2H7jZg2HliuQhZjfBblLrZ,Pashanim,Sommergewitter,Urban,1,162,181,611575,10,Germany
116,117,spotify:track:4lArhqEySHQwMKkWkPXQEK,"HBz, 2 Engel & Charlie",Erinner mich,JINX Music,24,86,37,604696,10,Germany
117,118,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,123,62,604668,10,Germany
118,119,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,15,114,12,598607,10,Germany
119,120,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,120,178,13,598018,10,Germany
120,121,spotify:track:6TwxfbWv60uq6SoskPJM8i,"Harris & Ford, 2 Engel & Charlie",Explodiert,JINX Music,85,85,4,595522,10,Germany
121,122,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,17,179,48,594009,10,Germany
122,123,spotify:track:4S3hrzPfW5MFtJLcSMGLo9,Sosa La M,SLD,GOLD LEAGUE,52,132,3,592029,10,Germany
123,124,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,48,137,19,591249,10,Germany
124,125,spotify:track:25FTMokYEbEWHEdss5JLZS,Wheatus,Teenage Dirtbag,Columbia,125,158,13,587337,10,Germany
125,126,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,3,143,48,583904,10,Germany
126,127,spotify:track:6lKSOnC9iLGDonypMgvGrm,Dove Cameron,Too Much,Disruptor Records/Columbia,83,107,3,581570,10,Germany
127,128,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,11,101,18,579224,10,Germany
128,129,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,129,157,21,578176,10,Germany
129,130,spotify:track:3aLZ0s5ulFLcFCtIZQblpo,Pashanim,Hauseingang,Urban,40,150,141,576976,10,Germany
130,131,spotify:track:63Pi2NAx5yCgeLhCTOrEou,Imogen Heap,Headlock,Megaphonic,111,122,7,576539,10,Germany
131,132,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,4,138,126,575018,10,Germany
132,133,spotify:track:5NtZlpRVomRYn5FYVwAYtO,Jazeek,Superstars,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,27,146,68,574573,10,Germany
133,134,spotify:track:5rb9QrpfcKFHM1EUbSIurX,"USHER, Lil Jon, Ludacris",Yeah! (feat. Lil Jon & Ludacris),LaFace Records,43,141,54,574349,10,Germany
134,135,spotify:track:3an1JVi8OsE0aG6dMS4Pes,AYLIVA,Hässlich,Whiteheart Records/WM Germany,1,129,73,571472,10,Germany
135,136,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,80,155,56,569777,10,Germany
136,137,spotify:track:6rdy1vGWSpfPxKnHujzMmY,Bonez MC,Toyota (2016),187 Strassenbande,12,-1,8,567660,10,Germany
137,138,spotify:track:4BDEzRHyXxk0kBze9fAUXS,"Amo, Nimo",Rapstar,Epic/385i,4,172,24,567066,10,Germany
138,139,spotify:track:0f6pPvxwkvBFaIpfhAQHgt,"Helene Fischer, Florian Silbereisen",Schau mal herein,Polydor,38,93,5,566758,10,Germany
139,140,spotify:track:4OcLz7KTKPK7pVHYedr6Ek,Pashanim,Matrix Lights,Urban,87,165,11,566654,10,Germany
140,141,spotify:track:64CWBV60WRWZhb92wmxNNd,"Niklas Dee, René Miller",Around The World,Bamboo Artists,28,148,31,565094,10,Germany
141,142,spotify:track:6mVGbuQTbXeJz79VBG6hrm,"Shirin David, Ski Aggu",atzen & barbies (feat. ski aggu),Juicy Money Records,3,128,9,564660,10,Germany
142,143,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Pitbull, Kesha",Timber,Mr.305/Polo Grounds Music/RCA Records,105,105,13,562654,10,Germany
143,144,spotify:track:6Mw1NYkSkqrX1HtzDdTdAZ,CRO,Traum,BMG Rights Management,70,-1,43,561417,10,Germany
144,145,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,62,177,142,559524,10,Germany
145,146,spotify:track:3qcreqi8RaGqahtJSQDxNI,GReeeN,Panama,recordJet,1,174,41,559329,10,Germany
146,147,spotify:track:2KTxKoM4iUYCtuUGGIh9Qu,Nena,"Irgendwie, irgendwo, irgendwann",BMG Rights Management GmbH,118,118,15,558995,10,Germany
147,148,spotify:track:2zsb697TLzjzMcRyhmuHt4,LACAZETTE,MNG,LACAZETTE,4,103,7,554423,10,Germany
148,149,spotify:track:2sbg1omBXnFOeHvbWyR1Vv,"SHABAB, Lune",Delale,Urban,13,135,4,552710,10,Germany
149,150,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,RCA Records Label,100,176,42,551037,10,Germany
150,151,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",39,168,184,551017,10,Germany
151,152,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,10,-1,41,550522,10,Germany
152,153,spotify:track:7AOJcugo17Kr1WUheSI6Oq,"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer",Mädchen auf dem Pferd,Zeitgeist,1,88,81,550459,10,Germany
153,154,spotify:track:3FcqFCeCD6QRtRo6WGLCnC,Alligatoah,Willst du,Trailerpark,107,182,90,548723,10,Germany
154,155,spotify:track:4TueauCXDJytZHlgtmhM7L,Symba,Dickes Fell,Columbia/Symba,155,-1,1,548691,10,Germany
155,156,spotify:track:6X1mehC9bJ1ExEip4HB79W,Die Prinzen,Alles nur geklaut,BMG Rights Management GmbH,61,164,31,545361,10,Germany
156,157,spotify:track:5JLbgRkto4OrrkWgAHcJZT,Souly,Bundeswehr,Souly,19,194,25,542869,10,Germany
157,158,spotify:track:086edN2nz8TjB3zddIdlPn,"SDP, Sido, Esther Graf",Mama hat gesagt,Nur Musik Ist Schöner,10,160,44,539826,10,Germany
158,159,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,8,170,49,539601,10,Germany
159,160,spotify:track:177wfMc2GyarTDKEAkdlY8,"Zartmann, Max Raabe",lass es gehen (feat. Max Raabe),Bamboo Artists/Epic,31,130,3,539402,10,Germany
160,161,spotify:track:0rhoLQVFCojDGFyl0nsdVZ,Empire Of The Sun,We Are The People,Capitol Records,161,-1,1,538621,10,Germany
161,162,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,Streamline/Interscope,116,149,13,534726,10,Germany
162,163,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,132,195,26,532647,10,Germany
163,164,spotify:track:0QlOkt8nkZ8zqu8xb2SHU8,"Niklas Dee, Old Jim, Enny-Mae",Not Fair,Kontor Records,5,185,67,532089,10,Germany
164,165,spotify:track:0T3Hw3kPj9T2E4UoaSXmfn,Lady Gaga,Disease,Interscope Records,110,-1,3,530690,10,Germany
165,166,spotify:track:4ooznHZF5fGsMIChB36pls,CRO,Bye Bye,BMG Rights Management,166,-1,1,529339,10,Germany
166,167,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,2,183,122,529178,10,Germany
167,168,spotify:track:0ZfByLXCeKchuj7zi1CJ0S,Milky Chance,Stolen Dance,Stoned In Paradise,168,-1,1,527630,10,Germany
168,169,spotify:track:5IoPnNiYAOvHHJpz13wzRL,Lady Gaga,Vanish Into You,Interscope Records,169,-1,1,522091,10,Germany
169,170,spotify:track:2bLqfJjuC5syrsgDsZfGmn,"Timbaland, Keri Hilson, D.O.E.",The Way I Are,Interscope/Blackground Records,82,163,109,521550,10,Germany
170,171,spotify:track:5CqkgDH8QZjSqqI3HmYxDD,Pashanim,Airwaves,Urban,2,-1,136,520001,10,Germany
171,172,spotify:track:5F6SWgvyg6PYxmeAHhoXxJ,Filow,Rasenschach,1UP Management GmbH,14,180,36,515323,10,Germany
172,173,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Faint,Warner Records,45,189,26,514369,10,Germany
173,174,spotify:track:7ySUcLPVX7KudhnmNcgY2D,Rihanna,S&M,Def Jam Recordings,119,154,24,513565,10,Germany
174,175,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,37,184,194,511557,10,Germany
175,176,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,44,-1,39,509331,10,Germany
176,177,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,23,-1,26,508603,10,Germany
177,178,spotify:track:7fc7Z9hY2hzimmFvo2JO8p,"$OHO BANI, Herbert Grönemeyer, Ericson","ZEIT, DASS SICH WAS DREHT",Epic/$OHO BANI,1,-1,52,506771,10,Germany
178,179,spotify:track:4oodd2Z1U6Xg5tWMiUb3DN,"MilleniumKid, JBS, The Boy The G",Unendlichkeit (Remix),Warner Music Central Europe,91,-1,22,506493,10,Germany
179,180,spotify:track:5hqxBvQJ3XJDSbxT9vyyqA,Peter Fox,Alles neu,WM Germany,53,200,31,506303,10,Germany
180,181,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,Nickelback,How You Remind Me,Roadrunner Records,135,-1,37,506170,10,Germany
181,182,spotify:track:0fvFSGvEAPDDMfweKvDJVa,"Apache 207, Luciano",Gesegnet,Four Music/Feder Musik,1,161,8,505868,10,Germany
182,183,spotify:track:7oQepKHmXDaPC3rgeLRvQu,"Udo Lindenberg, Apache 207",Komet,Warner Music Central Europe,1,187,112,505528,10,Germany
183,184,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,WM Germany,36,181,31,504081,10,Germany
184,185,spotify:track:50mQStZYV5QFgyGK9GOVZg,"Capital Bra, Ufo361",Neymar,Bra Musik,1,198,78,501361,10,Germany
185,186,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,3,-1,54,496296,10,Germany
186,187,spotify:track:2ENexcMEMsYk0rVJigVD3i,Rihanna,Only Girl (In The World),Def Jam Recordings,163,191,13,495816,10,Germany
187,188,spotify:track:4rTPLtqJxa4UtCBkdMwSp6,"Kygo, Ava Max",Whatever,Kygo/RCA Records,39,-1,35,495570,10,Germany
188,189,spotify:track:6qNY0rzwZR0d4xt3WiT8CU,LACAZETTE,H&K,LACAZETTE,8,-1,22,495162,10,Germany
189,190,spotify:track:6hvpwgc6XTDcsC4ljm44xy,Sampagne,farbenblind,Sampagne x Ventura Records,190,-1,1,494267,10,Germany
190,191,spotify:track:2Zrv4bCzz8Ix9mGWse1Exc,"Zartmann, Kasi, Aaron, antonius",meinen die uns,Bamboo Artists/Epic,191,-1,1,494117,10,Germany
191,192,spotify:track:6Obb1FCQLZrVRvzXWdgDma,Bibi und Tina,Bibi und Tina Lied,Kiddinx/WM Germany,123,175,40,493664,10,Germany
192,193,spotify:track:4356Typ82hUiFAynbLYbPn,"USHER, Pitbull",DJ Got Us Fallin' In Love (feat. Pitbull),LaFace Records,125,125,4,490767,10,Germany
193,194,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,39,173,12,489938,10,Germany
194,195,spotify:track:4xvEn1vhrF9JbPFWqTXsH4,"Tate McRae, The Kid LAROI",I know love (feat. The Kid LAROI),RCA Records Label,54,127,3,489071,10,Germany
195,196,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,131,-1,52,488964,10,Germany
196,197,spotify:track:6Ilomcr9iLplsgAvZjHkJP,"Zerb, Ty Dolla $ign, Wiz Khalifa",Location,TH3RD BRAIN; Ty Dolla $ign appears courtesy of Atlantic Recording Corporation; Wiz Khalifa appears courtesy of Taylor Gang Ent. LLC,197,-1,1,488456,10,Germany
197,198,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,1,-1,97,486011,10,Germany
198,199,spotify:track:3pn5z4CvMz95uEysWBUYCc,SOFFIE,Für immer Frühling,soffie / Believe Artist Services,5,196,29,484749,10,Germany
199,200,spotify:track:0Rgdhptwk0A3Clbu5RpYI1,"Luciano, Jazeek",Starboy,URBAN,1,-1,32,483704,10,Germany
0,1,spotify:track:5juhjvfn7Ve8o7wbCAhB2E,Zartmann,tau mich auf,Bamboo Artists/Epic,1,1,7,5270953,11,Germany
1,2,spotify:track:6xLoWndBgNvlylHAWxiqxw,"Filow, Ikkimel, Lucry & Suena",Jiggy,1UP Management GmbH,2,-1,1,4090536,11,Germany
2,3,spotify:track:4x7j9ed3FRH6CHj27kiTQ3,Oimara,Wackelkontakt,stereopolrecords / ZEITGEIST for Virgin Records,1,2,9,3416310,11,Germany
3,4,spotify:track:36w8f4Cl7JqTbFDamAdq8Q,AYLIVA,Wie?,Whiteheart Records/Warner Music Central Europe,1,3,4,2968841,11,Germany
4,5,spotify:track:3LPLRNr58Z9Pn0clnEtkXb,Doechii,Anxiety,Top Dawg Entertainment/Capitol Records,5,6,2,2903438,11,Germany
5,6,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,5,22,2508340,11,Germany
6,7,spotify:track:2qX5NeJHw3LGR2cNoY8qbK,YAKARY,me & you,Life is Pain,4,4,3,2406050,11,Germany
7,8,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,8,16,6,2331264,11,Germany
8,9,spotify:track:6iycYUk3oB0NPMdaDUrN1w,Playboi Carti,EVIL J0RDAN,AWGE/Interscope Records,9,-1,1,2316448,11,Germany
9,10,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,9,9,6,2086707,11,Germany
10,11,spotify:track:2uj2UZwhooohVKQREM7Wx8,"makko, Miksu / Macloud",STREIT,Futura,10,10,2,1967063,11,Germany
11,12,spotify:track:68qeaZhtMZ6abrJCYt6nQn,"Playboi Carti, The Weeknd",RATHER LIE (with The Weeknd),AWGE/Interscope Records,12,-1,1,1800686,11,Germany
12,13,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,3,8,31,1796836,11,Germany
13,14,spotify:track:61lNxSCj38lvmZjJZuhXSt,reezy,SABÍA QUE NO,Four Music/Teenager Forever,1,12,10,1725900,11,Germany
14,15,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,1,14,28,1626291,11,Germany
15,16,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,18,22,1534098,11,Germany
16,17,spotify:track:3COS5kuid5EKAfN2klE84V,Sosa La M,Northside,GOLD LEAGUE,5,11,4,1520026,11,Germany
17,18,spotify:track:3FjK86616FbluOfTxNK2gY,"Sleepy Hallow, Doechii",ANXIETY (feat. Doechii),Winners Circle/RCA Records,5,7,4,1488568,11,Germany
18,19,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,5,15,7,1466135,11,Germany
19,20,spotify:track:2Bi7IhhjS7ZgzSe7FMaHs1,Zartmann,wunderschön,Bamboo Artists/Epic,20,-1,1,1455647,11,Germany
20,21,spotify:track:559mLg44MrcA7JzYGbpXfL,"MilleniumKid, JBS",Vielleicht Vielleicht,Warner Music Central Europe,20,20,62,1450004,11,Germany
21,22,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,9,21,15,1425298,11,Germany
22,23,spotify:track:3VdooJLOy4tLxKpnn46SMP,"Playboi Carti, Travis Scott",CRUSH (with Travis Scott),AWGE/Interscope Records,23,-1,1,1381954,11,Germany
23,24,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,21,28,12,1289943,11,Germany
24,25,spotify:track:1cXo8i9dgutdqjhjz3Zwqq,"Zartmann, Drumla, Dauner",eehhhyyy,Bamboo Artists/Epic,13,23,37,1289662,11,Germany
25,26,spotify:track:6yT1Qf1EKbUfiROeOWtzeN,"Bausa, Jazeek",Wenn der Himmel weint,A Million Music/WM Germany,4,13,4,1284779,11,Germany
26,27,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",3,22,30,1247280,11,Germany
27,28,spotify:track:2ZZM5DepwKgqGJChdbfVx1,"Mali, Safraoui, Alim, HoodBlaq",FROZEN,Columbia/BE.ELA.QU GmbH,28,-1,1,1233204,11,Germany
28,29,spotify:track:5SIvP6TdWc9DNvKbENjnYc,"Playboi Carti, Travis Scott",PHILLY (with Travis Scott),AWGE/Interscope Records,29,-1,1,1229315,11,Germany
29,30,spotify:track:1v1cijv1qjMJ5o9OvMWACS,Nina Chuba,Fata Morgana,Jive,3,25,19,1222855,11,Germany
30,31,spotify:track:18o2gKM9pMyEWWAT9ZaGvr,ZAH1DE,Mona Lisa Motion,Ventura Records,22,24,4,1193544,11,Germany
31,32,spotify:track:30uhHnDywyLLAgSGPZIOPK,Kontra K,2 Meter tiefer,Letzte Wölfe & Vertigo Berlin,32,-1,1,1178648,11,Germany
32,33,spotify:track:4b3W0IbHDwHCvjSs708Tr4,"AYLIVA, Apache 207",Wunder,Whiteheart Records/WM Germany,1,29,47,1174874,11,Germany
33,34,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,7,27,44,1162055,11,Germany
34,35,spotify:track:3B32IYD2zmDza2Pp17xqgV,benno!,Dein Mann Freestyle,Epic Local,35,63,4,1128575,11,Germany
35,36,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,30,61,1127536,11,Germany
36,37,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,6,42,25,1081017,11,Germany
37,38,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,8,36,28,1045192,11,Germany
38,39,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,2,41,62,1042634,11,Germany
39,40,spotify:track:6WpRQIRWVfmaS6gr22Zxh0,"Der Heimer, Symba, SDP",Angels Sippen Mashup,Der Heimer,14,31,5,1035700,11,Germany
40,41,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,24,39,20,1023128,11,Germany
41,42,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,18,37,35,1004737,11,Germany
42,43,spotify:track:3WRUvGqySBZC6RkB5c2w1S,Playboi Carti,MOJO JOJO,AWGE/Interscope Records,43,-1,1,1002271,11,Germany
43,44,spotify:track:4evMMKc2HD6fV9slMfgkMx,"Playboi Carti, Skepta",TOXIC (with Skepta),AWGE/Interscope Records,44,-1,1,981665,11,Germany
44,45,spotify:track:4eIdT2bW2gaTDdJnMgt7Ue,Amo,Dunya,Epic/385i,15,43,4,976505,11,Germany
45,46,spotify:track:7yNQ5oPcuCC4wTqTcMRIrE,Ely Oaks,Running Around,Robots & Humans,46,50,6,972150,11,Germany
46,47,spotify:track:5lsYXP02jd62YmG4iARPTK,"CRO, jolle",Märchenwald,Columbia/truworks records,26,26,2,970349,11,Germany
47,48,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,43,45,229,969826,11,Germany
48,49,spotify:track:0rNgWFQJtfttOYIHfDOHCg,"Playboi Carti, Kendrick Lamar, Jhené Aiko",BACKD00R (feat. Kendrick Lamar & Jhené Aiko),AWGE/Interscope Records,49,-1,1,944292,11,Germany
49,50,spotify:track:1pzN8bCzy017iK3vWzkk6Z,"Playboi Carti, Travis Scott",WAKE UP F1LTHY (with Travis Scott),AWGE/Interscope Records,50,-1,1,938825,11,Germany
50,51,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,22,46,32,935009,11,Germany
51,52,spotify:track:6leQi7NakJQS1vHRtZsroe,Pashanim,Mittelmeer,Urban,1,47,43,933568,11,Germany
52,53,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,7,34,27,933261,11,Germany
53,54,spotify:track:4495xO2HkmqoYIxQO2FvAH,Jazeek,Ma Baby,NINETYNINE MUSIC x Good Kid Records x Ventura Records,1,32,19,930352,11,Germany
54,55,spotify:track:4hYinIaRxdaoEFSQni6K6I,Wir sind Helden,Nur ein Wort,Virgin,39,49,10,913265,11,Germany
55,56,spotify:track:2n9fC0A4ptmWqYeMXEVaok,"Playboi Carti, Kendrick Lamar",GOOD CREDIT (with Kendrick Lamar),AWGE/Interscope Records,56,-1,1,911436,11,Germany
56,57,spotify:track:00iLTetTLAeImmBlh6jOJh,Playboi Carti,K POP,AWGE/Interscope Records,57,-1,1,866323,11,Germany
57,58,spotify:track:79mFFAOYcG8ZF6AN1JecAL,Playboi Carti,FINE SHIT,AWGE/Interscope Records,58,-1,1,866253,11,Germany
58,59,spotify:track:3lAEHk0eZzMKtCUFLXz8Ln,Playboi Carti,RADAR,AWGE/Interscope Records,59,-1,1,855394,11,Germany
59,60,spotify:track:7qkjnUILqzn2GjkZfRcH7Z,jolle,alle märchen sind gelogen,jolle,38,44,4,846132,11,Germany
60,61,spotify:track:6q2PbvM9UEig4r8xku7VIb,Playboi Carti,HBA,AWGE/Interscope Records,61,-1,1,844697,11,Germany
61,62,spotify:track:7bkUa9kDFGxgCC7d36dzFI,Berq,Rote Flaggen,Urban,3,52,38,843008,11,Germany
62,63,spotify:track:05ayHD9SFkfqhVUOUxBOyv,"Tream, Mia Julia",HERZBLATT (AUA AUA),3AM MUSIC,9,38,9,830408,11,Germany
63,64,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,9,60,49,827405,11,Germany
64,65,spotify:track:0Mvc2FRCYnVjMTd4jx4DMq,"Zartmann, Ski Aggu, Dauner",wie du manchmal fehlst,Bamboo Artists/Epic,5,53,42,827369,11,Germany
65,66,spotify:track:3j3SfV4hAcR4XjCvW393Gr,Playboi Carti,POP OUT,AWGE/Interscope Records,66,-1,1,826404,11,Germany
66,67,spotify:track:5VaENzXyuI6CVSvUADSaby,Olexesh,Wassereis,385ideal,67,-1,1,825796,11,Germany
67,68,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,8,54,10,823449,11,Germany
68,69,spotify:track:5UJbgR4XF4y1DvbkxEqe8S,Tate McRae,Sports car,RCA Records Label,27,48,8,820488,11,Germany
69,70,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,28,64,109,810710,11,Germany
70,71,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,13,62,125,810418,11,Germany
71,72,spotify:track:5CFKi3p7VdAdaUa60gahNh,"Jazeek, Lune",Ma Baby 2,NINETYNINE MUSIC x Good Kid Records x Ventura Records,19,19,2,804021,11,Germany
72,73,spotify:track:21aDVa64pWR8SYQ7wBRMkd,"Playboi Carti, Future, Travis Scott",CHARGE DEM HOES A FEE (with Future & Travis Scott),AWGE/Interscope Records,73,-1,1,799931,11,Germany
73,74,spotify:track:7HTbrUVnzVyU7U8Jm4ZyZo,AYLIVA,Lieb mich,Whiteheart Records/WM Germany,1,57,26,787752,11,Germany
74,75,spotify:track:3ilgxZl5g7MOQCUiky3VOG,Pashanim,Ms. Jackson,Urban,1,61,82,787133,11,Germany
75,76,spotify:track:4nV2TbyTbGljX58MKwPxvm,LACAZETTE,LID,LACAZETTE,2,74,25,781822,11,Germany
76,77,spotify:track:2ccrHH7JIwIF8V8kaQ1jw4,"Oimara, HBz, Luca-Dante Spadafora",Wackelkontakt - HBz x Luca-Dante Spadafora Remix,stereopolrecords / ZEITGEIST for Virgin Records,15,35,4,778795,11,Germany
77,78,spotify:track:2uBKQbVcw8G9m34lGYM6VA,GIMS,NINAO,Play Two,59,59,3,773490,11,Germany
78,79,spotify:track:4QveIIDRvuV7aKGOqDAbuP,ZAH1DE,Ballert auf Lautlos,Ventura Records,41,58,8,771511,11,Germany
79,80,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,1,67,85,767304,11,Germany
80,81,spotify:track:235xKO4bBzMHn21U1dAVbK,Ufo361,Private,Stay High,17,17,2,762180,11,Germany
81,82,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,26,70,91,751742,11,Germany
82,83,spotify:track:4kbkYbhWNiSJraySknB4hD,Abor & Tynna,Baller,Jive,16,33,3,744980,11,Germany
83,84,spotify:track:3VIEbpdr64a1mNSa8MqBAm,Fäaschtbänkler,ALL IN (Lieblingslieder),Rosenklang,21,55,9,742088,11,Germany
