,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
106,107,spotify:track:5eSC7faDYHxnklPjcxZjD6,Marracash,BRAVI A CADERE - I polmoni,Universal Music Italia srL.,8,107,97,575698,7,Italy
107,108,spotify:track:4ySxBjhmdnkeFUqhKxW3cY,Sfera Ebbasta,Visiera A Becco,Universal Music Italia srL.,43,121,211,575694,7,Italy
108,109,spotify:track:69VAE3LA7jn5rGAsdflMOS,"Geolier, Poison Beatz",EL PIBE DE ORO,Warner Music,5,113,41,570325,7,Italy
109,110,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",77,116,4,566514,7,Italy
110,111,spotify:track:6MQYhSIrh9vwztmM6mwkzQ,"Kid Yugi, Night Skinny, Artie 5ive",Porto il Commerciale (feat. Artie 5ive),Universal Music Italia srL.,35,120,46,565376,7,Italy
111,112,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,51,80,7,560322,7,Italy
112,113,spotify:track:4ZRVI6xwgbjgW5SgJB468n,"ANNA, Artie 5ive",I LOVE IT (feat. Artie 5ive),Universal Music Italia srL.,3,92,34,558675,7,Italy
113,114,spotify:track:1zp4TEQ9zaNGXTjY6fsz1p,"Capo Plaza, ANNA",Soldi Arrotolati (feat. ANNA),Warner Music,5,100,42,555680,7,Italy
114,115,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,FloyyMenor under exclusive license to UnitedMasters LLC,41,86,26,555425,7,Italy
115,116,spotify:track:5EeDZPNPIjEtEZsHMkX1m7,Kid Yugi,Donna,Universal Music Italia srL.,3,101,17,554094,7,Italy
116,117,spotify:track:5mOazYGaNJnv1zxMyNH6Rc,"Guè, chiello",Non Lo So (feat. chiello),Universal Music Italia srL.,16,87,6,551439,7,Italy
117,118,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",19,85,54,545019,7,Italy
118,119,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",83,130,4,542468,7,Italy
119,120,spotify:track:3pR6j5Zhl7Qbrv4lh3DTG5,"Tony Effe, Gaia",SESSO E SAMBA (feat. Gaia),Universal Music Italia srL.,1,108,39,540414,7,Italy
120,121,spotify:track:7jfthjlyognNdV2geSbtsE,Capo Plaza,Borse Hermès,Warner Music,46,111,17,540399,7,Italy
121,122,spotify:track:3bXpBkWuxmutEWvTqAIdaz,Coma_Cose,POSTI VUOTI,Warner Music,95,125,10,540323,7,Italy
122,123,spotify:track:0xEgDBXYO9gGzmxCFWKxNg,Marracash,CRUDELIA - I nervi,Universal Music Italia srL.,2,126,266,537486,7,Italy
123,124,spotify:track:3o5nW4pmNHIFNl8nUCL73J,Lucio Corsi,Astronave Giradisco,Universal Music Italia srL. (Sugar),124,-1,1,537118,7,Italy
124,125,spotify:track:0CCWIksRK4Q3um834dNG3a,Pinguini Tattici Nucleari,Romantico Ma Muori,Epic,7,88,23,537062,7,Italy
125,126,spotify:track:2ceJa7d62wQ3eRBK589ALG,"Shiva, Kid Yugi",Gotham (feat. Kid Yugi),Milano Ovest,2,129,24,534502,7,Italy
126,127,spotify:track:7fH13hSOyNoeiDGbjEnTUC,"Guè, Marracash",Brivido,Universal Music Italia srL.,67,137,257,532642,7,Italy
127,128,spotify:track:4CQNELF3U3gyNcI6sLr6yK,"Bresh, SHUNE",Guasto D'Amore,Epic,2,-1,95,530897,7,Italy
128,129,spotify:track:0M6Rh4nTaxVJefzV9IAVFq,"Guè, Stadio",Meravigliosa (feat. Stadio),Universal Music Italia srL.,6,97,6,523721,7,Italy
129,130,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,39,77,40,523537,7,Italy
130,131,spotify:track:6jPnupVIj7ELwbGne3js7f,"Escomar, FT Kings, Simba La Rue",Madama (feat. Simba La Rue),Warner Music,102,102,2,522519,7,Italy
131,132,spotify:track:0HiHVL8iC1Z1kAjV6vZdIo,"Tony Boy, Frah Quintale, Capo Plaza","Non mi basta mai (feat. Frah Quintale, Capo Plaza)",Warner Music,13,99,11,519709,7,Italy
132,133,spotify:track:2oDlAuhJExJd7papr3cyBF,Capo Plaza,Sottovuoto,Warner Music,10,134,11,518259,7,Italy
133,134,spotify:track:6RJW9DiBr1RDjgT4GdCSp7,"Geolier, Dat Boi Dee, ROOM9","FERRARI (from ""Uonderbois"")",Warner Music,95,95,8,516278,7,Italy
134,135,spotify:track:6VObnIkLVruX4UVyxWhlqm,Adele,Skyfall,XL Recordings/Columbia,135,-1,1,511716,7,Italy
135,136,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,112,50,508742,7,Italy
136,137,spotify:track:6YB8rH5Lr340A4ps8eV7hw,Kid Yugi,Lilith,Universal Music Italia srL.,8,114,51,508091,7,Italy
137,138,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,39,82,21,502521,7,Italy
138,139,spotify:track:4BtXn7gvRgO2fFn3N7V6xP,"Olly, Juli",Polvere,Epic,14,-1,14,500190,7,Italy
139,140,spotify:track:19DHPlTC2gx1j4jrFzNbwL,ANNA,30ºC,Universal Music Italia srL.,1,103,38,497373,7,Italy
140,141,spotify:track:3AWDeHLc88XogCaCnZQLVI,The Weeknd,Cry For Me,XO / Republic Records,21,71,3,485921,7,Italy
141,142,spotify:track:1HCwbTHBvC4XCIC417NB5k,Rose Villain,CLICK BOOM!,Warner Music,7,115,55,483582,7,Italy
142,143,spotify:track:2kZV7d0A4BIN5I8iFBnbqp,"Achille Lauro, Gow Tribe",16 Marzo (feat. Gow Tribe),Elektra/WM Italy,28,-1,37,472099,7,Italy
143,144,spotify:track:4Y60H8heDsEpQ2hin2g6V5,Don Pero,Baby Mama,Pulp Entertainment,22,142,104,471047,7,Italy
144,145,spotify:track:0lXVWzLwDnKB7Ro5p0AJPg,"Rose Villain, Guè",COME UN TUONO (feat. Guè),Warner Music,1,124,50,468807,7,Italy
145,146,spotify:track:6bN41HjY008ggroMFxNLaa,"Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang",Calcolatrici,Universal Music Italia srL.,1,139,66,467937,7,Italy
146,147,spotify:track:7KI9vyPycMZ0Noh51ylQ9W,"Night Skinny, Artie 5ive, Capo Plaza, Tony Effe","Nella trap (feat. Artie 5ive, Capo Plaza & Tony Effe)",Universal Music Italia srL.,6,170,19,465804,7,Italy
147,148,spotify:track:5HWWpSsNnlc2Kyh5QLrq1W,Tananai,RAGNI,Universal Music Italia srL.,16,91,24,463009,7,Italy
148,149,spotify:track:3X5Zw8zkIGULZEnJUwwJwj,Glocky,Problem Solver,Square,77,156,8,462312,7,Italy
149,150,spotify:track:7C3oERNJREblyc7pFGfIL7,"Jake La Furia, Kid Yugi, Night Skinny",Viagra (feat. Kid Yugi),Epic,31,83,3,460333,7,Italy
150,151,spotify:track:0MLu1cFYL4ikdRTdasCQT9,"Shablo, Geolier, Sfera Ebbasta",M' Manc (con Geolier & Sfera Ebbasta),Universal Music Italia srL.,1,-1,194,455398,7,Italy
151,152,spotify:track:05wb6MEyJeG2z1MVCIXxC8,"Sfera Ebbasta, Marracash",15 Piani,Universal Music Italia srL.,1,123,66,450188,7,Italy
152,153,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,92,146,30,449295,7,Italy
153,154,spotify:track:5omIW7YOPhA6CULhkdz6jE,"Tedua, Baby Gang, Kid Yugi",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),Epic,2,136,90,449218,7,Italy
154,155,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,33,93,9,448323,7,Italy
155,156,spotify:track:2xjxaKiYssIdDU6DCPpZPt,Dark Polo Gang,Cambiare Adesso,Universal Music Italia srL.,1,200,73,445869,7,Italy
156,157,spotify:track:4z9xPVz2Sii4dhM7yhxOpj,"Geolier, Sfera Ebbasta, Dardust",IO T’O GIUR’ (feat. Sfera Ebbasta),Warner Music,7,145,36,445398,7,Italy
157,158,spotify:track:0mEyPi2ya8h8632gp9XmmQ,"Night Skinny, Tony Boy, Kid Yugi, Capo Plaza","Entro nel posto (feat. Tony Boy, Kid Yugi & Capo Plaza)",Universal Music Italia srL.,1,150,19,445367,7,Italy
158,159,spotify:track:29nqe5lhK8JmNcVXum7UuA,"Kid Yugi, Tedua, Junior K",Eva (feat. Tedua),Universal Music Italia srL.,3,149,51,439633,7,Italy
159,160,spotify:track:07qo9gnLM488CUr0EtgIA1,Cesare Cremonini,Poetica,Universal Music Italia srL.,15,141,62,438465,7,Italy
160,161,spotify:track:6JXlccLNpK7F2XFwHuMy23,Brunori Sas,Per due che come noi,Universal Music Italia srL.,86,-1,13,436695,7,Italy
161,162,spotify:track:55aJJZPGLrIjI0nYYb7Bul,"Lazza, Lil Baby",CANZONE D'ODIO (feat. Lil Baby),Universal Music Italia srL.,1,119,22,432276,7,Italy
162,163,spotify:track:3cGuiySfwJPXqvE15OiEEg,Sfera Ebbasta,Tran Tran,Universal Music Italia srL.,1,193,172,426182,7,Italy
163,164,spotify:track:5qLvcq1BMgwj5jMKuIYRGQ,"MamboLosco, Low-Red",HARDER (feat. Low-Red),Warner Music,160,160,2,424450,7,Italy
164,165,spotify:track:6hBvXhUosokAqnc701pVE1,Marracash,È FINITA LA PACE,Universal Music Italia srL.,3,110,10,423999,7,Italy
165,166,spotify:track:1tIGa9fXqu3T3AikU5G8Ds,"Geolier, Michelangelo",PER SEMPRE,Warner Music,26,157,37,423028,7,Italy
166,167,spotify:track:7115pIZRP1L0MaJCPFPPFM,Tony Boy,Come mi guardi,Gorilla Records,102,164,23,422007,7,Italy
167,168,spotify:track:4b4Dg5WN3jNjTE2I9XkUsY,"Olly, Juli",È festa,Epic,88,-1,3,421878,7,Italy
168,169,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,110,131,6,415854,7,Italy
169,170,spotify:track:1LcAwUvsiWJqTgV9vDs0oq,"Kid Yugi, Sfera Ebbasta, Shablo",Ex Angelo (feat. Sfera Ebbasta),Universal Music Italia srL.,10,181,46,412667,7,Italy
170,171,spotify:track:7nRFsITVaSHko2Fw2Gcy59,Gazzelle,Destri,Artist First / Maciste Dischi,2,143,230,412505,7,Italy
171,172,spotify:track:3ppXueOTvYpYp7zQUbuIKh,"Shiva, Tony Boy",Polvere (feat. Tony Boy),Milano Ovest,9,162,24,399758,7,Italy
172,173,spotify:track:74cyFjvgjyiFiQ3QxszFWq,Tananai,TANGO,Universal Music Italia srL.,3,188,104,398864,7,Italy
173,174,spotify:track:1yZIX0bRGjVH6CqyUW8Dkw,"Tananai, Annalisa",STORIE BREVI,Universal Music Italia srL.,5,140,37,398295,7,Italy
174,175,spotify:track:4I2SWtTgB08SICbqN6983B,"ANNA, Lazza",BBE (feat. Lazza),Universal Music Italia srL.,4,154,41,397267,7,Italy
175,176,spotify:track:0gtXJqBpuLg3NN4nOXIi1T,"Boro, Tony Boy",A Casa (feat. Tony Boy),Universal Music Italia srL.,41,96,3,395969,7,Italy
176,177,spotify:track:39efIaQFmERjt8U71FrJzs,Adriano Celentano,L'Emozione Non Ha voce (Io Non So Parlar D'Amore),Universal Music Italia srL.,177,-1,1,393432,7,Italy
177,178,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,81,133,19,393323,7,Italy
178,179,spotify:track:25G6u0xZ3sWshDggxZ9Jjp,Tony Effe,ICON,Universal Music Italia srL.,21,-1,37,391294,7,Italy
179,180,spotify:track:3KqIOF2HTFEwz0HmErwOYG,"Lazza, Sfera Ebbasta",FENTANYL (feat. Sfera Ebbasta),Universal Music Italia srL.,1,155,21,389000,7,Italy
180,181,spotify:track:2fgOUiGsgelBOjH8ZTSJHs,"Tony Boy, ANNA",Codeine (feat. ANNA),Warner Music,34,163,11,386941,7,Italy
181,182,spotify:track:7KTseTI8UdMT4WUIOmjTQC,"TY1, Kid Yugi, Nerissima Serpe","MONOPOLIO (feat. Kid Yugi, Nerissima Serpe)",Thaurus,85,177,55,383983,7,Italy
182,183,spotify:track:5nqOdSrqurNq8ejE7Ujc9l,Kid Yugi,Il Filmografo,Universal Music Italia srL.,97,192,38,383619,7,Italy
183,184,spotify:track:3NLdcu14EPntcZIn3mxSR7,"Kid Yugi, Night Skinny, Tony Boy",Sintetico (feat. Tony Boy),Universal Music Italia srL.,76,172,70,381195,7,Italy
184,185,spotify:track:6bzGrlf9EaFBGg9fC8Nd2H,"Tony Boy, Glocky",Wet (feat. Glocky),Warner Music,25,148,4,379892,7,Italy
185,186,spotify:track:6OCnAtM8oa0JymErlTYXxG,"Astro, ANNA",1 MOMENTO (feat. ANNA),Warner Music,6,135,20,378519,7,Italy
186,187,spotify:track:5WssaPhjCCUFBMk9PpnHYj,"Sfera Ebbasta, Elodie",Anche Stasera,Universal Music Italia srL.,5,167,62,376193,7,Italy
187,188,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,120,158,13,375592,7,Italy
188,189,spotify:track:3PYYiqmhooCNCGiiPTM5zS,"Elisa, Calcutta ",Se Piovesse Il Tuo Nome - con Calcutta,Universal Music Italia srL.,60,-1,35,373875,7,Italy
189,190,spotify:track:0GFkLnsRGqtkd23dFWpoI0,"Lele Blade, Geolier, Dele, Poison Beatz",HEETS (feat. Geolier),Warner Music,5,147,17,372342,7,Italy
190,191,spotify:track:4q4q8ib0uKBGC7pF9mPFIJ,"Olly, Juli",Un'altra volta,Epic,186,-1,2,369834,7,Italy
191,192,spotify:track:5JgTIfS7FfSE9tuebzX8HC,"Night Skinny, Nerissima Serpe, Papa V",Tessera sanitaria (feat. Nerissima Serpe & Papa V),Universal Music Italia srL.,7,197,19,369675,7,Italy
192,193,spotify:track:0mHC3BK9vFGoEU0EcGPWRZ,Lazza,CENERE,Universal Music Italia srL.,1,175,96,369218,7,Italy
193,194,spotify:track:5LDmD4cFF0C8BCf3tVvyBW,"Tedua, Annalisa",Beatrice (feat. Annalisa),Epic,1,128,39,368500,7,Italy
194,195,spotify:track:4ObR0HIDnDfycaxGTALioH,"Geolier, Dat Boi Dee",CHE SOLE OGGI,Warner Music,15,159,13,366263,7,Italy
195,196,spotify:track:0wHW7nZlqZqbxnmTotTLGp,Marracash,POWER SLAP,Universal Music Italia srL.,1,168,10,366147,7,Italy
196,197,spotify:track:5oJVfPUHsD7A8bZtKVqgL2,"Geolier, Ultimo, Takagi & Ketra",L'ULTIMA POESIA (feat. Ultimo),Warner Music,2,166,48,365634,7,Italy
197,198,spotify:track:6zaqjLbBdfkdHUWtQzvrK2,Marco Masini,Bella stronza,Ricordi,198,-1,1,365173,7,Italy
198,199,spotify:track:4elAiEgBssziHLfCrBoEA2,"Cesare Cremonini, Luca Carboni",San Luca (feat. Luca Carboni),Universal Music Italia srL.,54,138,12,364627,7,Italy
199,200,spotify:track:79wDKThuLEgiQwJ0onVs3s,"Tony Boy, Shiva",Perdono (feat. Shiva),Warner Music,7,176,11,361710,7,Italy
0,1,spotify:track:5pNm9cYzWaAtoihxILG3cw,"Olly, Juli",Balorda nostalgia,Epic,1,1,3,9529033,8,Italy
1,2,spotify:track:6bfy5e5jWNcNSFAJzsMPED,Fedez,BATTITO,Warner Music,2,2,3,6565892,8,Italy
2,3,spotify:track:5sFbAYktReH4AJbATsGAw8,Lucio Corsi,Volevo essere un duro,Universal Music Italia srL. (Sugar),3,3,3,6411715,8,Italy
3,4,spotify:track:5tOBPD3zL9kWpeELqkzwJC,Giorgia,LA CURA PER ME,Epic,4,5,3,5848113,8,Italy
4,5,spotify:track:25VdEndwyUDs0DbpfCMfKD,Achille Lauro,Incoscienti Giovani,Warner Music,4,4,3,5573160,8,Italy
5,6,spotify:track:177cKZBT80QEPlrSS4nLw9,"Shablo, Guè, Joshua, Tormento","La Mia Parola (feat. Guè, Joshua, Tormento)",Universal Music Italia srL.,6,8,3,4799644,8,Italy
6,7,spotify:track:4RTMLSmkfK9kqKlmTPGRzo,Bresh,La tana del granchio,Epic,6,6,3,4428531,8,Italy
7,8,spotify:track:2C46EwfXY2ijlt7BfBY5mi,Rose Villain,fuorilegge,Warner Music,7,7,3,4307626,8,Italy
8,9,spotify:track:0A9FAzeaUEMHB68FPk3GYc,Coma_Cose,CUORICINI,Warner Music,9,9,3,3798571,8,Italy
9,10,spotify:track:2BptnzpcLO9NAdNdKh2rZy,Rkomi,il ritmo delle cose.,Universal Music Italia srL.,10,12,3,3568930,8,Italy
10,11,spotify:track:5M8Z823Sb2BhMpecHksN0T,Serena Brancale,ANEMA E CORE,Warner Music,11,18,3,3076545,8,Italy
11,12,spotify:track:5bArDgxe1cvT6GPTz9x07Y,Brunori Sas,L'albero delle noci,Universal Music Italia srL.,12,13,3,3040375,8,Italy
12,13,spotify:track:3yxTuWxBZ2T7qKcj29l7xj,Elodie,Dimenticarsi alle 7,Universal Music Italia srL.,11,11,3,2878697,8,Italy
13,14,spotify:track:06ZV0oxrmuVf6rThhGtxxy,The Kolors,TU CON CHI FAI L'AMORE,Warner Music,14,19,3,2776378,8,Italy
14,15,spotify:track:3hjG2x6wWyJ84ue7GESTVR,Tony Effe,DAMME 'NA MANO,Universal Music Italia srL.,3,10,3,2759732,8,Italy
15,16,spotify:track:234fOFiPU3zFTgkPNg5nX5,Irama,Lentamente,Warner Music,14,14,3,2644707,8,Italy
16,17,spotify:track:5stOy3oDM1OahBHWHHBOF4,Willie Peyote,Grazie ma no grazie,Universal Music Italia srL.,15,15,3,2519751,8,Italy
17,18,spotify:track:2hOVaWpnPpTdqvaRTvI9L5,Gaia,CHIAMO IO CHIAMI TU,Columbia,17,17,3,2491874,8,Italy
18,19,spotify:track:2WiYCsnOxE29r8Y8gV9aVA,Sarah Toscano,Amarcord,Warner Music,19,21,3,2290881,8,Italy
19,20,spotify:track:4X4R6qsIicxIQIFbnDcJLO,"Olly, Juli",Scarabocchi,Epic,4,23,18,2152279,8,Italy
20,21,spotify:track:3AsxA8OP70vvXHhhR4zKoR,Noemi,Se t'innamori muori,Columbia,16,16,3,2115213,8,Italy
21,22,spotify:track:5nFyfjGy6AMZqkW0OMUWJJ,"Olly, Angelina Mango, Juli",Per due come noi,Epic,1,29,25,2079311,8,Italy
22,23,spotify:track:1ej2NcW0CHnscPp1RZpr1V,"Olly, Juli",Devastante,Epic,9,27,51,1997766,8,Italy
23,24,spotify:track:75Y6WgUldQN8mipAVLy8KJ,"Olly, Juli",Quei ricordi là,Epic,15,32,18,1692526,8,Italy
24,25,spotify:track:1CGqE43Inhm54oPCMrgF7S,SETTEMBRE,VERTEBRE,Isola degli Artisti,22,22,13,1647527,8,Italy
25,26,spotify:track:2qgKFtVm0Ls6WC72sm9ELe,"Fedez, Marco Masini, FT Kings",BELLA STRONZA,Warner Music,26,34,2,1646581,8,Italy
26,27,spotify:track:5MJc4IVIt17xEt6angtZcq,Lazza,BUIO DAVANTI,Universal Music Italia srL.,3,39,23,1615129,8,Italy
27,28,spotify:track:2L16IuIQgLL1HupWGN4F4t,Cesare Cremonini,Ora che non ho più te,Universal Music Italia srL.,1,40,23,1606764,8,Italy
28,29,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,37,7,1595056,8,Italy
29,30,spotify:track:2UcDX4rO9NITHO9ted6KUL,Modà,Non ti dimentico,Warner Music,26,26,3,1593245,8,Italy
30,31,spotify:track:2gI2IA7QGtzKZKuahon3W1,Achille Lauro,Amore Disperato,Warner Music,5,36,23,1535689,8,Italy
31,32,spotify:track:3BJ5P3bL0Q8OUemXVwjucQ,Rocco Hunt,MILLE VOTE ANCORA,Epic,24,24,3,1519711,8,Italy
32,33,spotify:track:420QMNPnHsbAqkkxBt2ifJ,"RRARI DAL TACCO, Kid Yugi",BIANCA (feat. Kid Yugi),Universal Music Italia srL.,1,33,5,1507930,8,Italy
33,34,spotify:track:5IYSfCt4m9WX4LKNRl2ia9,Joan Thiele,Eco,RCA Numero Uno,31,31,3,1499948,8,Italy
34,35,spotify:track:2no1HLYjXuCpr4Gf4XVhXg,CLARA,FEBBRE,Warner Music,28,28,3,1436204,8,Italy
35,36,spotify:track:6cGhVnQAJRxGVsltCU06vF,Guè,Vibe,Universal Music Italia srL.,4,38,7,1435521,8,Italy
36,37,spotify:track:3fbwo3003OZitzByA6ppPP,Francesco Gabbani,Viva la vita,BMG Rights Management Italy S.R.L.,30,30,3,1411008,8,Italy
37,38,spotify:track:7Co4JFHHRVoAf9lCx37aGx,Francesca Michielin,Fango in Paradiso,Columbia,25,25,3,1350236,8,Italy
38,39,spotify:track:4MtjrbmBKdYRMTyEHqOUmM,Marracash,GLI SBANDATI HANNO PERSO,Universal Music Italia srL.,2,50,11,1338531,8,Italy
39,40,spotify:track:1QcmAp6Ev2HuYxKujUwnw0,Alfa,il filo rosso,Artist First,2,47,19,1317777,8,Italy
40,41,spotify:track:0h3w9Sr1gToqxA9gIs5O39,Gabry Ponte,Tutta L'Italia,Warner Music,41,61,2,1274612,8,Italy
41,42,spotify:track:5pYy054Wcuj9CFdDIxZSVU,"Olly, Juli",Menomale che c'è il mare,Epic,42,42,27,1274546,8,Italy
42,43,spotify:track:0tNVbYUSaIAueDcwd2Pobz,Simone Cristicchi,Quando sarai piccola,Dueffel Music,20,20,3,1253532,8,Italy
43,44,spotify:track:1j58NLQYaQsLW1eYppRI02,Lucio Corsi,Tu sei il mattino,Universal Music Italia srL. (Sugar),44,46,2,1219860,8,Italy
44,45,spotify:track:41lOxc6ARYZPXpKeMWcHsD,Pinguini Tattici Nucleari,Islanda,Epic,1,48,15,1206843,8,Italy
45,46,spotify:track:62OO2X47vPk5WxTx68HDqg,"Artie 5ive, Niky Savage",BAMBOLA (feat. Niky Savage),Warner Music,2,49,11,1162670,8,Italy
46,47,spotify:track:2DkiFEQ1ihXcYKaIRsfGFp,Marracash,LEI,Universal Music Italia srL.,1,54,11,1095877,8,Italy
47,48,spotify:track:3w73qvCSGWPCx7w1UMIh6e,Capo Plaza,Lo So Che,Warner Music,34,60,14,1084406,8,Italy
48,49,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,3,56,8,1071539,8,Italy
49,50,spotify:track:00URgxWgyVoybGLhhmKr7g,"Baby Gang, Omega, Higashi, Roberto Ferrante",Tu Me Quieres - Prod. by Higashi x Roberto Ferrante,Baby Gang / Planet Records [Powered by Planet Distribution],10,55,24,996868,8,Italy
50,51,spotify:track:1aT87zstUEwwv62feXL6Gi,Marcella Bella,Pelle diamante,BMG Rights Management Italy S.R.L.,35,35,3,938802,8,Italy
51,52,spotify:track:5wxGfq3mQTlvYpON9F2wSu,"SLF, MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Frezza","PEZZI DA NOVANTA (feat. MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Frezza)",Warner Music,29,52,5,919355,8,Italy
52,53,spotify:track:3EJSUFQGUaTm4Km2Zri1Zp,"Juli, Emma, Olly",HO VOGLIA DI TE,Universal Music Italia srL.,15,57,37,916615,8,Italy
53,54,spotify:track:7LjhTVncMxoH9X6KMWECgq,"Papa V, Nerissima Serpe, Shiva, Night Skinny, Fritu",Wop Wop (feat. Shiva),UNIKAL,2,58,6,915958,8,Italy
54,55,spotify:track:4GkgNC3bpLqXyuxWvlNfKI,"Guè, Rose Villain",Oh Mamma Mia (feat. Rose Villain),Universal Music Italia srL.,2,62,7,896832,8,Italy
55,56,spotify:track:62UEDjQEgBx7GDKDiSoz3i,Tananai,BOOSTER,Universal Music Italia srL.,44,70,16,846475,8,Italy
56,57,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,12,64,19,836428,8,Italy
57,58,spotify:track:1GVDt0vn0wJ1QemPfMEWTU,Ghali,Niente Panico,Warner Music,16,77,20,836152,8,Italy
58,59,spotify:track:1IkzT4wzFJRbFOmKOSqTen,"Geolier, Takagi & Ketra, Dat Boi Dee",EPISODIO D'AMORE,Warner Music,7,75,38,832820,8,Italy
59,60,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,5,74,35,827589,8,Italy
60,61,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,20,63,28,814636,8,Italy
61,62,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",50,51,17,808536,8,Italy
62,63,spotify:track:44tBffPLYUMKzZrKXXRaKn,"Bresh, Cristiano De André",Crêuza de mä - live version,Epic,63,-1,1,789696,8,Italy
63,64,spotify:track:6uFaYYmb5ngSlqLNxsBMzs,"Simba La Rue, FT Kings",CAZZI MIEI,Warner Music,20,67,4,771148,8,Italy
64,65,spotify:track:1RZQfURtYA7RYzontyWTI5,"Guè, Artie 5ive",Akrapovič (feat. Artie 5ive),Universal Music Italia srL.,4,68,7,770335,8,Italy
65,66,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",23,73,16,758426,8,Italy
66,67,spotify:track:2z9FUHRkbkV4BObNzbHsFU,Damiano David,Born With a Broken Heart,Sony Music Italy / Arista Records,31,65,18,740822,8,Italy
67,68,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,23,82,7,728308,8,Italy
68,69,spotify:track:5eSC7faDYHxnklPjcxZjD6,Marracash,BRAVI A CADERE - I polmoni,Universal Music Italia srL.,8,107,98,727760,8,Italy
69,70,spotify:track:1nLGeFQuY7PFxrou3ezEvP,Sal Da Vinci,Rossetto e caffè,Cose Production srl,10,83,33,719131,8,Italy
70,71,spotify:track:2toyDDWentmjZTyojLVXfP,"Olly, Juli",I cantieri del Giappone,Epic,69,69,10,703878,8,Italy
71,72,spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,Lady Gaga,Abracadabra,Interscope Records,33,79,4,694832,8,Italy
72,73,spotify:track:7BeZyW4hVjeCocSLwDrCME,"Geolier, Michelangelo","I P’ ME, TU P’ TE",Warner Music,1,88,56,689867,8,Italy
73,74,spotify:track:6Ajvu1afirjocbZK934qqh,"Simba La Rue, Tony Boy, FT Kings",AYAHUASCA (feat. Tony Boy),Warner Music,1,66,8,687584,8,Italy
74,75,spotify:track:3XOcMFFT6Oo2ZCXLJ9lqdT,"Geolier, Rose Villain, Poison Beatz",TU ED IO (feat. Rose Villain),Warner Music,8,92,14,683021,8,Italy
75,76,spotify:track:5IVog5NE9Ccw4cLrOqXSUG,"Paky, Simba La Rue",Gangsta Shit (feat. Simba La Rue),Warner Music,10,72,6,675899,8,Italy
76,77,spotify:track:5niBKNtMNJTSPLTCBTc3wr,Jovanotti,Un mondo a parte,Universal Music Italia srL.,77,97,2,660212,8,Italy
77,78,spotify:track:2l4NKSQbBA3sV0nxpNjSkj,Lazza,100 MESSAGGI,Universal Music Italia srL.,1,90,53,659155,8,Italy
