,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
80,81,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,3,78,41,85019,7,Switzerland
81,82,spotify:track:0A9FAzeaUEMHB68FPk3GYc,Coma_Cose,CUORICINI,Warner Music,82,-1,1,85004,7,Switzerland
82,83,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,27,54,4,84970,7,Switzerland
83,84,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,4,69,12,84338,7,Switzerland
84,85,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,21,102,25,84236,7,Switzerland
85,86,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,39,59,59,83551,7,Switzerland
86,87,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,42,89,43,83417,7,Switzerland
87,88,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,19,71,79,83401,7,Switzerland
88,89,spotify:track:2Uts1QFB4u2YNIMiqcb4de,"Kendrick Lamar, AZ Chike",peekaboo (feat. azchike),"pgLang, under exclusive license to Interscope Records",89,130,3,83328,7,Switzerland
89,90,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,90,92,16,81992,7,Switzerland
90,91,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,15,57,9,81856,7,Switzerland
91,92,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,67,82,8,80861,7,Switzerland
92,93,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,24,64,12,80286,7,Switzerland
93,94,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,13,88,224,80079,7,Switzerland
94,95,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,66,77,203,80009,7,Switzerland
95,96,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,3,62,39,79887,7,Switzerland
96,97,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,1,84,49,79764,7,Switzerland
97,98,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,7,85,322,78979,7,Switzerland
98,99,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,1,91,130,78453,7,Switzerland
99,100,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,14,104,75,78027,7,Switzerland
100,101,spotify:track:6WpRQIRWVfmaS6gr22Zxh0,"Der Heimer, Symba, SDP",Angels Sippen Mashup,Der Heimer,101,-1,1,77800,7,Switzerland
101,102,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,14,68,7,77738,7,Switzerland
102,103,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,30,90,323,77722,7,Switzerland
103,104,spotify:track:4495xO2HkmqoYIxQO2FvAH,Jazeek,Ma Baby,NINETYNINE MUSIC x Good Kid Records x Ventura Records,3,70,15,77715,7,Switzerland
104,105,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,7,98,68,76017,7,Switzerland
105,106,spotify:track:6393yGahSJ9slVdOwSxOVR,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,80,80,2,75771,7,Switzerland
106,107,spotify:track:7cMhicmOIwfJlWURl90AOc,Noizy,Follow You,Southeast Records x Ventura Records,7,79,15,75731,7,Switzerland
107,108,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",52,93,25,75389,7,Switzerland
108,109,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,10,86,216,75217,7,Switzerland
109,110,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,3,107,58,75171,7,Switzerland
110,111,spotify:track:78O33U6jbQtNiNfbkZudpd,"Lil Wayne, Drake",She Will,CM/Republic,111,113,4,75048,7,Switzerland
111,112,spotify:track:177cKZBT80QEPlrSS4nLw9,"Shablo, Guè, Joshua, Tormento","La Mia Parola (feat. Guè, Joshua, Tormento)",Universal Music Italia srL.,112,-1,1,74383,7,Switzerland
112,113,spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Sabrina Carpenter,Busy Woman,Island Records,113,-1,1,73967,7,Switzerland
113,114,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,96,110,73795,7,Switzerland
114,115,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,4,95,81,73233,7,Switzerland
115,116,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,Kid Ina Korner / Interscope,45,108,157,73183,7,Switzerland
116,117,spotify:track:2BptnzpcLO9NAdNdKh2rZy,Rkomi,il ritmo delle cose.,Universal Music Italia srL.,117,-1,1,71529,7,Switzerland
117,118,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,23,99,58,71421,7,Switzerland
118,119,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,42,100,14,71370,7,Switzerland
119,120,spotify:track:2J2Z1SkXYghSajLibnQHOa,Sia,Unstoppable,Monkey Puzzle Records/RCA Records,53,114,173,70860,7,Switzerland
120,121,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,27,81,6,70781,7,Switzerland
121,122,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,27,119,187,70693,7,Switzerland
122,123,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,2,169,53,70425,7,Switzerland
123,124,spotify:track:4u43I0LP2Xf85OAS85eG0R,"PARTYNEXTDOOR, Drake",CN TOWER,OVO Sound,124,-1,1,70216,7,Switzerland
124,125,spotify:track:4rTPLtqJxa4UtCBkdMwSp6,"Kygo, Ava Max",Whatever,Kygo/RCA Records,14,105,56,70189,7,Switzerland
125,126,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,3,117,120,69797,7,Switzerland
126,127,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,163,257,69668,7,Switzerland
127,128,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,Streamline/Interscope,128,134,8,69427,7,Switzerland
128,129,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,22,124,112,69390,7,Switzerland
129,130,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",21,66,43,69293,7,Switzerland
130,131,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,27,115,63,68566,7,Switzerland
131,132,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,104,164,20,68548,7,Switzerland
132,133,spotify:track:3vE9tuRoHiyNPG5HJQLgNd,L2B,Pélican,Universal Music Distribution Deal,133,-1,1,68468,7,Switzerland
133,134,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),123,141,12,68462,7,Switzerland
134,135,spotify:track:0ZfByLXCeKchuj7zi1CJ0S,Milky Chance,Stolen Dance,Stoned In Paradise,125,156,68,68360,7,Switzerland
135,136,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,99,152,185,68147,7,Switzerland
136,137,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",15,133,190,67604,7,Switzerland
137,138,spotify:track:5bArDgxe1cvT6GPTz9x07Y,Brunori Sas,L'albero delle noci,Universal Music Italia srL.,138,-1,1,67547,7,Switzerland
138,139,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,1,148,313,67310,7,Switzerland
139,140,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,93,121,24,67192,7,Switzerland
140,141,spotify:track:0Xh6R6XLoTDRBYriQRgkHj,"David Guetta, Kid Cudi",Memories (feat. Kid Cudi),Parlophone (France),68,-1,55,66566,7,Switzerland
141,142,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,43,162,10,66537,7,Switzerland
142,143,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,11,146,368,66462,7,Switzerland
143,144,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,27,127,353,66395,7,Switzerland
144,145,spotify:track:3mfER4ORePHvN35cbZ3dkV,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,2,143,185,66381,7,Switzerland
145,146,spotify:track:6leQi7NakJQS1vHRtZsroe,Pashanim,Mittelmeer,Urban,3,150,35,66239,7,Switzerland
146,147,spotify:track:2mP6y6A4quVs0RqEfrzePh,"Kidda, Yll Limani",inati,TOW RECORDS,52,52,2,66195,7,Switzerland
147,148,spotify:track:1B62o4CbdL9ckGvwsz2cgn,SYML,Where's My Love,Nettwerk Music Group,88,142,64,66085,7,Switzerland
148,149,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"GIMS, Morad",Seya,Sativa Music,16,137,54,66018,7,Switzerland
149,150,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,96,110,9,65967,7,Switzerland
150,151,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,WM Germany,31,161,28,65919,7,Switzerland
151,152,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,82,109,25,65915,7,Switzerland
152,153,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,40,131,35,65620,7,Switzerland
153,154,spotify:track:2mEMKgLqH3VZaSYO7iYCzp,David Kushner,Daylight,Miserable Music Group,1,138,96,65545,7,Switzerland
154,155,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,1,136,81,65533,7,Switzerland
155,156,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,4,120,79,65274,7,Switzerland
156,157,spotify:track:315aBOUD3xtj7sUMXtRgMV,Benson Boone,In The Stars,"Night Street Records, Inc./Warner Records Inc.",38,112,48,65181,7,Switzerland
157,158,spotify:track:31GuchlWfyBocMB6Dboax4,Patent Ochsner,Stäffisburg,Universal Music GmbH,51,122,4,64815,7,Switzerland
158,159,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,3,196,225,64712,7,Switzerland
159,160,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,101,126,21,64692,7,Switzerland
160,161,spotify:track:2zsb697TLzjzMcRyhmuHt4,LACAZETTE,MNG,LACAZETTE,15,73,4,64678,7,Switzerland
161,162,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,139,272,64305,7,Switzerland
162,163,spotify:track:4odiyU3myG29Ld0wurMfE8,Sean Paul,She Doesn't Mind,Atlantic Records,163,-1,1,64250,7,Switzerland
163,164,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,123,171,18,64046,7,Switzerland
164,165,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,Always Remember Us This Way,A Star is Born OST,23,149,117,63438,7,Switzerland
165,166,spotify:track:2N66X8ltrzANr0o6rfwIRi,Cigarettes After Sex,Apocalypse,Partisan Records,32,140,40,63408,7,Switzerland
166,167,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,36,160,22,63148,7,Switzerland
167,168,spotify:track:1d4VELKuRjmSWWXSssqLjL,Jazeek,LV,NINETYNINE MUSIC x Good Kid Records x Ventura Records,49,49,2,63067,7,Switzerland
168,169,spotify:track:1cXo8i9dgutdqjhjz3Zwqq,"Zartmann, Drumla, Dauner",eehhhyyy,Bamboo Artists/Epic,101,183,11,63058,7,Switzerland
169,170,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,15,106,7,63048,7,Switzerland
170,171,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,78,129,13,62930,7,Switzerland
171,172,spotify:track:0lHAMNU8RGiIObScrsRgmP,"David Guetta, Sia",Titanium (feat. Sia),Parlophone (France),153,187,9,62738,7,Switzerland
172,173,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,64,116,29,62425,7,Switzerland
173,174,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,52,154,8,62380,7,Switzerland
174,175,spotify:track:5Nz7hI3cCOHmMR4vSLJ1An,Drake,GIMME A HUG,OVO Sound,175,-1,1,62323,7,Switzerland
175,176,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,111,193,34,61993,7,Switzerland
176,177,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,155,110,61857,7,Switzerland
177,178,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,GIMS,Est-ce que tu m'aimes ? - Pilule bleue,Jive Epic,40,157,22,61776,7,Switzerland
178,179,spotify:track:4pftaoQbbheCXSdleWIeDK,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,17,103,5,61619,7,Switzerland
179,180,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,92,151,123,61506,7,Switzerland
180,181,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,57,166,119,61476,7,Switzerland
181,182,spotify:track:7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,Epic,101,185,28,61380,7,Switzerland
182,183,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Sultans Of Swing,EMI,153,191,7,61310,7,Switzerland
183,184,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,14,170,50,60692,7,Switzerland
184,185,spotify:track:3ejfcz0QPyV717Vd3ta04V,Calvin Harris,My Way,Columbia,21,199,29,60624,7,Switzerland
185,186,spotify:track:06ZV0oxrmuVf6rThhGtxxy,The Kolors,TU CON CHI FAI L'AMORE,Warner Music,186,-1,1,60606,7,Switzerland
186,187,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,-1,70,60288,7,Switzerland
187,188,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,Warner Records,4,174,22,60189,7,Switzerland
188,189,spotify:track:2ENexcMEMsYk0rVJigVD3i,Rihanna,Only Girl (In The World),Def Jam Recordings,174,195,3,60101,7,Switzerland
189,190,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,1,173,37,60075,7,Switzerland
190,191,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,2,118,136,60020,7,Switzerland
191,192,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Summertime Sadness,Polydor Records,71,168,115,59962,7,Switzerland
192,193,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,54,165,10,59821,7,Switzerland
193,194,spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,"Rihanna, Calvin Harris",We Found Love,Def Jam Recordings,77,-1,69,59735,7,Switzerland
194,195,spotify:track:2T3jgoAMbBXiMMD8pSc6QL,Amy Macdonald,This Is The Life,EMI,77,-1,60,59518,7,Switzerland
195,196,spotify:track:3xWGA8pa0IKFI7IMPri4P0,Ed Sheeran,Shivers,Atlantic Records UK,1,-1,133,59365,7,Switzerland
196,197,spotify:track:4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,Interscope,50,178,160,59183,7,Switzerland
197,198,spotify:track:0d28khcov6AiegSCpG5TuT,"Gorillaz, De La Soul",Feel Good Inc.,Parlophone UK,122,182,7,59029,7,Switzerland
198,199,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,RCA Records Label,96,189,44,58882,7,Switzerland
199,200,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Pitbull, Kesha",Timber,Mr.305/Polo Grounds Music/RCA Records,101,-1,36,58689,7,Switzerland
0,1,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,1,19,364400,8,Switzerland
1,2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,3,28,302140,8,Switzerland
2,3,spotify:track:36w8f4Cl7JqTbFDamAdq8Q,AYLIVA,Wie?,Whiteheart Records/Warner Music Central Europe,3,-1,1,286560,8,Switzerland
3,4,spotify:track:4x7j9ed3FRH6CHj27kiTQ3,Oimara,Wackelkontakt,stereopolrecords / ZEITGEIST for Virgin Records,4,5,5,281984,8,Switzerland
4,5,spotify:track:6yT1Qf1EKbUfiROeOWtzeN,"Bausa, Jazeek",Wenn der Himmel weint,BAUSA / Warner Music Central Europe,5,-1,1,272847,8,Switzerland
5,6,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,4,8,272582,8,Switzerland
6,7,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",2,2,32,261444,8,Switzerland
7,8,spotify:track:6j8OrKDQHxXakjA7KKbWzj,Zartmann,tau mich auf,Bamboo Artists/Epic,7,10,4,251611,8,Switzerland
8,9,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,9,19,247282,8,Switzerland
9,10,spotify:track:3COS5kuid5EKAfN2klE84V,Sosa La M,Northside,GOLD LEAGUE,10,-1,1,229330,8,Switzerland
10,11,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,5,8,12,219217,8,Switzerland
11,12,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,12,14,3,196615,8,Switzerland
12,13,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,3,12,41,196465,8,Switzerland
13,14,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,14,21,8,195923,8,Switzerland
14,15,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,11,58,192098,8,Switzerland
15,16,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,5,7,31,186994,8,Switzerland
16,17,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,2,13,8,183825,8,Switzerland
17,18,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,13,24,24,170237,8,Switzerland
18,19,spotify:track:5pNm9cYzWaAtoihxILG3cw,"Olly, Juli",Balorda nostalgia,Epic,6,6,2,167995,8,Switzerland
19,20,spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,Lady Gaga,Abracadabra,Interscope Records,5,18,4,167595,8,Switzerland
20,21,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,2,19,22,160207,8,Switzerland
21,22,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,2,28,69,150341,8,Switzerland
22,23,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,3,22,26,145977,8,Switzerland
23,24,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,8,27,32,145460,8,Switzerland
24,25,spotify:track:4CPuDVC8jhhK6lA2DIt8Cf,"LISA, Doja Cat, RAYE",Born Again (feat. Doja Cat & RAYE),Lloud Co./RCA Records,13,20,3,144872,8,Switzerland
25,26,spotify:track:7CwJ8o9FdExCbIuLCnsHK8,"Der Heimer, Symba, SDP",Angels Sippen Mashup,Der Heimer,26,101,2,142966,8,Switzerland
26,27,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,14,30,297,142795,8,Switzerland
27,28,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,1,26,25,141818,8,Switzerland
28,29,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,5,23,8,141472,8,Switzerland
29,30,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",15,15,13,139840,8,Switzerland
30,31,spotify:track:1XhEwA9KL44MtKNfHEc2NJ,"Eno, Dardan, Daniel Slump",WER MACHT PARA 3,Warner Music Central Europe,31,-1,1,137930,8,Switzerland
31,32,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,6,31,36,137100,8,Switzerland
32,33,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",17,17,13,134018,8,Switzerland
33,34,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,11,25,40,131222,8,Switzerland
34,35,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,2,32,46,127293,8,Switzerland
35,36,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,36,71,3,124583,8,Switzerland
36,37,spotify:track:4il87YHqSV9UqbBkXM7z7m,Tate McRae,Sports car,RCA Records Label,27,83,5,121726,8,Switzerland
37,38,spotify:track:2FGKofI4AJN91ofBNDmWWB,"Wale, Sam Dew",LoveHate Thing (feat. Sam Dew),MMG/Atlantic,34,34,4,120132,8,Switzerland
38,39,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,22,46,32,119851,8,Switzerland
39,40,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,1,40,49,117353,8,Switzerland
40,41,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,18,44,146,116540,8,Switzerland
41,42,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,1,42,38,116284,8,Switzerland
42,43,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,8,39,45,116240,8,Switzerland
43,44,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,3,38,217,116146,8,Switzerland
44,45,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,24,37,38,116087,8,Switzerland
45,46,spotify:track:61lNxSCj38lvmZjJZuhXSt,reezy,SABÍA QUE NO,Four Music/Teenager Forever,5,35,7,114602,8,Switzerland
46,47,spotify:track:6bfy5e5jWNcNSFAJzsMPED,Fedez,BATTITO,Warner Music,16,16,2,113640,8,Switzerland
47,48,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,17,50,42,113144,8,Switzerland
48,49,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,8,33,8,111909,8,Switzerland
49,50,spotify:track:541sN2qNfIlllGn9nGOQoC,Tate McRae,Revolving door,RCA Records Label,50,-1,1,111165,8,Switzerland
50,51,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,41,52,108729,8,Switzerland
51,52,spotify:track:2uBKQbVcw8G9m34lGYM6VA,GIMS,NINAO,Play Two,52,-1,1,107525,8,Switzerland
52,53,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,FloyyMenor under exclusive license to UnitedMasters LLC,41,51,26,107318,8,Switzerland
53,54,spotify:track:4liOLSxxEllQ61qaR4pFJL,L2B,Pélican,Universal Music Distribution Deal,54,133,2,102780,8,Switzerland
54,55,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,5,48,132,101636,8,Switzerland
55,56,spotify:track:4xvEn1vhrF9JbPFWqTXsH4,"Tate McRae, The Kid LAROI",I know love (feat. The Kid LAROI),RCA Records Label,56,-1,1,99044,8,Switzerland
56,57,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,2,45,17,98473,8,Switzerland
