,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
50,51,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,25,39,17,405629,3,Netherlands
51,52,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,37,37,5,391402,3,Netherlands
52,53,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,2,41,33,383360,3,Netherlands
53,54,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,22,42,56,374861,3,Netherlands
54,55,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,51,51,2,372557,3,Netherlands
55,56,spotify:track:6QOSsq9F1yR9ka8ZbgAYmI,Kensington,A Moment,"Universal Music, a division of Universal International Music BV",56,-1,1,371395,3,Netherlands
56,57,spotify:track:31EsbpCFl01yQtLncNdjSz,Roxy Dekker,Industry Plant,Warner Music Benelux,1,99,17,370936,3,Netherlands
57,58,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,10,53,30,370758,3,Netherlands
58,59,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,31,46,349,361199,3,Netherlands
59,60,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,26,50,133,349979,3,Netherlands
60,61,spotify:track:2rpIkmBVX8wCsGcJytW9IY,Frenna,NASA,Top Notch Music BV,16,48,17,348635,3,Netherlands
61,62,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,54,212,344966,3,Netherlands
62,63,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,49,47,340320,3,Netherlands
63,64,spotify:track:1B7xiLBhKRBpD5KlnEWtrR,Cameron Whitcomb,Medusa,Atlantic Records,64,98,3,332484,3,Netherlands
64,65,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,36,56,22,331851,3,Netherlands
65,66,spotify:track:6eldmQ56gAtXN55c7MuH8N,"Hekje31, JayKoppig, J.FIZ, Ksix, Dior",Vaag - REMIX,Hekje31,2,47,16,330199,3,Netherlands
66,67,spotify:track:4vW57jBzQQ8Q9MwUibzmir,Frenna,PRETTY GIRLS,Top Notch Music BV,2,57,45,325897,3,Netherlands
67,68,spotify:track:3dWSdaGd1XkB3J6xxsr8Zu,"Donnie, Marco Schuitmaker, Russo, LA$$A",Losse Pols,8ball Music / Maradonnie / Dino Music / Van De Watermakers,24,52,6,325891,3,Netherlands
68,69,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,42,58,88,325205,3,Netherlands
69,70,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,54,65,46,324711,3,Netherlands
70,71,spotify:track:0wUmqryk6MdL2k5yDVGnk8,Yves Berendse,Zin In Jou,Dino Music,58,69,35,319471,3,Netherlands
71,72,spotify:track:3sD4qj9SDkPFyNOFHPPiuh,"Cor, Boef",Vergeef Mij,Noah's Ark BV,72,-1,1,311576,3,Netherlands
72,73,spotify:track:7flLhzZtbPYAKRSbBrn69x,Hannah Mae,Waterdicht,"Universal Music, a division of Universal International Music BV",6,60,56,311529,3,Netherlands
73,74,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,12,64,42,308381,3,Netherlands
74,75,spotify:track:2C2vSufLm1wLq2GjDH3iMh,Marco Schuitmaker,Engelbewaarder,Dino Music,1,66,107,306733,3,Netherlands
75,76,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,51,61,67,304917,3,Netherlands
76,77,spotify:track:5emD8K39MmotlCLOx9qzCH,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,77,-1,1,304455,3,Netherlands
77,78,spotify:track:6vDxjNLrehdIkaHQ8nMkaF,"Froukje, S10",Ik Haat Hem Voor Jou,Noah's Ark BV,5,82,20,299031,3,Netherlands
78,79,spotify:track:48WJ59hCbP0PwhZVGgLoS3,Senna,Kleine Vogel,Dino Music,79,108,4,298918,3,Netherlands
79,80,spotify:track:5Nwh8kghoqebxmco5ZWbDt,"Gabry Ponte, Sean Paul, NATTI NATASHA",Born To Love Ya,Spinnin' Records,71,71,10,297633,3,Netherlands
80,81,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,4,63,37,295994,3,Netherlands
81,82,spotify:track:6i4roOAXcuHWfmFuYFXZti,Son Mieux,Have A Little Faith,"Universal Music, a division of Universal International Music BV",82,100,2,295711,3,Netherlands
82,83,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,1,67,64,295488,3,Netherlands
83,84,spotify:track:48kxfGK5XbO1eW8Cf4Vil7,Bankzitters,Entourage,Van De Watermakers,3,-1,34,294442,3,Netherlands
84,85,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,5,70,49,292198,3,Netherlands
85,86,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Sultans Of Swing,EMI,64,79,165,292131,3,Netherlands
86,87,spotify:track:4fWyBvLIPO68D2Ff87t1em,"Maan, Goldband",Stiekem,8ball Music,1,111,115,286438,3,Netherlands
87,88,spotify:track:0JjecOzaIzBTfIY35QGmgw,Myles Smith,Wait For You,RCA Records Label,53,68,18,286280,3,Netherlands
88,89,spotify:track:7BDorbvHZ7gcHwEZLu06eY,"Mensa, SRNO",chille guy,"Mensa/SKW Records, under exclusive license to Amuseio AB",16,-1,6,284770,3,Netherlands
89,90,spotify:track:7DGeMF5q4UHXYyElvAiO2j,LUNA,Dat Is Het Leven,LASER [BNL],8,77,20,284277,3,Netherlands
90,91,spotify:track:7K1BLb6MpvKuGEPpHw35mO,"David Guetta, Alesso, Madison Love",Never Going Home Tonight (feat. Madison Love),Parlophone UK,67,81,17,284143,3,Netherlands
91,92,spotify:track:6Swd0Th7cvQH4bywi4eHak,Bankzitters,Fluitend naar Huis,Warner Music Benelux,13,-1,4,283875,3,Netherlands
92,93,spotify:track:4pkb8SbRGeHAvdb87v9rpf,"Marshmello, Kane Brown",Miles On It,RCA Records Label Nashville,46,75,26,282629,3,Netherlands
93,94,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",2,76,53,279810,3,Netherlands
94,95,spotify:track:5bdBg1Gc6IrDRCFM1BiQx7,Bankzitters,Je Blik Richting Mij,Van De Watermakers,1,-1,48,278600,3,Netherlands
95,96,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,15,87,56,278072,3,Netherlands
96,97,spotify:track:2rzZ0IGxgrGUAPwrWn80z7,"Davina Michelle, Beste Zangers",Duurt Te Lang,Cornelis Music,1,91,294,278044,3,Netherlands
97,98,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Universal Music AB,16,83,56,276566,3,Netherlands
98,99,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,1,86,75,275958,3,Netherlands
99,100,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,43,88,85,275843,3,Netherlands
100,101,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,13,84,40,272315,3,Netherlands
101,102,spotify:track:3By566RxwlcEG4yOxdSlE9,"Jaap Reesema, Ronnie Flex, Trobi",Dag & Nacht,Cloud 9 Digital,102,-1,1,271271,3,Netherlands
102,103,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,49,101,152,270400,3,Netherlands
103,104,spotify:track:4l9D4NtXwmISiaQpiRgZHa,RONDÉ,Love Of My Life,"Universal Music, a division of Universal International Music BV",104,134,3,269580,3,Netherlands
104,105,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,23,85,37,269014,3,Netherlands
105,106,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,18,73,191,268730,3,Netherlands
106,107,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,78,78,30,267111,3,Netherlands
107,108,spotify:track:3FQ5BOtI48xiIjWesIXvET,Bankzitters,Bro Code,Warner Music Benelux,14,-1,6,265516,3,Netherlands
108,109,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,109,176,2,265500,3,Netherlands
109,110,spotify:track:3DMcsloRh5Rbf0oMBeMOhY,Bankzitters,Tijdmachine,Warner Music Benelux,17,-1,3,263792,3,Netherlands
110,111,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,55,96,105,263212,3,Netherlands
111,112,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,47,94,57,262706,3,Netherlands
112,113,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,90,90,10,262461,3,Netherlands
113,114,spotify:track:17yyT1a0ECahRrxTOOVndt,"Frenna, NOA",NASA - NOA Remix,Top Notch Music BV,44,118,8,262460,3,Netherlands
114,115,spotify:track:7D5vAulNfrQV6xEwzgH0OF,De Jeugd Van Tegenwoordig,Sterrenstof,UME - Global Clearing House,56,129,357,260456,3,Netherlands
115,116,spotify:track:3ZEZUgpOUO4Po0eXtBt4oF,Gregossan,MULALA,OJCARTEL,12,80,8,259271,3,Netherlands
116,117,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,114,114,47,259160,3,Netherlands
117,118,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,49,113,253,258977,3,Netherlands
118,119,spotify:track:295hepw2obbNmOfPOu56td,"Broederliefde, $hirak",Jungle,Top Notch Music BV,25,125,137,257525,3,Netherlands
119,120,spotify:track:0uOc3SO3ZkrNeL5khr4GUn,"De Poema's, Snelle, Acda en de Munnik, Van Dik Hout",Op Jou Heb Ik Gewacht,CTM Music,119,119,3,257200,3,Netherlands
120,121,spotify:track:7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Dancing In the Dark,Columbia,83,97,39,257189,3,Netherlands
121,122,spotify:track:47tS35fPyJjIHLk95OBeHc,Broederliefde,Dansvloerkiller,Top Notch Music BV,27,102,10,255683,3,Netherlands
122,123,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,8,106,42,254835,3,Netherlands
123,124,spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,XL Recordings,44,117,91,254554,3,Netherlands
124,125,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,125,143,2,254065,3,Netherlands
125,126,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",29,110,40,252470,3,Netherlands
126,127,spotify:track:2hCc09htDSAQobdmbYWryY,"FLEMMING, Zoë Tauran, Ronnie Flex",Alles Op Gevoel,CTM Music,2,104,55,247449,3,Netherlands
127,128,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,33,103,38,247150,3,Netherlands
128,129,spotify:track:6h6hSyEABJubJdCn7Y8hEE,Mart Hoogkamer,Ik Spaar Geen Centen,NRGY Music,39,130,18,244944,3,Netherlands
129,130,spotify:track:7nFkuKdjETGOdIZDBL78ou,Frenna,MARADONA,Top Notch Music BV,22,107,10,238674,3,Netherlands
130,131,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,78,131,69,238217,3,Netherlands
131,132,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,115,124,69,237516,3,Netherlands
132,133,spotify:track:78ZiXK0IZ1uiuCHUzFWmcl,"Tino Martin, Mart Hoogkamer",Hartslag Van De Stad,"Studio One/NRGY Music, under exclusive license to TWIM",13,128,68,234950,3,Netherlands
133,134,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),86,142,12,234733,3,Netherlands
134,135,spotify:track:1KZG1H1OCugGqIRmk1wF9m,"Sam Barber, Avery Anna",Indigo (feat. Avery Anna),Lockeland Springs/Atlantic,121,121,3,233769,3,Netherlands
135,136,spotify:track:4YnwFg1qB2E6euEB6a9v9q,"Douwe Bob, SERA",Could Have Been Us,"Universal Music, a division of Universal International Music BV",104,149,4,232573,3,Netherlands
136,137,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,145,116,231788,3,Netherlands
137,138,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",16,123,8,231573,3,Netherlands
138,139,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,89,148,86,231245,3,Netherlands
139,140,spotify:track:5jK3CBRaXIuuIqdl8CZazV,"Lijpe, Mula B",600PK,Top Notch Music BV,51,89,5,230439,3,Netherlands
140,141,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",17,120,8,230385,3,Netherlands
141,142,spotify:track:6kopmMZiyLmw7h66uXcXR7,"Mark Ronson, Amy Winehouse",Valerie (feat. Amy Winehouse) - Version Revisited,Columbia,96,122,36,230284,3,Netherlands
142,143,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,75,181,7,228087,3,Netherlands
143,144,spotify:track:5hSYF5SnJj0kgjybcFmBFN,Kevin,ALIEN,Animal Stories / Noah’s Ark BV,36,105,6,227644,3,Netherlands
144,145,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,83,151,30,226351,3,Netherlands
145,146,spotify:track:2Y63yg1Lgdp96IoiZIvjKz,"Jonna Fraser, Broederliefde",Do Or Die,Noah's Ark BV,79,139,26,224694,3,Netherlands
146,147,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,129,144,104,223783,3,Netherlands
147,148,spotify:track:3L5rczaS3ZiXepUbTIvHAp,"Jinho 9, KATNUF, JayKoppig",Carrousel,Atlantic Records Benelux,101,115,7,223637,3,Netherlands
148,149,spotify:track:3oNTJ5qiAQx8xfIbYWWB7W,"Braelyn Rankins, Theo Somolu, Aaron Pierre, Kelvin Harrison Jr., Disney",I Always Wanted A Brother,Walt Disney Records,95,95,3,222575,3,Netherlands
149,150,spotify:track:2fnhMzGEEPKvFtExQ3FMMo,"Jonna Fraser, Frenna",I Need Your Love,Noah's Ark BV,28,136,13,222513,3,Netherlands
150,151,spotify:track:7fJdto9euM593wybpCdEPV,"R3HAB, Mufasa & Hypeman, Mufasa, RANI",Believe (Shooting Stars),Virgin,151,164,2,221039,3,Netherlands
151,152,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,16,133,19,220921,3,Netherlands
152,153,spotify:track:1Kk0v2V00GQvOl2E3WxqNB,"Donnie, Robert van Hemert, Trobi",Wegenwacht,8ball Music / Maradonnie,86,161,5,220417,3,Netherlands
153,154,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,XL Recordings,76,159,94,220211,3,Netherlands
154,155,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,10,155,307,220157,3,Netherlands
155,156,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,16,127,36,219785,3,Netherlands
156,157,spotify:track:50qdDusolX0A9mhXvi66Gs,Hannah Mae,Mes In M'n Rug,Cornelis Music,76,141,10,218776,3,Netherlands
157,158,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,158,-1,1,218264,3,Netherlands
158,159,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,11,137,47,218242,3,Netherlands
159,160,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,6,165,295,218002,3,Netherlands
160,161,spotify:track:3c28vYkrzU9nVqvJfbaSiu,Wesly Bronkhorst,Amalia,NRGY Music,16,147,111,217362,3,Netherlands
161,162,spotify:track:4MsGEDdSdgs4lWSJQIIf8z,Chef'Special,C’est La Vie,Kaiser Records,125,158,3,215739,3,Netherlands
162,163,spotify:track:4nyF5lmSziBAt7ESAUjpbx,Gracie Abrams,"I miss you, I’m sorry","Gracie Abrams, under exclusive license to Interscope Records",90,162,25,215118,3,Netherlands
163,164,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,18,146,54,214298,3,Netherlands
164,165,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,129,135,5,213882,3,Netherlands
165,166,spotify:track:3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,Universal-Island Records Ltd.,95,154,21,213766,3,Netherlands
166,167,spotify:track:4ZO4HvFADvujrrEidSatEC,"Teddy Swims, GIVĒON",Are You Even Real (feat. Givēon),Warner Records,93,93,2,212082,3,Netherlands
167,168,spotify:track:64SLdE6sV5g4uQIbVIuRCq,Racoon,Love You More,Sony Music Entertainment,167,180,7,210799,3,Netherlands
168,169,spotify:track:7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,Epic,130,171,27,210305,3,Netherlands
169,170,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,92,160,24,209863,3,Netherlands
170,171,spotify:track:1jbZP5KUIhEfxzVdM7s3TR,LUNA,Bij Deze,LASER [BNL],61,140,8,209710,3,Netherlands
171,172,spotify:track:1nduf8eirAAiVLXoC1C7cz,Abel,Onderweg,[PIAS] Recordings Holland,104,168,16,208976,3,Netherlands
172,173,spotify:track:6HMFtoMvv6n6Q2eOyPFyne,Dire Straits,Walk Of Life,Mercury Records Limited,97,153,33,208716,3,Netherlands
173,174,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,13,116,9,207595,3,Netherlands
174,175,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,5,150,32,207279,3,Netherlands
175,176,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,Always Remember Us This Way,A Star is Born OST,31,-1,73,206561,3,Netherlands
176,177,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,49,166,277,205117,3,Netherlands
177,178,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,35,170,172,204540,3,Netherlands
178,179,spotify:track:1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,Epic/Record Company TEN,73,193,37,204473,3,Netherlands
179,180,spotify:track:2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Have You Ever Seen The Rain,Craft Recordings,53,188,73,203706,3,Netherlands
180,181,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,8,152,64,203551,3,Netherlands
181,182,spotify:track:6ryWXzeSbDX5cebOrgjMKL,"Bob Sinclar, FISHER, Steve Edwards",World Hold On (Children Of The Sky) - FISHER Rework,Yellow Productions,109,183,19,203141,3,Netherlands
182,183,spotify:track:5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,She's Always a Woman,Columbia/Legacy,163,177,3,203108,3,Netherlands
183,184,spotify:track:1z2HAz6JcwfGHKMSgKEA3D,Danny Vera,Roller Coaster,Ariola/Hansa Local,5,-1,263,202336,3,Netherlands
184,185,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,105,169,44,202198,3,Netherlands
185,186,spotify:track:2eaJthrWWG0v0TSvCL4E32,Dubbel R,Dammie,Dubbel R,51,109,10,201893,3,Netherlands
186,187,spotify:track:5PR3cK0y8Y8XikFxLnDkrm,Davina Michelle,I Won't Let Go,8ball Music,148,156,3,201833,3,Netherlands
187,188,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,Fueled By Ramen,150,-1,4,201762,3,Netherlands
188,189,spotify:track:0uHrMbMv3c78398pIANDqR,Joost,Europapa,Joost Klein,1,163,43,201150,3,Netherlands
189,190,spotify:track:7gv9Ky47iGM6LRp5aO5tkt,"Afro Bros, John West, Billy Dans, Monq",Vannacht Slaap Jij Bij Mij,Cornelis Music,16,194,25,200751,3,Netherlands
190,191,spotify:track:7eRUJsRGaDXf25akA9pHkj,Frenna,PAPARAZZI,Top Notch Music BV,8,178,32,199154,3,Netherlands
191,192,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,Parlophone Records Limited,65,-1,19,198804,3,Netherlands
192,193,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,RCA Records Label,109,199,45,198583,3,Netherlands
193,194,spotify:track:4eqKoFDvkBK96nYgUTXUWp,Bankzitters,Cupido,Van De Watermakers,2,-1,29,198062,3,Netherlands
194,195,spotify:track:0gq4UgDPGFdqpsWshU7dmv,"Kris Kross Amsterdam, Donnie, Tino Martin",Vanavond (Uit M'n Bol),"Universal Music, a division of Universal International Music BV",2,167,139,198054,3,Netherlands
195,196,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,10,186,33,197316,3,Netherlands
196,197,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,11,179,38,197078,3,Netherlands
197,198,spotify:track:0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,A&M,102,157,133,197072,3,Netherlands
198,199,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,132,132,3,196703,3,Netherlands
199,200,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,UMC (Universal Music Catalogue),145,187,38,196175,3,Netherlands
0,1,spotify:track:1XRpRDBpJPjjcj406euOpa,Roxy Dekker,Ga Dan!,Warner Music Benelux,1,1,2,2039102,4,Netherlands
1,2,spotify:track:6mkkFCI8p2eR7D5FOjfmzm,"Noano, Emms",Waka,"Universal Music, a division of Universal International Music BV",2,-1,1,1806528,4,Netherlands
2,3,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,2,24,1357687,4,Netherlands
3,4,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,3,3,15,1350919,4,Netherlands
4,5,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1,4,15,1185501,4,Netherlands
5,6,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,4,5,8,1168511,4,Netherlands
6,7,spotify:track:0vrKBjEBQAVn3sdhIXmpHE,Yves Berendse,Terug In De Tijd,Dino Music,1,6,37,893942,4,Netherlands
7,8,spotify:track:2VyvDGdcVY04cNYou9MFVX,"PAWSA, The Adventures Of Stevie V",Dirty Cash (Money Talks),Altra Moda Music,8,11,11,889533,4,Netherlands
8,9,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,4,8,37,855033,4,Netherlands
9,10,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,7,7,3,833194,4,Netherlands
10,11,spotify:track:3HcIbVeDYLg8u2DiqM4zuT,"Sven Versteeg, Likke Pêhp",Blikkendag,Dino Music,9,9,12,810684,4,Netherlands
11,12,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,5,10,20,788162,4,Netherlands
12,13,spotify:track:2QwAzwjpruvSZ83t7wlZVD,Martin Morero,Spijt Is Voor Later,Dino Music,3,12,7,738203,4,Netherlands
13,14,spotify:track:2K7HqkHEUfz7c4BzEO33Qd,"Yves Berendse, Emma Heesters",Alleen Met Jou,Dino Music,7,13,18,732176,4,Netherlands
14,15,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,4,15,23,660928,4,Netherlands
15,16,spotify:track:5v9RI8UmSTgDSsZ8cKENc5,"Joshua Robbie, Lange Frans",I Surrender - Remix,One Seven Music,14,17,5,658720,4,Netherlands
16,17,spotify:track:2usgKLp2V6HTqOXh9rlETr,"Kevin, Idaly",SOS,Animal Stories / Noah’s Ark BV,9,14,8,650134,4,Netherlands
17,18,spotify:track:1nzVNvN2bLkN8AMjfTxvTT,Suzan & Freek,Ken Je Dat Gevoel,Sony Music Entertainment,16,16,3,639353,4,Netherlands
18,19,spotify:track:1b6G5YNi5akoOpwlqnulH8,"Noano, Ronnie Flex",Damage,"Universal Music, a division of Universal International Music BV",1,19,14,624328,4,Netherlands
19,20,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,12,21,35,570101,4,Netherlands
20,21,spotify:track:0GYx8Q9iS05CRe9kyzwAIL,"CYRIL, maryjo",Still Into You,Spinnin' Records,21,46,4,562805,4,Netherlands
21,22,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,5,24,28,555937,4,Netherlands
22,23,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,23,-1,1,543154,4,Netherlands
23,24,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,5,25,23,528200,4,Netherlands
